"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Tyler Bass","K","BUF","2021",4,4,"ppr",1,4,4,100,33,0,3,1,0,0,4,4,1,16,16,"94.4%"
"2","Ryan Succop","K","TB","2021",4,4,"ppr",2,4,5,80,48,0,2,0,2,0,1,1,1,15,15,"34.3%"
"3","Matt Prater","K","ARI","2021",4,4,"ppr",3,3,3,100,55,0,2,0,0,1,4,4,1,15,15,"14.9%"
"4","Justin Tucker","K","BAL","2021",4,4,"ppr",4,3,3,100,46,0,1,0,2,0,2,2,1,13,13,"99.0%"
"5","Randy Bullock","K","TEN","2021",4,4,"ppr",5,3,4,75,46,0,0,1,2,0,1,1,1,12,12,"1.5%"
"6","Jake Elliott","K","PHI","2021",4,4,"ppr",6,3,3,100,31,0,2,1,0,0,3,3,1,12,12,"27.9%"
"7","Rodrigo Blankenship","K","FA","2021",4,4,"ppr",7,2,2,100,43,0,0,1,1,0,3,3,1,10,10,"0.7%"
"8","Matt Ammendola","K","FA","2021",4,4,"ppr",8,2,2,100,27,0,2,0,0,0,3,3,1,9,9,"0.1%"
"9","Chase McLaughlin","K","IND","2021",4,4,"ppr",9,2,2,100,53,0,0,0,1,1,0,0,1,9,9,"4.0%"
"10","Matt Gay","K","LAR","2021",4,4,"ppr",10,2,3,66.7,42,0,1,0,1,0,2,2,1,9,9,"41.5%"
"11","Mason Crosby","K","GB","2021",4,4,"ppr",11,2,2,100,29,0,2,0,0,0,3,3,1,9,9,"3.2%"
"12","Graham Gano","K","NYG","2021",4,4,"ppr",12,2,3,66.7,48,0,1,0,1,0,1,1,1,8,8,"61.0%"
"13","Chris Boswell","K","PIT","2021",4,4,"ppr",13,1,1,100,52,0,0,0,0,1,2,2,1,7,7,"14.1%"
"14","Greg Zuerlein","K","NYJ","2021",4,4,"ppr",14,1,1,100,37,0,0,1,0,0,3,3,1,6,6,"15.9%"
"15","Younghoe Koo","K","ATL","2021",4,4,"ppr",15,1,1,100,25,0,1,0,0,0,3,3,1,6,6,"46.2%"
"16","Harrison Butker","K","KC","2021",4,4,"ppr",16,0,0,0,0,0,0,0,0,0,6,6,1,6,6,"91.8%"
"17","Evan McPherson","K","CIN","2021",4,4,"ppr",17,1,2,50,35,0,0,1,0,0,3,3,1,6,6,"86.6%"
"18","Cairo Santos","K","CHI","2021",4,4,"ppr",18,1,1,100,33,0,0,1,0,0,3,3,1,6,6,"13.3%"
"19","Jason Sanders","K","MIA","2021",4,4,"ppr",19,1,1,100,38,0,0,1,0,0,2,2,1,5,5,"13.2%"
"20","Nick Folk","K","NE","2021",4,4,"ppr",20,1,2,50,27,0,1,0,0,0,2,2,1,5,5,"75.5%"
"21","Zane Gonzalez","K","CAR","2021",4,4,"ppr",21,0,1,0,0,0,0,0,0,0,4,4,1,4,4,"0.1%"
"22","Dustin Hopkins","K","LAC","2021",4,4,"ppr",22,1,1,100,21,0,1,0,0,0,1,3,1,4,4,"2.7%"
"23","Jason Myers","K","SEA","2021",4,4,"ppr",23,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"55.6%"
"24","Tristan Vizcaino","K","NE","2021",4,4,"ppr",24,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"0.1%"
"25","Matthew Wright","K","FA","2021",4,4,"ppr",25,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"4.7%"
"26","Aldrick Rosas","K","FA","2021",4,4,"ppr",26,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"0.0%"
"27","Daniel Carlson","K","LV","2021",4,4,"ppr",27,0,1,0,0,0,0,0,0,0,2,2,1,2,2,"96.6%"
"28","Ryan Santoso","K","FA","2021",4,4,"ppr",28,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"0.0%"
"29","Brandon McManus","K","DEN","2021",4,4,"ppr",29,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"36.0%"
"30","Greg Joseph","K","MIN","2021",4,4,"ppr",30,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"28.3%"
"31","Cameron Nizialek","K","FA","2021",4,4,"ppr",31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
"32","Ka'imi Fairbairn","K","HOU","2021",4,4,"ppr",32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2.0%"
"33","Ty Long","K","FA","2021",4,4,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
"34","Michael Palardy","K","NE","2021",4,4,"ppr",34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
