"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","Houston Texans","DST","HOU","2018",13,13,"ppr",1,0,3,1,1,1,0,0,1,18,18,"0.8%"
"2","New York Giants","DST","NYG","2018",13,13,"ppr",2,5,2,1,2,1,0,0,1,17,17,"6.2%"
"3","Jacksonville Jaguars","DST","JAC","2018",13,13,"ppr",3,3,1,1,1,0,0,0,1,17,17,"3.8%"
"4","Seattle Seahawks","DST","SEA","2018",13,13,"ppr",4,3,1,2,1,1,0,0,1,16,16,"20.5%"
"5","Baltimore Ravens","DST","BAL","2018",13,13,"ppr",5,3,0,1,2,1,0,0,1,15,15,"89.6%"
"6","New Orleans Saints","DST","NO","2018",13,13,"ppr",6,7,0,2,3,0,0,0,1,15,15,"65.3%"
"7","Denver Broncos","DST","DEN","2018",13,13,"ppr",7,4,1,2,1,0,0,0,1,14,14,"38.8%"
"8","Tampa Bay Buccaneers","DST","TB","2018",13,13,"ppr",8,4,4,0,0,0,0,0,1,13,13,"81.2%"
"9","New York Jets","DST","NYJ","2018",13,13,"ppr",9,3,1,0,1,1,0,0,1,13,13,"21.1%"
"10","Indianapolis Colts","DST","IND","2018",13,13,"ppr",10,3,0,1,2,0,0,0,1,12,12,"52.4%"
"11","Atlanta Falcons","DST","ATL","2018",13,13,"ppr",11,2,0,1,3,1,0,0,1,11,11,"1.7%"
"12","New England Patriots","DST","NE","2018",13,13,"ppr",12,2,2,0,0,0,0,0,1,10,10,"54.0%"
"13","Philadelphia Eagles","DST","PHI","2018",13,13,"ppr",13,3,1,0,2,0,0,0,1,9,9,"58.2%"
"14","Miami Dolphins","DST","MIA","2018",13,13,"ppr",14,2,2,1,1,0,0,0,1,9,9,"25.9%"
"15","Los Angeles Rams","DST","LAR","2018",13,13,"ppr",15,4,1,1,1,0,0,0,1,9,9,"34.3%"
"16","Kansas City Chiefs","DST","KC","2018",13,13,"ppr",16,3,0,3,4,0,0,0,1,8,8,"47.9%"
"17","Dallas Cowboys","DST","DAL","2018",13,13,"ppr",17,2,1,0,2,0,0,0,1,8,8,"90.0%"
"18","Carolina Panthers","DST","CAR","2018",13,13,"ppr",18,4,0,1,0,0,0,0,1,6,6,"14.1%"
"19","Detroit Lions","DST","DET","2018",13,13,"ppr",19,2,1,1,1,0,0,0,1,5,5,"2.5%"
"20","Tennessee Titans","DST","TEN","2018",13,13,"ppr",20,2,1,0,0,0,0,0,1,5,5,"26.3%"
"21","Chicago Bears","DST","CHI","2018",13,13,"ppr",21,3,1,0,0,0,0,0,1,5,5,"2.2%"
"22","Buffalo Bills","DST","BUF","2018",13,13,"ppr",22,3,1,0,0,0,0,0,1,5,5,"99.0%"
"23","Cleveland Browns","DST","CLE","2018",13,13,"ppr",23,4,0,0,1,0,0,0,1,4,4,"37.2%"
"24","Cincinnati Bengals","DST","CIN","2018",13,13,"ppr",24,2,0,1,1,0,0,0,1,4,4,"31.6%"
"25","Green Bay Packers","DST","GB","2018",13,13,"ppr",25,2,0,0,1,0,0,0,1,3,3,"80.7%"
"26","Arizona Cardinals","DST","ARI","2018",13,13,"ppr",26,1,0,0,0,0,0,0,1,2,2,"12.3%"
"27","Los Angeles Chargers","DST","LAC","2018",13,13,"ppr",27,1,1,0,0,0,0,1,1,2,2,"30.2%"
"28","Minnesota Vikings","DST","MIN","2018",13,13,"ppr",28,0,1,0,0,0,0,0,1,2,2,"23.7%"
"29","Pittsburgh Steelers","DST","PIT","2018",13,13,"ppr",29,2,0,0,0,0,0,0,1,1,1,"53.2%"
"30","Washington Commanders","DST","WAS","2018",13,13,"ppr",30,0,1,0,2,0,0,0,1,1,1,"54.8%"
"31","San Francisco 49ers","DST","SF","2018",13,13,"ppr",31,3,0,0,0,0,0,0,1,-1,-1,"95.5%"
"32","Las Vegas Raiders","DST","LV","2018",13,13,"ppr",32,0,0,1,1,0,0,0,1,-1,-1,"14.2%"
