"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","New England Patriots","DST","NE","2021",9,9,"ppr",1,1,3,0,1,1,0,0,1,20,20,"54.0%"
"2","Cleveland Browns","DST","CLE","2021",9,9,"ppr",2,5,2,1,1,1,0,0,1,18,18,"37.2%"
"3","Miami Dolphins","DST","MIA","2021",9,9,"ppr",3,5,3,1,1,0,0,0,1,17,17,"25.9%"
"4","Jacksonville Jaguars","DST","JAC","2021",9,9,"ppr",4,4,2,1,2,0,0,0,1,17,17,"3.8%"
"5","Tennessee Titans","DST","TEN","2021",9,9,"ppr",5,5,2,0,0,1,0,0,1,16,16,"26.3%"
"6","Houston Texans","DST","HOU","2021",9,9,"ppr",6,4,2,3,2,0,0,0,1,15,15,"0.8%"
"7","New York Giants","DST","NYG","2021",9,9,"ppr",7,1,2,1,1,1,0,0,1,14,14,"6.2%"
"8","Minnesota Vikings","DST","MIN","2021",9,9,"ppr",8,3,2,0,0,0,0,1,1,12,12,"23.7%"
"9","Arizona Cardinals","DST","ARI","2021",9,9,"ppr",9,5,1,2,2,0,0,0,1,12,12,"12.3%"
"10","Kansas City Chiefs","DST","KC","2021",9,9,"ppr",10,1,1,1,0,0,0,0,1,11,11,"47.9%"
"11","Chicago Bears","DST","CHI","2021",9,9,"ppr",11,4,0,1,0,1,0,0,1,11,11,"2.2%"
"12","Buffalo Bills","DST","BUF","2021",9,9,"ppr",12,2,0,1,1,0,0,0,1,8,8,"99.0%"
"13","Pittsburgh Steelers","DST","PIT","2021",9,9,"ppr",13,3,1,1,0,0,0,0,1,7,7,"53.2%"
"14","Carolina Panthers","DST","CAR","2021",9,9,"ppr",14,2,1,1,2,0,0,0,1,7,7,"14.1%"
"15","Denver Broncos","DST","DEN","2021",9,9,"ppr",15,2,1,1,0,0,0,0,1,7,7,"38.8%"
"16","Las Vegas Raiders","DST","LV","2021",9,9,"ppr",16,3,0,1,1,0,0,0,1,6,6,"14.2%"
"17","Los Angeles Rams","DST","LAR","2021",9,9,"ppr",17,3,1,0,0,0,0,0,1,5,5,"34.3%"
"18","Indianapolis Colts","DST","IND","2021",9,9,"ppr",18,2,1,1,1,0,0,0,1,5,5,"52.4%"
"19","Green Bay Packers","DST","GB","2021",9,9,"ppr",19,1,0,0,0,0,0,0,1,5,5,"80.7%"
"20","Dallas Cowboys","DST","DAL","2021",9,9,"ppr",20,4,0,0,0,0,0,0,1,3,3,"90.0%"
"21","Atlanta Falcons","DST","ATL","2021",9,9,"ppr",21,1,0,1,1,0,0,0,1,3,3,"1.7%"
"22","New Orleans Saints","DST","NO","2021",9,9,"ppr",22,2,0,0,1,0,0,0,1,2,2,"65.3%"
"23","San Francisco 49ers","DST","SF","2021",9,9,"ppr",23,2,0,0,1,0,0,0,1,1,1,"95.5%"
"24","Los Angeles Chargers","DST","LAC","2021",9,9,"ppr",24,1,0,0,0,0,0,0,1,1,1,"30.2%"
"25","Philadelphia Eagles","DST","PHI","2021",9,9,"ppr",25,0,0,0,0,0,0,0,1,0,0,"58.2%"
"26","Baltimore Ravens","DST","BAL","2021",9,9,"ppr",26,0,0,0,0,0,0,0,1,-1,-1,"89.6%"
"27","Cincinnati Bengals","DST","CIN","2021",9,9,"ppr",27,2,0,0,1,0,0,0,1,-2,-2,"31.6%"
"28","New York Jets","DST","NYJ","2021",9,9,"ppr",28,1,0,0,2,0,0,0,1,-3,-3,"21.1%"
