"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Calvin Ridley","WR","JAC","2020",15,15,"ppr","1","10","14","163","16.3","33","4","1","0","0","0","0","1","32.3","32.3","1.6%"
"2","DeAndre Hopkins","WR","ARI","2020",15,15,"ppr","2","9","11","169","18.8","45","7","1","1","1","0","1","1","30.0","30.0","98.4%"
"3","Marvin Jones Jr.","WR","JAC","2020",15,15,"ppr","3","10","12","112","11.2","39","3","1","0","0","0","0","1","27.2","27.2","13.1%"
"4","Stefon Diggs","WR","BUF","2020",15,15,"ppr","4","11","13","147","13.4","55","4","0","0","0","0","0","1","25.7","25.7","100.0%"
"5","Zach Pascal","WR","PHI","2020",15,15,"ppr","5","5","6","79","15.8","26","2","2","0","0","0","0","1","24.9","24.9","0.1%"
"6","Brandon Aiyuk","WR","SF","2020",15,15,"ppr","6","9","13","73","8.1","26","1","1","0","0","0","0","1","22.3","22.3","91.7%"
"7","Robert Woods","WR","TEN","2020",15,15,"ppr","7","6","7","56","9.3","16","0","1","1","40","0","0","1","21.6","21.6","44.0%"
"8","Corey Davis","WR","NYJ","2020",15,15,"ppr","8","4","6","110","27.5","75","4","1","0","0","0","0","1","21.0","21.0","17.1%"
"9","Antonio Brown","WR","FA","2020",15,15,"ppr","9","5","7","93","18.6","46","4","1","0","0","0","0","1","20.3","20.3","0.2%"
"10","Diontae Johnson","WR","PIT","2020",15,15,"ppr","10","8","13","59","7.4","23","1","1","0","0","0","0","1","19.9","19.9","85.3%"
"11","CeeDee Lamb","WR","DAL","2020",15,15,"ppr","11","5","7","85","17.0","45","4","0","0","0","0","0","1","19.5","19.5","99.9%"
"12","Cole Beasley","WR","BUF","2020",15,15,"ppr","12","8","10","112","14.0","27","3","0","0","0","0","0","1","19.2","19.2","1.5%"
"13","DJ Moore","WR","CAR","2020",15,15,"ppr","13","6","8","131","21.8","40","6","0","1","1","0","0","1","19.2","19.2","91.8%"
"14","Jarvis Landry","WR","NO","2020",15,15,"ppr","14","7","8","61","8.7","22","1","1","0","0","0","0","1","19.1","19.1","21.3%"
"15","Kendrick Bourne","WR","NE","2020",15,15,"ppr","15","4","4","86","21.5","49","3","1","0","0","0","0","1","18.6","18.6","1.0%"
"16","Justin Jefferson","WR","MIN","2020",15,15,"ppr","16","8","11","104","13.0","26","2","0","0","0","0","0","1","18.4","18.4","100.0%"
"17","Russell Gage","WR","TB","2020",15,15,"ppr","17","5","10","68","13.6","27","1","1","0","0","0","0","1","17.8","17.8","17.4%"
"18","Greg Ward","WR","PHI","2020",15,15,"ppr","18","4","5","15","3.8","12","0","2","0","0","0","0","1","17.5","17.5","0.0%"
"19","Tyreek Hill","WR","MIA","2020",15,15,"ppr","19","6","10","53","8.8","19","0","1","1","1","0","0","1","17.4","17.4","100.0%"
"20","Mike Evans","WR","TB","2020",15,15,"ppr","20","6","7","110","18.3","32","4","0","0","0","0","0","1","17.0","17.0","98.6%"
"21","Darnell Mooney","WR","CHI","2020",15,15,"ppr","21","4","5","49","12.3","22","1","1","1","16","0","0","1","16.5","16.5","36.9%"
"22","Jakobi Meyers","WR","NE","2020",15,15,"ppr","22","7","10","111","15.9","35","3","0","0","0","0","1","1","16.1","16.1","69.3%"
"23","Marquise Brown","WR","ARI","2020",15,15,"ppr","23","6","7","98","16.3","44","4","0","0","0","0","0","1","15.8","15.8","88.1%"
"24","A.J. Brown","WR","PHI","2020",15,15,"ppr","24","5","6","44","8.8","14","0","1","0","0","0","0","1","15.4","15.4","99.9%"
"25","Tyron Johnson","WR","CIN","2020",15,15,"ppr","25","3","5","61","20.3","26","1","1","0","0","0","0","1","15.1","15.1","0.0%"
