"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","Denver Broncos","DST","DEN","2017",14,14,"ppr",1,4,1,1,1,0,0,0,1,18,18,"38.8%"
"2","Detroit Lions","DST","DET","2017",14,14,"ppr",2,3,2,3,3,0,0,0,1,13,13,"2.5%"
"3","Tennessee Titans","DST","TEN","2017",14,14,"ppr",3,8,0,0,0,0,0,0,1,12,12,"26.3%"
"4","Carolina Panthers","DST","CAR","2017",14,14,"ppr",4,6,2,1,1,0,0,0,1,12,12,"14.1%"
"5","Arizona Cardinals","DST","ARI","2017",14,14,"ppr",5,3,2,0,0,0,0,0,1,11,11,"12.3%"
"6","Philadelphia Eagles","DST","PHI","2017",14,14,"ppr",6,2,0,2,2,1,0,0,1,11,11,"58.2%"
"7","Chicago Bears","DST","CHI","2017",14,14,"ppr",7,3,1,1,1,0,0,0,1,11,11,"2.2%"
"8","Kansas City Chiefs","DST","KC","2017",14,14,"ppr",8,3,2,1,1,0,0,0,1,10,10,"47.9%"
"9","Washington Commanders","DST","WAS","2017",14,14,"ppr",9,2,1,0,0,1,0,0,1,9,9,"54.8%"
"10","Dallas Cowboys","DST","DAL","2017",14,14,"ppr",10,0,2,0,1,0,0,0,1,8,8,"90.0%"
"11","New Orleans Saints","DST","NO","2017",14,14,"ppr",11,1,3,0,1,0,0,0,1,8,8,"65.3%"
"12","Los Angeles Chargers","DST","LAC","2017",14,14,"ppr",12,2,1,0,0,0,0,0,1,8,8,"30.2%"
"13","Indianapolis Colts","DST","IND","2017",14,14,"ppr",13,0,1,1,1,0,0,0,1,8,8,"52.4%"
"14","Jacksonville Jaguars","DST","JAC","2017",14,14,"ppr",14,2,3,0,0,0,0,0,1,8,8,"3.8%"
"15","Los Angeles Rams","DST","LAR","2017",14,14,"ppr",15,2,1,0,0,0,0,1,1,7,7,"34.3%"
"16","Miami Dolphins","DST","MIA","2017",14,14,"ppr",16,2,2,0,0,0,0,0,1,7,7,"25.9%"
"17","Las Vegas Raiders","DST","LV","2017",14,14,"ppr",17,4,1,0,0,0,0,0,1,6,6,"14.2%"
"18","San Francisco 49ers","DST","SF","2017",14,14,"ppr",18,3,0,1,1,0,0,0,1,6,6,"95.5%"
"19","Green Bay Packers","DST","GB","2017",14,14,"ppr",19,2,2,0,0,0,0,0,1,6,6,"80.7%"
"20","Tampa Bay Buccaneers","DST","TB","2017",14,14,"ppr",20,0,2,1,1,0,0,0,1,6,6,"81.2%"
"21","Atlanta Falcons","DST","ATL","2017",14,14,"ppr",21,2,1,0,0,0,0,0,1,5,5,"1.7%"
"22","Buffalo Bills","DST","BUF","2017",14,14,"ppr",22,1,0,0,0,0,0,0,1,5,5,"99.0%"
"23","Houston Texans","DST","HOU","2017",14,14,"ppr",23,2,1,0,0,0,0,0,1,4,4,"0.8%"
"24","Minnesota Vikings","DST","MIN","2017",14,14,"ppr",24,2,1,0,0,0,0,0,1,3,3,"23.7%"
"25","New England Patriots","DST","NE","2017",14,14,"ppr",25,2,0,0,0,0,0,0,1,2,2,"54.0%"
"26","New York Jets","DST","NYJ","2017",14,14,"ppr",26,2,0,0,0,0,0,0,1,2,2,"21.1%"
"27","Cincinnati Bengals","DST","CIN","2017",14,14,"ppr",27,2,0,0,0,0,0,0,1,1,1,"31.6%"
"28","Cleveland Browns","DST","CLE","2017",14,14,"ppr",28,1,0,0,0,0,0,0,1,1,1,"37.2%"
"29","Seattle Seahawks","DST","SEA","2017",14,14,"ppr",29,0,0,1,0,0,0,0,1,1,1,"20.5%"
"30","Pittsburgh Steelers","DST","PIT","2017",14,14,"ppr",30,1,1,0,2,0,0,0,1,-1,-1,"53.2%"
"31","Baltimore Ravens","DST","BAL","2017",14,14,"ppr",31,3,0,0,1,0,0,0,1,-1,-1,"89.6%"
"32","New York Giants","DST","NYG","2017",14,14,"ppr",32,0,0,0,0,0,0,0,1,-1,-1,"6.2%"
