"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Tyler Lockett","WR","SEA","2019",9,9,"ppr","1","13","18","152","11.7","30","2","2","0","0","0","0","1","40.2","40.2","94.8%"
"2","Mike Evans","WR","TB","2019",9,9,"ppr","2","12","16","180","15.0","25","3","1","0","0","0","0","1","36.0","36.0","98.6%"
"3","DK Metcalf","WR","SEA","2019",9,9,"ppr","3","6","9","123","20.5","53","5","1","1","7","0","0","1","27.0","27.0","97.8%"
"4","Marvin Jones Jr.","WR","JAC","2019",9,9,"ppr","4","8","10","126","15.8","47","4","1","0","0","0","0","1","26.6","26.6","13.1%"
"5","Tyreek Hill","WR","MIA","2019",9,9,"ppr","5","6","9","140","23.3","41","8","1","1","5","0","0","1","26.5","26.5","100.0%"
"6","Preston Williams","WR","CAR","2019",9,9,"ppr","6","5","9","72","14.4","26","1","2","0","0","0","0","1","24.2","24.2","0.0%"
"7","Emmanuel Sanders","WR","FA","2019",9,9,"ppr","7","7","9","112","16.0","32","4","1","0","0","0","0","1","24.2","24.2","0.0%"
"8","Mohamed Sanu Sr.","WR","FA","2019",9,9,"ppr","8","10","14","81","8.1","15","0","1","0","0","0","0","1","24.1","24.1","0.0%"
"9","Kenny Golladay","WR","NYG","2019",9,9,"ppr","9","4","7","132","33.0","59","7","1","0","0","0","0","1","23.2","23.2","6.7%"
"10","Jamison Crowder","WR","BUF","2019",9,9,"ppr","10","8","9","83","10.4","20","1","1","0","0","0","0","1","22.3","22.3","1.3%"
"11","DeAndre Hopkins","WR","ARI","2019",9,9,"ppr","11","8","11","48","6.0","21","1","1","1","6","0","0","1","19.4","19.4","98.4%"
"12","Zach Pascal","WR","PHI","2019",9,9,"ppr","12","5","6","76","15.2","19","0","1","0","0","0","0","1","18.6","18.6","0.1%"
"13","Amari Cooper","WR","CLE","2019",9,9,"ppr","13","4","7","80","20.0","45","4","1","0","0","0","0","1","18.0","18.0","96.2%"
"14","Hunter Renfrow","WR","LV","2019",9,9,"ppr","14","6","7","54","9.0","17","0","1","0","0","0","0","1","17.4","17.4","26.2%"
"15","Courtland Sutton","WR","DEN","2019",9,9,"ppr","15","5","8","56","11.2","21","1","1","1","7","0","0","1","17.3","17.3","80.1%"
"16","Jarvis Landry","WR","NO","2019",9,9,"ppr","16","6","13","51","8.5","19","0","1","0","0","0","0","1","17.1","17.1","21.3%"
"17","DJ Moore","WR","CAR","2019",9,9,"ppr","17","7","10","101","14.4","32","2","0","0","0","0","0","1","17.1","17.1","91.8%"
"18","Julian Edelman","WR","FA","2019",9,9,"ppr","18","10","11","89","8.9","25","1","0","0","0","0","1","1","16.9","16.9","12.1%"
"19","Curtis Samuel","WR","WAS","2019",9,9,"ppr","19","3","6","64","21.3","32","3","1","1","10","0","0","1","16.4","16.4","61.9%"
"20","Andy Isabella","WR","BAL","2019",9,9,"ppr","20","1","1","88","88.0","88","4","1","0","0","0","0","1","15.8","15.8","0.0%"
"21","DeVante Parker","WR","NE","2019",9,9,"ppr","21","4","6","57","14.3","17","0","1","0","0","0","0","1","15.7","15.7","13.6%"
"22","Mike Williams","WR","LAC","2019",9,9,"ppr","22","3","3","111","37.0","56","7","0","1","2","0","0","1","14.3","14.3","95.8%"
"23","Breshad Perriman","WR","TB","2019",9,9,"ppr","23","4","8","42","10.5","18","0","1","0","0","0","0","1","14.2","14.2","0.2%"
"24","Chris Godwin","WR","TB","2019",9,9,"ppr","24","7","9","61","8.7","18","0","0","1","8","0","0","1","13.9","13.9","96.0%"
"25","Sammy Watkins","WR","GB","2019",9,9,"ppr","25","7","10","63","9.0","17","0","0","0","0","0","0","1","13.3","13.3","2.4%"
"26","Odell Beckham Jr.","WR","FA","2019",9,9,"ppr","26","5","6","87","17.4","39","3","0","1","-5","0","0","1","13.2","13.2","19.2%"
"27","Keelan Cole Sr.","WR","LV","2019",9,9,"ppr","27","5","6","80","16.0","31","2","0","0","0","0","0","1","13.0","13.0","0.1%"
"28","Parris Campbell","WR","IND","2019",9,9,"ppr","28","5","5","53","10.6","27","1","0","3","27","0","0","1","13.0","13.0","36.4%"
"29","A.J. Brown","WR","PHI","2019",9,9,"ppr","29","4","7","81","20.3","35","3","0","0","0","0","0","1","12.1","12.1","99.9%"
"30","Golden Tate","WR","FA","2019",9,9,"ppr","30","6","6","42","7.0","17","0","0","1","16","0","0","1","11.8","11.8","0.0%"
"31","John Brown","WR","BUF","2019",9,9,"ppr","31","4","7","76","19.0","25","2","0","0","0","0","0","1","11.6","11.6","0.1%"
"32","Michael Gallup","WR","DAL","2019",9,9,"ppr","32","2","6","33","16.5","18","0","1","0","0","0","0","1","11.3","11.3","65.8%"
"33","Davante Adams","WR","LV","2019",9,9,"ppr","33","7","11","41","5.9","9","0","0","0","0","0","0","1","11.1","11.1","100.0%"
"34","James Washington","WR","DAL","2019",9,9,"ppr","34","4","4","69","17.3","40","3","0","0","0","0","0","1","10.9","10.9","0.7%"
"35","Adam Humphries","WR","FA","2019",9,9,"ppr","35","4","4","65","16.3","25","1","0","0","0","0","0","1","10.5","10.5","1.0%"
"36","KeeSean Johnson","WR","BUF","2019",9,9,"ppr","36","2","3","22","11.0","13","0","1","0","0","0","0","1","10.2","10.2","0.0%"
"37","Taylor Gabriel","WR","FA","2019",9,9,"ppr","37","3","3","69","23.0","53","4","0","0","0","0","0","1","9.9","9.9","0.1%"
"38","Antonio Callaway","WR","DAL","2019",9,9,"ppr","38","4","5","56","14.0","41","3","0","0","0","0","0","1","9.6","9.6","0.0%"
"39","Cole Beasley","WR","BUF","2019",9,9,"ppr","39","2","2","13","6.5","7","0","1","0","0","0","0","1","9.3","9.3","1.5%"
"40","Chester Rogers","WR","FA","2019",9,9,"ppr","40","3","5","22","7.3","14","0","1","0","0","0","1","1","9.2","9.2","0.0%"
"41","Kenny Stills","WR","FA","2019",9,9,"ppr","41","4","4","52","13.0","18","0","0","0","0","0","0","1","9.2","9.2","0.0%"
"42","Dante Pettis","WR","CHI","2019",9,9,"ppr","42","1","1","21","21.0","21","1","1","0","0","0","0","1","9.1","9.1","0.1%"
"43","Cody Latimer","WR","FA","2019",9,9,"ppr","43","2","3","8","4.0","7","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"44","Laquon Treadwell","WR","SEA","2019",9,9,"ppr","44","3","5","58","19.3","26","1","0","0","0","0","0","1","8.8","8.8","0.0%"
"45","Corey Davis","WR","NYJ","2019",9,9,"ppr","45","4","5","48","12.0","18","0","0","0","0","0","0","1","8.8","8.8","17.1%"
"46","Paul Richardson Jr.","WR","FA","2019",9,9,"ppr","46","4","5","42","10.5","13","0","0","0","0","0","0","1","8.2","8.2","0.0%"
"47","Deebo Samuel","WR","SF","2019",9,9,"ppr","47","4","7","40","10.0","17","0","0","0","0","0","0","1","8.0","8.0","95.6%"
"48","Terry McLaurin","WR","WAS","2019",9,9,"ppr","48","4","6","39","9.8","13","0","0","0","0","0","0","1","7.9","7.9","98.1%"
"49","Larry Fitzgerald","WR","FA","2019",9,9,"ppr","49","4","4","38","9.5","20","1","0","0","0","0","0","1","7.8","7.8","0.1%"
"50","Marquise Brown","WR","ARI","2019",9,9,"ppr","50","3","4","48","16.0","26","1","0","0","0","0","0","1","7.8","7.8","88.1%"
