"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Tarik Cohen","RB","FA","2018",13,13,"ppr","1","8","30","3.8","11","0","0","12","14","156","13.0","0","0","1","34.6","34.6","0.0%"
"2","Todd Gurley II","RB","FA","2018",13,13,"ppr","2","23","132","5.7","36","3","2","3","5","33","11.0","0","0","1","31.5","31.5","0.1%"
"3","Christian McCaffrey","RB","SF","2018",13,13,"ppr","3","10","106","10.6","53","4","0","9","10","55","6.1","1","0","1","31.1","31.1","100.0%"
"4","Phillip Lindsay","RB","FA","2018",13,13,"ppr","4","19","157","8.3","65","4","2","1","1","2","2.0","0","0","1","28.9","28.9","0.4%"
"5","Ezekiel Elliott","RB","DAL","2018",13,13,"ppr","5","23","75","3.3","21","1","0","6","6","60","10.0","1","0","1","25.5","25.5","97.0%"
"6","James Conner","RB","ARI","2018",13,13,"ppr","6","15","60","4.0","20","1","2","3","4","14","4.7","0","0","1","22.4","22.4","97.8%"
"7","Chase Edmonds","RB","DEN","2018",13,13,"ppr","7","5","53","10.6","29","1","2","2","2","13","6.5","0","0","1","20.6","20.6","23.9%"
"8","Jeff Wilson Jr.","RB","MIA","2018",13,13,"ppr","8","15","61","4.1","11","0","0","8","9","73","9.1","0","1","1","19.4","19.4","76.6%"
"9","James White","RB","FA","2018",13,13,"ppr","9","6","26","4.3","12","0","0","7","9","92","13.1","0","0","1","18.8","18.8","0.1%"
"10","Dalvin Cook","RB","MIN","2018",13,13,"ppr","10","9","84","9.3","32","2","0","8","10","22","2.8","0","0","1","18.6","18.6","100.0%"
"11","Saquon Barkley","RB","NYG","2018",13,13,"ppr","11","24","125","5.2","29","2","0","3","4","21","7.0","0","0","1","17.6","17.6","100.0%"
"12","Nick Chubb","RB","CLE","2018",13,13,"ppr","12","9","31","3.4","11","0","1","3","3","41","13.7","0","0","1","16.2","16.2","99.9%"
"13","Adrian Peterson","RB","FA","2018",13,13,"ppr","13","9","98","10.9","90","4","1","0","0","0","0","0","0","1","15.8","15.8","2.1%"
"14","Justin Jackson","RB","DET","2018",13,13,"ppr","14","8","63","7.9","18","0","1","1","1","19","19.0","0","0","1","15.2","15.2","1.1%"
"15","Alvin Kamara","RB","NO","2018",13,13,"ppr","15","11","36","3.3","7","0","0","8","11","36","4.5","0","0","1","15.2","15.2","99.3%"
"16","Aaron Jones","RB","GB","2018",13,13,"ppr","16","11","36","3.3","13","0","1","4","4","16","4.0","0","0","1","15.2","15.2","99.6%"
"17","Isaiah Crowell","RB","FA","2018",13,13,"ppr","17","21","98","4.7","27","1","0","4","5","9","2.3","0","0","1","14.7","14.7","0.1%"
"18","Nyheim Hines","RB","BUF","2018",13,13,"ppr","18","4","5","1.3","3","0","0","9","9","50","5.6","0","0","1","14.5","14.5","29.1%"
"19","James Develin","RB","FA","2018",13,13,"ppr","19","4","5","1.3","2","0","2","1","1","9","9.0","0","0","1","14.4","14.4","0.0%"
"20","Chris Carson","RB","FA","2018",13,13,"ppr","20","13","69","5.3","23","1","0","3","4","39","13.0","0","0","1","13.8","13.8","0.3%"
"21","Jalen Richard","RB","FA","2018",13,13,"ppr","21","6","95","15.8","30","3","0","3","4","31","10.3","0","1","1","13.6","13.6","1.0%"
"22","T.J. Yeldon","RB","FA","2018",13,13,"ppr","22","8","16","2.0","4","0","0","7","8","49","7.0","0","0","1","13.5","13.5","0.0%"
"23","Doug Martin","RB","FA","2018",13,13,"ppr","23","18","61","3.4","17","0","1","2","2","6","3.0","0","1","1","12.7","12.7","0.0%"
"24","Lamar Miller","RB","FA","2018",13,13,"ppr","24","19","103","5.4","32","2","0","1","1","12","12.0","0","0","1","12.5","12.5","0.0%"
"25","Derrick Henry","RB","TEN","2018",13,13,"ppr","25","10","40","4.0","12","0","1","2","2","5","2.5","0","0","1","12.5","12.5","100.0%"
"26","Rashaad Penny","RB","SEA","2018",13,13,"ppr","26","7","65","9.3","20","1","1","0","0","0","0","0","0","1","12.5","12.5","15.7%"
"27","Kenyan Drake","RB","BAL","2018",13,13,"ppr","27","7","31","4.4","20","1","0","2","4","13","6.5","1","0","1","12.4","12.4","26.8%"
"28","Spencer Ware","RB","FA","2018",13,13,"ppr","28","14","47","3.4","17","0","1","1","1","5","5.0","0","0","1","12.2","12.2","0.0%"
"29","Jaylen Samuels","RB","FA","2018",13,13,"ppr","29","2","5","2.5","4","0","0","3","3","20","6.7","1","0","1","11.5","11.5","0.0%"
"30","Joe Mixon","RB","CIN","2018",13,13,"ppr","30","12","82","6.8","23","1","0","2","2","13","6.5","0","0","1","11.5","11.5","99.9%"
"31","Giovani Bernard","RB","TB","2018",13,13,"ppr","31","5","14","2.8","4","0","0","6","8","32","5.3","0","0","1","10.6","10.6","0.2%"
"32","Ty Montgomery","RB","NE","2018",13,13,"ppr","32","3","13","4.3","7","0","0","5","7","42","8.4","0","0","1","10.5","10.5","0.5%"
"33","Corey Clement","RB","ARI","2018",13,13,"ppr","33","5","27","5.4","11","0","0","3","3","47","15.7","0","0","1","10.4","10.4","0.0%"
"34","LeSean McCoy","RB","FA","2018",13,13,"ppr","34","15","52","3.5","18","0","0","4","4","12","3.0","0","0","1","10.4","10.4","2.0%"
"35","Austin Ekeler","RB","LAC","2018",13,13,"ppr","35","13","21","1.6","7","0","0","5","8","22","4.4","0","0","1","9.3","9.3","100.0%"
"36","Jordan Howard","RB","FA","2018",13,13,"ppr","36","16","76","4.8","25","2","0","1","1","4","4.0","0","0","1","9.0","9.0","0.0%"
"37","Theo Riddick","RB","FA","2018",13,13,"ppr","37","8","32","4.0","11","0","0","3","4","26","8.7","0","0","1","8.8","8.8","0.0%"
"38","Matt Breida","RB","NYG","2018",13,13,"ppr","38","5","6","1.2","3","0","0","3","3","51","17.0","0","0","1","8.7","8.7","4.5%"
"39","Josh Adams","RB","FA","2018",13,13,"ppr","39","20","85","4.3","18","0","0","0","0","0","0","0","0","1","8.5","8.5","0.0%"
"40","Peyton Barber","RB","FA","2018",13,13,"ppr","40","16","45","2.8","17","0","1","0","1","0","0","0","1","1","8.5","8.5","1.0%"
"41","Gus Edwards","RB","BAL","2018",13,13,"ppr","41","21","82","3.9","9","0","0","0","0","0","0","0","0","1","8.2","8.2","39.7%"
"42","David Johnson","RB","NO","2018",13,13,"ppr","42","20","69","3.5","13","0","0","1","2","3","3.0","0","0","1","8.2","8.2","0.1%"
"43","Darren Sproles","RB","FA","2018",13,13,"ppr","43","4","22","5.5","14","0","1","0","0","0","0","0","0","1","8.2","8.2","0.1%"
"44","Sony Michel","RB","LAC","2018",13,13,"ppr","44","17","63","3.7","8","0","0","1","1","7","7.0","0","0","1","8.0","8.0","2.2%"
"45","Dontrell Hilliard","RB","TEN","2018",13,13,"ppr","45","0","0","0","0","0","0","4","4","40","10.0","0","0","1","8.0","8.0","8.0%"
"46","Jamaal Williams","RB","DET","2018",13,13,"ppr","46","7","13","1.9","4","0","0","4","4","14","3.5","0","0","1","6.7","6.7","91.0%"
"47","Damien Williams","RB","FA","2018",13,13,"ppr","47","5","38","7.6","17","0","0","2","2","7","3.5","0","0","1","6.5","6.5","1.1%"
"48","Devontae Booker","RB","FA","2018",13,13,"ppr","48","1","4","4.0","4","0","0","2","2","38","19.0","0","0","1","6.2","6.2","0.0%"
