"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Antonio Brown","WR","FA","2017",6,6,"ppr","1","8","10","155","19.4","51","3","1","0","0","0","0","1","29.5","29.5","0.2%"
"2","Larry Fitzgerald","WR","FA","2017",6,6,"ppr","2","10","11","138","13.8","29","3","1","0","0","0","1","1","27.8","27.8","0.1%"
"3","Golden Tate","WR","FA","2017",6,6,"ppr","3","7","7","96","13.7","45","1","1","0","0","0","0","1","22.6","22.6","0.0%"
"4","Marvin Jones Jr.","WR","JAC","2017",6,6,"ppr","4","6","14","96","16.0","38","2","1","0","0","0","0","1","21.6","21.6","13.1%"
"5","Demaryius Thomas","WR","FA","2017",6,6,"ppr","5","10","14","133","13.3","40","3","0","0","0","0","1","1","21.3","21.3","0.1%"
"6","Jarvis Landry","WR","NO","2017",6,6,"ppr","6","8","14","62","7.8","11","0","1","0","0","0","0","1","20.2","20.2","21.3%"
"7","Kelvin Benjamin","WR","FA","2017",6,6,"ppr","7","9","13","99","11.0","19","0","0","0","0","0","0","1","18.9","18.9","0.1%"
"8","Adam Thielen","WR","MIN","2017",6,6,"ppr","8","9","13","96","10.7","23","2","0","0","0","0","0","1","18.6","18.6","90.7%"
"9","Mike Evans","WR","TB","2017",6,6,"ppr","9","3","8","95","31.7","41","2","1","0","0","0","0","1","18.5","18.5","98.6%"
"10","Michael Crabtree","WR","FA","2017",6,6,"ppr","10","6","10","52","8.7","23","1","1","0","0","0","0","1","17.2","17.2","0.0%"
"11","Ted Ginn Jr.","WR","FA","2017",6,6,"ppr","11","4","4","66","16.5","24","2","1","1","3","0","0","1","16.9","16.9","0.0%"
"12","Davante Adams","WR","LV","2017",6,6,"ppr","12","5","10","54","10.8","19","0","1","0","0","0","0","1","16.4","16.4","100.0%"
"13","Eric Decker","WR","FA","2017",6,6,"ppr","13","7","9","88","12.6","27","2","0","0","0","0","0","1","15.8","15.8","0.6%"
"14","Nelson Agholor","WR","NE","2017",6,6,"ppr","14","4","7","55","13.8","24","2","1","0","0","0","0","1","15.5","15.5","3.8%"
"15","Brandin Cooks","WR","HOU","2017",6,6,"ppr","15","6","9","93","15.5","42","1","0","0","0","0","0","1","15.3","15.3","64.4%"
"16","John Brown","WR","BUF","2017",6,6,"ppr","16","3","4","63","21.0","31","1","1","0","0","0","0","1","15.3","15.3","0.1%"
"17","De'Anthony Thomas","WR","FA","2017",6,6,"ppr","17","3","4","61","20.3","57","1","1","0","0","0","0","1","15.1","15.1","0.0%"
"18","Marqise Lee","WR","FA","2017",6,6,"ppr","18","5","10","83","16.6","21","2","0","1","17","0","0","1","15.0","15.0","0.0%"
"19","Kenny Stills","WR","FA","2017",6,6,"ppr","19","4","4","49","12.3","18","0","1","0","0","0","0","1","14.9","14.9","0.0%"
"20","Aldrick Robinson","WR","FA","2017",6,6,"ppr","20","2","5","66","33.0","45","2","1","0","0","0","0","1","14.6","14.6","0.0%"
"21","William Fuller V","WR","FA","2017",6,6,"ppr","21","2","5","62","31.0","39","2","1","0","0","0","0","1","14.2","14.2","0.1%"
"22","Taywan Taylor","WR","FA","2017",6,6,"ppr","22","2","4","61","30.5","53","1","1","0","0","0","0","1","14.1","14.1","0.0%"
"23","Jeremy Kerley","WR","FA","2017",6,6,"ppr","23","2","3","61","30.5","31","2","1","0","0","0","0","1","14.1","14.1","0.0%"
"24","Julio Jones","WR","TB","2017",6,6,"ppr","24","6","7","72","12.0","18","0","0","0","0","0","0","1","13.2","13.2","18.9%"
"25","DeSean Jackson","WR","BAL","2017",6,6,"ppr","25","3","6","38","12.7","27","1","1","0","0","0","0","1","12.8","12.8","0.9%"
"26","Emmanuel Sanders","WR","FA","2017",6,6,"ppr","26","5","8","76","15.2","33","1","0","0","0","0","0","1","12.6","12.6","0.0%"
"27","Jordy Nelson","WR","FA","2017",6,6,"ppr","27","6","10","60","10.0","26","1","0","0","0","0","0","1","12.0","12.0","0.1%"
"28","Jermaine Kearse","WR","FA","2017",6,6,"ppr","28","4","4","79","19.8","44","1","0","0","0","0","0","1","11.9","11.9","0.0%"
"29","Donte Moncrief","WR","FA","2017",6,6,"ppr","29","5","7","67","13.4","23","1","0","0","0","0","0","1","11.7","11.7","0.0%"
"30","Robbie Anderson","WR","ARI","2017",6,6,"ppr","30","4","12","76","19.0","32","2","0","0","0","0","0","1","11.6","11.6","6.7%"
"31","Alshon Jeffery","WR","FA","2017",6,6,"ppr","31","4","10","71","17.8","37","1","0","0","0","0","0","1","11.1","11.1","0.0%"
"32","Adam Humphries","WR","FA","2017",6,6,"ppr","32","6","7","51","8.5","27","1","0","0","0","0","0","1","11.1","11.1","1.0%"
"33","Marvin Hall","WR","FA","2017",6,6,"ppr","33","1","2","40","40.0","40","1","1","0","0","0","0","1","11.0","11.0","0.0%"
"34","Rishard Matthews","WR","FA","2017",6,6,"ppr","34","4","4","69","17.3","27","1","0","0","0","0","0","1","10.9","10.9","0.0%"
"35","Pierre Garcon","WR","FA","2017",6,6,"ppr","35","5","12","55","11.0","22","1","0","0","0","0","0","1","10.5","10.5","0.0%"
"36","Robert Woods","WR","TEN","2017",6,6,"ppr","36","5","7","70","14.0","22","2","0","0","0","0","1","1","10.0","10.0","44.0%"
"37","DeAndre Hopkins","WR","ARI","2017",6,6,"ppr","37","2","4","19","9.5","16","0","1","0","0","0","0","1","9.9","9.9","98.4%"
"38","Keenan Allen","WR","LAC","2017",6,6,"ppr","38","5","9","45","9.0","28","1","0","0","0","0","0","1","9.5","9.5","98.1%"
