"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Austin Ekeler","RB","LAC","2021",18,18,"ppr","1","16","64","4.0","14","0","1","5","12","35","7.0","1","0","1","28.9","28.9","100.0%"
"2","James Conner","RB","ARI","2021",18,18,"ppr","2","15","52","3.5","19","0","1","6","6","41","6.8","1","0","1","27.3","27.3","97.8%"
"3","Devin Singletary","RB","BUF","2021",18,18,"ppr","3","19","88","4.6","40","3","1","2","2","24","12.0","1","0","1","25.2","25.2","91.7%"
"4","Rashaad Penny","RB","SEA","2021",18,18,"ppr","4","23","190","8.3","62","6","1","0","0","0","0","0","0","1","25.0","25.0","15.7%"
"5","Josh Jacobs","RB","LV","2021",18,18,"ppr","5","26","132","5.1","28","1","1","2","2","12","6.0","0","0","1","22.4","22.4","99.3%"
"6","Antonio Gibson","RB","WAS","2021",18,18,"ppr","6","21","146","7.0","27","1","1","1","3","5","5.0","0","0","1","22.1","22.1","85.6%"
"7","Latavius Murray","RB","DEN","2021",18,18,"ppr","7","16","150","9.4","46","5","1","0","0","0","0","0","0","1","21.0","21.0","75.6%"
"8","Brandon Bolden","RB","LV","2021",18,18,"ppr","8","7","46","6.6","19","0","1","2","2","20","10.0","1","0","1","20.6","20.6","0.2%"
"9","D'Ernest Johnson","RB","CLE","2021",18,18,"ppr","9","25","123","4.9","13","0","1","1","1","10","10.0","0","0","1","20.3","20.3","0.7%"
"10","Duke Johnson Jr.","RB","BUF","2021",18,18,"ppr","10","25","117","4.7","27","1","1","1","1","5","5.0","0","0","1","19.2","19.2","0.0%"
"11","Kenneth Gainwell","RB","PHI","2021",18,18,"ppr","11","12","78","6.5","18","0","1","4","7","9","2.3","0","0","1","18.7","18.7","11.7%"
"12","Alvin Kamara","RB","NO","2021",18,18,"ppr","12","30","146","4.9","27","1","0","2","2","16","8.0","0","0","1","18.2","18.2","99.3%"
"13","Corey Clement","RB","ARI","2021",18,18,"ppr","13","7","58","8.3","38","2","0","4","4","22","5.5","1","0","1","18.0","18.0","0.0%"
"14","Damien Harris","RB","NE","2021",18,18,"ppr","14","11","37","3.4","7","0","1","4","4","36","9.0","0","0","1","17.3","17.3","56.6%"
"15","Ameer Abdullah","RB","LV","2021",18,18,"ppr","15","7","26","3.7","10","0","0","9","11","56","6.2","0","0","1","17.2","17.2","3.4%"
"16","Melvin Gordon III","RB","KC","2021",18,18,"ppr","16","12","110","9.2","47","4","1","1","2","6","6.0","0","1","1","16.6","16.6","29.3%"
"17","Chris Evans","RB","CIN","2021",18,18,"ppr","17","7","35","5.0","12","0","0","4","5","24","6.0","1","0","1","15.9","15.9","0.5%"
"18","D'Andre Swift","RB","DET","2021",18,18,"ppr","18","7","30","4.3","14","0","1","4","5","16","4.0","0","0","1","14.6","14.6","97.8%"
"19","Jerick McKinnon","RB","KC","2021",18,18,"ppr","19","5","24","4.8","7","0","0","3","3","26","8.7","1","0","1","14.0","14.0","68.7%"
"20","Chuba Hubbard","RB","CAR","2021",18,18,"ppr","20","9","48","5.3","19","0","0","2","2","8","4.0","1","0","1","13.6","13.6","32.2%"
"21","Patrick Taylor Jr.","RB","GB","2021",18,18,"ppr","21","11","53","4.8","12","0","1","2","2","3","1.5","0","0","1","13.6","13.6","0.0%"
"22","Jonathan Taylor","RB","IND","2021",18,18,"ppr","22","15","77","5.1","23","1","0","3","4","18","6.0","0","0","1","12.5","12.5","100.0%"
"23","Damien Williams","RB","FA","2021",18,18,"ppr","23","0","0","0","0","0","0","3","5","33","11.0","1","0","1","12.3","12.3","1.1%"
"24","Ke'Shawn Vaughn","RB","TB","2021",18,18,"ppr","24","10","29","2.9","9","0","1","2","2","12","6.0","0","0","1","12.1","12.1","0.5%"
"25","Demetric Felton Jr.","RB","CLE","2021",18,18,"ppr","25","1","6","6.0","6","0","0","2","2","18","9.0","1","0","1","10.4","10.4","0.0%"
"26","Ezekiel Elliott","RB","DAL","2021",18,18,"ppr","26","18","87","4.8","26","1","0","1","3","3","3.0","0","0","1","10.0","10.0","97.0%"
"27","David Montgomery","RB","CHI","2021",18,18,"ppr","27","20","72","3.6","11","0","0","2","3","7","3.5","0","0","1","9.9","9.9","95.6%"
"28","Eno Benjamin","RB","NO","2021",18,18,"ppr","28","7","31","4.4","10","0","0","4","4","25","6.3","0","0","1","9.6","9.6","11.7%"
"29","Rex Burkhead","RB","HOU","2021",18,18,"ppr","29","12","24","2.0","6","0","0","3","4","42","14.0","0","0","1","9.6","9.6","12.7%"
"30","Najee Harris","RB","PIT","2021",18,18,"ppr","30","11","28","2.5","15","0","0","4","4","27","6.8","0","0","1","9.5","9.5","97.4%"
"31","D'Onta Foreman","RB","CAR","2021",18,18,"ppr","31","21","69","3.3","16","0","0","1","2","15","15.0","0","0","1","9.4","9.4","83.0%"
"32","Dalvin Cook","RB","MIN","2021",18,18,"ppr","32","14","79","5.6","29","2","0","1","1","3","3.0","0","0","1","9.2","9.2","100.0%"
"33","JaQuan Hardy","RB","FA","2021",18,18,"ppr","33","3","26","8.7","22","1","1","0","0","0","0","0","0","1","8.6","8.6","0.0%"
"34","Le'Veon Bell","RB","FA","2021",18,18,"ppr","34","3","14","4.7","7","0","0","1","1","1","1.0","1","0","1","8.5","8.5","0.1%"
"35","Dare Ogunbowale","RB","HOU","2021",18,18,"ppr","35","11","30","2.7","12","0","0","3","6","25","8.3","0","0","1","8.5","8.5","3.7%"
"36","Elijah Mitchell","RB","SF","2021",18,18,"ppr","36","21","85","4.0","13","0","0","0","0","0","0","0","0","1","8.5","8.5","30.1%"
"37","Javonte Williams","RB","DEN","2021",18,18,"ppr","37","12","46","3.8","15","0","0","2","2","18","9.0","0","0","1","8.4","8.4","24.5%"
"38","Ryquell Armstead","RB","FA","2021",18,18,"ppr","38","9","52","5.8","26","1","0","2","2","10","5.0","0","0","1","8.2","8.2","0.0%"
