"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"49","DeAndre Washington","RB","FA","2016",8,8,"ppr","49","5","32","6.4","28","1","0","0","0","0","0","0","0","1","3.2","3.2","11.0%"
"50","Knile Davis","RB","FA","2016",8,8,"ppr","50","3","4","1.3","4","0","0","2","2","4","2.0","0","0","1","2.8","2.8","0.0%"
"51","Andre Ellington","RB","FA","2016",8,8,"ppr","51","0","0","0","0","0","0","1","1","16","16.0","0","0","1","2.6","2.6","0.1%"
"52","Kenjon Barner","RB","FA","2016",8,8,"ppr","52","3","9","3.0","4","0","0","1","1","5","5.0","0","0","1","2.4","2.4","0.0%"
"53","Chris Ivory","RB","FA","2016",8,8,"ppr","53","4","6","1.5","4","0","0","1","1","6","6.0","0","0","1","2.2","2.2","0.0%"
"54","Jeremy Langford","RB","FA","2016",8,8,"ppr","54","0","0","0","0","0","0","1","1","11","11.0","0","0","1","2.1","2.1","0.0%"
"55","Fozzy Whittaker","RB","FA","2016",8,8,"ppr","55","2","1","0.5","1","0","0","1","2","9","9.0","0","0","1","2.0","2.0","0.0%"
"56","Travaris Cadet","RB","FA","2016",8,8,"ppr","56","0","0","0","0","0","0","1","2","7","7.0","0","0","1","1.7","1.7","0.0%"
"57","Zach Zenner","RB","FA","2016",8,8,"ppr","57","3","2","0.7","2","0","0","1","1","5","5.0","0","0","1","1.7","1.7","0.0%"
"58","Daniel Lasco","RB","FA","2016",8,8,"ppr","58","5","15","3.0","5","0","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"59","Dexter McCluster","RB","FA","2016",8,8,"ppr","59","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.0%"
"60","Kenneth Farrow","RB","FA","2016",8,8,"ppr","60","3","12","4.0","6","0","0","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"61","Keith Smith","RB","ATL","2016",8,8,"ppr","61","0","0","0","0","0","0","1","1","1","1.0","0","0","1","1.1","1.1","0.0%"
"62","Jonathan Grimes","RB","FA","2016",8,8,"ppr","62","2","11","5.5","6","0","0","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"63","Don Jackson","RB","FA","2016",8,8,"ppr","63","4","10","2.5","7","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"64","Alfred Morris","RB","FA","2016",8,8,"ppr","64","3","6","2.0","8","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"65","Kapri Bibbs","RB","FA","2016",8,8,"ppr","65","2","4","2.0","5","0","0","0","0","0","0","0","0","1","0.4","0.4","0.1%"
"66","Ka'Deem Carey","RB","FA","2016",8,8,"ppr","66","2","3","1.5","2","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"67","Mike Tolbert","RB","FA","2016",8,8,"ppr","67","2","2","1.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"68","Peyton Barber","RB","FA","2016",8,8,"ppr","68","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","1.0%"
"69","Will Tukuafu","RB","FA","2016",8,8,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Taiwan Jones","RB","BUF","2016",8,8,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Anthony Sherman","RB","FA","2016",8,8,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Jordan Todman","RB","FA","2016",8,8,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Rex Burkhead","RB","HOU","2016",8,8,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","12.7%"
"74","Kerwynn Williams","RB","FA","2016",8,8,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Stepfan Taylor","RB","FA","2016",8,8,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"76","James Develin","RB","FA","2016",8,8,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Zach Line","RB","FA","2016",8,8,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Brandon Bolden","RB","LV","2016",8,8,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"79","Denard Robinson","RB","FA","2016",8,8,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"80","Cordarrelle Patterson","RB","ATL","2016",8,8,"ppr","80","0","0","0","0","0","0","3","3","36","12.0","0","0","1","0.0","0.0","85.6%"
"81","Patrick DiMarco","RB","FA","2016",8,8,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Danny Vitale","RB","FA","2016",8,8,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Andy Janovich","RB","FA","2016",8,8,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Josh Ferguson","RB","FA","2016",8,8,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Tyler Ervin","RB","FA","2016",8,8,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Ryan Hewitt","RB","FA","2016",8,8,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Jay Prosch","RB","FA","2016",8,8,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Antonio Andrews","RB","FA","2016",8,8,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","George Atkinson III","RB","FA","2016",8,8,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Rod Smith","RB","FA","2016",8,8,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Taiwan Jones","RB","FA","2016",8,8,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Mack Brown","RB","FA","2016",8,8,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Michael Burton","RB","KC","2016",8,8,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Jalston Fowler","RB","FA","2016",8,8,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Malcolm Brown","RB","LAR","2016",8,8,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"96","Mark Ingram II","RB","NO","2016",8,8,"ppr","96","3","5","1.7","2","0","0","0","0","0","0","0","1","1","-1.5","-1.5","4.3%"
"97","Wendell Smallwood","RB","FA","2016",8,8,"ppr","97","1","-5","-5.0","0","0","0","0","0","0","0","0","1","1","-2.5","-2.5","0.0%"
