"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Rashaad Penny","RB","SEA","2021",17,17,"ppr","1","25","170","6.8","37","4","2","2","3","15","7.5","0","0","1","32.5","32.5","15.7%"
"2","Najee Harris","RB","PIT","2021",17,17,"ppr","2","28","188","6.7","37","4","1","3","3","18","6.0","0","0","1","29.6","29.6","97.4%"
"3","Darrel Williams","RB","ARI","2021",17,17,"ppr","3","14","88","6.3","19","0","2","3","3","19","6.3","0","0","1","25.7","25.7","1.5%"
"4","Boston Scott","RB","PHI","2021",17,17,"ppr","4","14","47","3.4","14","0","2","4","4","39","9.8","0","0","1","24.6","24.6","1.3%"
"5","Devin Singletary","RB","BUF","2021",17,17,"ppr","5","23","110","4.8","20","2","2","0","1","0","0","0","0","1","23.0","23.0","91.7%"
"6","Rhamondre Stevenson","RB","NE","2021",17,17,"ppr","6","19","107","5.6","15","0","2","0","0","0","0","0","0","1","22.7","22.7","97.4%"
"7","AJ Dillon","RB","GB","2021",17,17,"ppr","7","14","63","4.5","9","0","2","2","3","20","10.0","0","0","1","22.3","22.3","77.4%"
"8","David Montgomery","RB","CHI","2021",17,17,"ppr","8","22","64","2.9","10","0","2","2","2","17","8.5","0","0","1","21.1","21.1","95.6%"
"9","Alvin Kamara","RB","NO","2021",17,17,"ppr","9","13","32","2.5","30","2","0","5","6","68","13.6","1","0","1","21.0","21.0","99.3%"
"10","Elijah Mitchell","RB","SF","2021",17,17,"ppr","10","21","119","5.7","37","2","0","2","2","11","5.5","1","0","1","21.0","21.0","30.1%"
"11","Jaret Patterson","RB","WAS","2021",17,17,"ppr","11","12","57","4.8","11","0","1","5","5","41","8.2","0","0","1","20.8","20.8","0.0%"
"12","Austin Ekeler","RB","LAC","2021",17,17,"ppr","12","17","58","3.4","14","0","1","3","3","54","18.0","0","0","1","20.2","20.2","100.0%"
"13","D'Onta Foreman","RB","CAR","2021",17,17,"ppr","13","26","132","5.1","35","3","1","0","0","0","0","0","0","1","19.2","19.2","83.0%"
"14","Sony Michel","RB","LAC","2021",17,17,"ppr","14","19","74","3.9","14","0","1","3","5","25","8.3","0","0","1","18.9","18.9","2.2%"
"15","Jonathan Taylor","RB","IND","2021",17,17,"ppr","15","20","108","5.4","24","1","1","1","2","6","6.0","0","0","1","18.4","18.4","100.0%"
"16","Josh Jacobs","RB","LV","2021",17,17,"ppr","16","16","63","3.9","9","0","1","4","4","17","4.3","0","0","1","18.0","18.0","99.3%"
"17","Damien Harris","RB","NE","2021",17,17,"ppr","17","9","35","3.9","7","0","2","1","1","12","12.0","0","0","1","17.7","17.7","56.6%"
"18","Ty Johnson","RB","NYJ","2021",17,17,"ppr","18","5","35","7.0","22","1","1","3","4","47","15.7","0","0","1","17.2","17.2","3.4%"
"19","Dontrell Hilliard","RB","TEN","2021",17,17,"ppr","19","8","45","5.6","39","2","1","3","3","33","11.0","0","0","1","16.8","16.8","8.0%"
"20","Chuba Hubbard","RB","CAR","2021",17,17,"ppr","20","17","55","3.2","21","1","1","3","4","13","4.3","0","0","1","15.8","15.8","32.2%"
"21","Aaron Jones","RB","GB","2021",17,17,"ppr","21","8","76","9.5","28","2","0","5","6","30","6.0","0","0","1","15.6","15.6","99.6%"
"22","Joe Mixon","RB","CIN","2021",17,17,"ppr","22","12","46","3.8","13","0","0","7","8","40","5.7","0","0","1","15.6","15.6","99.9%"
"23","Dare Ogunbowale","RB","HOU","2021",17,17,"ppr","23","9","36","4.0","5","0","0","2","2","32","16.0","1","0","1","14.8","14.8","3.7%"
"24","Rex Burkhead","RB","HOU","2021",17,17,"ppr","24","16","47","2.9","8","0","0","6","6","32","5.3","0","0","1","13.9","13.9","12.7%"
"25","Jamaal Williams","RB","DET","2021",17,17,"ppr","25","11","22","2.0","6","0","1","3","3","22","7.3","0","0","1","13.4","13.4","91.0%"
"26","Chase Edmonds","RB","DEN","2021",17,17,"ppr","26","18","53","2.9","14","0","0","5","6","29","5.8","0","0","1","13.2","13.2","23.9%"
"27","Mike Davis","RB","FA","2021",17,17,"ppr","27","8","42","5.3","13","0","1","1","2","15","15.0","0","0","1","12.7","12.7","1.0%"
"28","Saquon Barkley","RB","NYG","2021",17,17,"ppr","28","21","102","4.9","10","0","0","0","1","0","0","0","0","1","10.2","10.2","100.0%"
"29","Melvin Gordon III","RB","KC","2021",17,17,"ppr","29","10","43","4.3","12","0","0","3","4","29","9.7","0","0","1","10.2","10.2","29.3%"
"30","Ameer Abdullah","RB","LV","2021",17,17,"ppr","30","6","21","3.5","15","0","0","4","4","31","7.8","0","0","1","9.2","9.2","3.4%"
"31","Justin Jackson","RB","DET","2021",17,17,"ppr","31","12","41","3.4","7","0","0","3","3","20","6.7","0","0","1","9.1","9.1","1.1%"
"32","Tony Pollard","RB","DAL","2021",17,17,"ppr","32","3","9","3.0","5","0","0","3","5","49","16.3","0","0","1","8.8","8.8","96.8%"
"33","Devonta Freeman","RB","FA","2021",17,17,"ppr","33","14","76","5.4","32","2","0","1","1","1","1.0","0","0","1","8.7","8.7","0.0%"
"34","Duke Johnson Jr.","RB","BUF","2021",17,17,"ppr","34","7","49","7.0","16","0","0","2","3","16","8.0","0","0","1","8.5","8.5","0.0%"
"35","Le'Veon Bell","RB","FA","2021",17,17,"ppr","35","3","5","1.7","2","0","0","3","3","30","10.0","0","0","1","8.5","8.5","0.1%"
"36","Michael Carter","RB","NYJ","2021",17,17,"ppr","36","3","54","18.0","55","4","0","1","1","9","9.0","0","0","1","7.3","7.3","73.8%"
"37","Cordarrelle Patterson","RB","ATL","2021",17,17,"ppr","37","9","28","3.1","13","0","0","2","2","24","12.0","0","0","1","7.2","7.2","85.6%"
"38","Devontae Booker","RB","FA","2021",17,17,"ppr","38","18","46","2.6","5","0","0","2","3","0","0.0","0","0","1","6.6","6.6","0.0%"
"39","Ke'Shawn Vaughn","RB","TB","2021",17,17,"ppr","39","8","31","3.9","11","0","0","2","3","14","7.0","0","0","1","6.5","6.5","0.5%"
"40","D'Andre Swift","RB","DET","2021",17,17,"ppr","40","4","32","8.0","31","2","0","2","3","7","3.5","0","0","1","5.9","5.9","97.8%"
"41","Nyheim Hines","RB","BUF","2021",17,17,"ppr","41","2","4","2.0","3","0","0","4","4","14","3.5","0","0","1","5.8","5.8","29.1%"
"42","Nick Chubb","RB","CLE","2021",17,17,"ppr","42","12","58","4.8","32","2","0","0","1","0","0","0","0","1","5.8","5.8","99.9%"
"43","Derrick Gore","RB","NO","2021",17,17,"ppr","43","3","37","12.3","23","1","0","1","1","8","8.0","0","0","1","5.5","5.5","0.0%"
"44","Alexander Mattison","RB","MIN","2021",17,17,"ppr","44","0","0","0","0","0","0","4","5","13","3.3","0","0","1","5.3","5.3","27.5%"
"45","Jaylen Samuels","RB","FA","2021",17,17,"ppr","45","3","7","2.3","3","0","0","3","3","14","4.7","0","0","1","5.1","5.1","0.0%"
"46","Austin Walter","RB","LV","2021",17,17,"ppr","46","14","49","3.5","14","0","0","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"47","Brandon Bolden","RB","LV","2021",17,17,"ppr","47","1","4","4.0","4","0","0","2","3","21","10.5","0","0","1","4.5","4.5","0.2%"
"48","Ryquell Armstead","RB","FA","2021",17,17,"ppr","48","6","28","4.7","9","0","0","1","2","6","6.0","0","0","1","4.4","4.4","0.0%"
"49","Dalvin Cook","RB","MIN","2021",17,17,"ppr","49","9","13","1.4","6","0","0","3","3","0","0.0","0","0","1","4.3","4.3","100.0%"
"50","Javonte Williams","RB","DEN","2021",17,17,"ppr","50","14","30","2.1","7","0","0","1","1","2","2.0","0","0","1","4.2","4.2","24.5%"
"51","Wendell Smallwood","RB","FA","2021",17,17,"ppr","51","4","12","3.0","4","0","0","2","3","10","5.0","0","0","1","4.2","4.2","0.0%"
"52","Ezekiel Elliott","RB","DAL","2021",17,17,"ppr","52","9","16","1.8","6","0","0","1","2","14","14.0","0","0","1","4.0","4.0","97.0%"
"53","Zack Moss","RB","IND","2021",17,17,"ppr","53","5","39","7.8","12","0","0","0","0","0","0","0","0","1","3.9","3.9","1.4%"
"54","Ronald Jones II","RB","KC","2021",17,17,"ppr","54","10","26","2.6","7","0","0","1","1","1","1.0","0","0","1","3.7","3.7","2.5%"
"55","Jonathan Ward","RB","TEN","2021",17,17,"ppr","55","2","3","1.5","2","0","0","1","1","23","23.0","0","0","1","3.6","3.6","0.0%"
"56","Jalen Richard","RB","FA","2021",17,17,"ppr","56","1","4","4.0","4","0","0","1","1","19","19.0","0","0","1","3.3","3.3","1.0%"
"57","Peyton Barber","RB","FA","2021",17,17,"ppr","57","6","3","0.5","3","0","0","2","2","9","4.5","0","0","1","3.2","3.2","1.0%"
"58","Latavius Murray","RB","DEN","2021",17,17,"ppr","58","11","31","2.8","6","0","0","0","0","0","0","0","0","1","3.1","3.1","75.6%"
"59","Jonathan Williams","RB","WAS","2021",17,17,"ppr","59","2","4","2.0","3","0","0","2","3","7","3.5","0","0","1","3.1","3.1","0.0%"
"60","Kyle Juszczyk","RB","SF","2021",17,17,"ppr","60","0","0","0","0","0","0","2","2","9","4.5","0","0","1","2.9","2.9","0.4%"
"61","Travis Homer","RB","SEA","2021",17,17,"ppr","61","6","27","4.5","13","0","0","0","0","0","0","0","0","1","2.7","2.7","22.6%"
"62","Jordan Howard","RB","FA","2021",17,17,"ppr","62","11","26","2.4","7","0","0","0","1","0","0","0","0","1","2.6","2.6","0.0%"
"63","Royce Freeman","RB","HOU","2021",17,17,"ppr","63","6","25","4.2","8","0","0","0","1","0","0","0","0","1","2.5","2.5","0.0%"
"64","Samaje Perine","RB","CIN","2021",17,17,"ppr","64","1","4","4.0","4","0","0","1","1","10","10.0","0","0","1","2.4","2.4","59.4%"
"65","D'Ernest Johnson","RB","CLE","2021",17,17,"ppr","65","5","13","2.6","4","0","0","1","3","1","1.0","0","0","1","2.4","2.4","0.7%"
