"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Josh Allen","QB","BUF","2021",14,14,"ppr","1","36","54","66.7","308","5.7","2","1","3","12","109","1","0","1","36.2","36.2","100.0%"
"2","Tom Brady","QB","TB","2021",14,14,"ppr","2","31","46","67.4","363","7.9","2","0","2","7","16","1","0","1","30.1","30.1","86.0%"
"3","Aaron Rodgers","QB","GB","2021",14,14,"ppr","3","29","37","78.4","341","9.2","4","0","3","1","0","0","0","1","29.6","29.6","75.1%"
"4","Taysom Hill","QB","NO","2021",14,14,"ppr","4","15","21","71.4","175","8.3","0","0","3","11","73","2","0","1","26.3","26.3","45.3%"
"5","Ben Roethlisberger","QB","FA","2021",14,14,"ppr","5","28","40","70.0","308","7.7","3","1","5","1","5","0","0","1","25.8","25.8","13.6%"
"6","Justin Herbert","QB","LAC","2021",14,14,"ppr","6","23","31","74.2","275","8.9","3","0","2","4","19","0","0","1","24.9","24.9","98.8%"
"7","Matthew Stafford","QB","LAR","2021",14,14,"ppr","7","23","30","76.7","287","9.6","3","0","3","0","0","0","0","1","23.5","23.5","29.7%"
"8","Joe Burrow","QB","CIN","2021",14,14,"ppr","8","25","34","73.5","348","10.2","2","0","5","2","3","0","0","1","22.2","22.2","99.4%"
"9","Russell Wilson","QB","DEN","2021",14,14,"ppr","9","17","28","60.7","260","9.3","2","0","0","2","8","0","0","1","21.2","21.2","43.7%"
"10","Justin Fields","QB","CHI","2021",14,14,"ppr","10","18","33","54.5","224","6.8","2","2","2","9","74","0","1","1","20.4","20.4","95.3%"
"11","Patrick Mahomes II","QB","KC","2021",14,14,"ppr","11","20","24","83.3","258","10.8","2","0","3","4","20","0","0","1","20.3","20.3","100.0%"
"12","Jimmy Garoppolo","QB","SF","2021",14,14,"ppr","12","27","41","65.9","296","7.2","2","0","5","1","3","0","0","1","20.1","20.1","16.2%"
"13","Kyler Murray","QB","ARI","2021",14,14,"ppr","13","32","49","65.3","383","7.8","0","2","4","7","61","0","0","1","19.4","19.4","62.1%"
"14","Mike Glennon","QB","FA","2021",14,14,"ppr","14","17","36","47.2","191","5.3","2","1","2","1","7","1","1","1","19.3","19.3","1.0%"
"15","Davis Mills","QB","HOU","2021",14,14,"ppr","15","33","49","67.3","331","6.8","1","0","2","2","8","0","0","1","18.0","18.0","3.4%"
"16","Ryan Tannehill","QB","TEN","2021",14,14,"ppr","16","20","31","64.5","191","6.2","0","0","4","4","29","1","0","1","16.5","16.5","28.5%"
"17","Baker Mayfield","QB","LAR","2021",14,14,"ppr","17","22","32","68.8","190","5.9","2","1","0","6","14","0","0","1","16.0","16.0","6.6%"
"18","Kirk Cousins","QB","MIN","2021",14,14,"ppr","18","14","31","45.2","216","7.0","2","2","0","2","14","0","0","1","16.0","16.0","87.8%"
"19","Tyler Huntley","QB","BAL","2021",14,14,"ppr","19","27","38","71.1","270","7.1","1","0","3","6","45","0","2","1","15.3","15.3","22.0%"
"20","Teddy Bridgewater","QB","MIA","2021",14,14,"ppr","20","18","25","72.0","179","7.2","2","0","1","0","0","0","0","1","15.2","15.2","0.6%"
"21","Cam Newton","QB","FA","2021",14,14,"ppr","21","15","23","65.2","178","7.7","0","1","1","10","47","1","1","1","14.8","14.8","9.1%"
"22","Jared Goff","QB","DET","2021",14,14,"ppr","22","24","39","61.5","215","5.5","1","1","2","2","10","0","0","1","12.6","12.6","60.4%"
"23","Matt Ryan","QB","IND","2021",14,14,"ppr","23","19","28","67.9","190","6.8","1","0","0","4","3","0","0","1","11.9","11.9","10.6%"
"24","Dak Prescott","QB","DAL","2021",14,14,"ppr","24","22","39","56.4","211","5.4","1","2","4","7","15","0","0","1","11.9","11.9","93.5%"
"25","Derek Carr","QB","LV","2021",14,14,"ppr","25","33","45","73.3","263","5.8","1","1","4","0","0","0","1","1","11.5","11.5","64.3%"
"26","Zach Wilson","QB","NYJ","2021",14,14,"ppr","26","19","42","45.2","202","4.8","0","0","3","4","33","0","0","1","11.4","11.4","5.7%"
"27","Taylor Heinicke","QB","WAS","2021",14,14,"ppr","27","11","25","44.0","122","4.9","1","1","4","3","8","0","1","1","8.7","8.7","14.0%"
"28","PJ Walker","QB","CAR","2021",14,14,"ppr","28","6","12","50.0","75","6.3","1","1","0","2","-5","0","0","1","5.5","5.5","0.7%"
"29","Trevor Lawrence","QB","JAC","2021",14,14,"ppr","29","24","40","60.0","221","5.5","0","4","3","1","2","0","0","1","5.0","5.0","75.8%"
"30","Kyle Allen","QB","HOU","2021",14,14,"ppr","30","4","9","44.4","53","5.9","0","0","1","2","11","0","1","1","1.2","1.2","0.7%"
"31","Lamar Jackson","QB","BAL","2021",14,14,"ppr","31","4","4","100.0","17","4.3","0","0","1","2","5","0","0","1","1.2","1.2","96.8%"
"32","Colt McCoy","QB","ARI","2021",14,14,"ppr","32","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.3%"
"33","Kurt Benkert","QB","FA","2021",14,14,"ppr","33","0","0","0","0","0","0","0","0","2","-1","0","0","1","-0.1","-0.1","0.0%"
"34","Chad Henne","QB","KC","2021",14,14,"ppr","34","0","0","0","0","0","0","0","0","3","-2","0","0","1","-0.2","-0.2","0.1%"
"35","Chase Daniel","QB","LAC","2021",14,14,"ppr","35","0","0","0","0","0","0","0","0","2","-2","0","0","1","-0.2","-0.2","0.1%"
"36","Logan Woodside","QB","ATL","2021",14,14,"ppr","36","0","0","0","0","0","0","0","0","3","-3","0","0","1","-0.3","-0.3","0.0%"
