"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Kai Forbath","K","LAR","2019",15,15,"ppr",1,3,3,100,50,0,0,0,2,1,5,5,1,18,18,"3.0%"
"2","Dan Bailey","K","FA","2019",15,15,"ppr",2,4,4,100,44,0,2,1,1,0,3,4,1,16,16,"0.0%"
"3","Robbie Gould","K","SF","2019",15,15,"ppr",3,3,3,100,46,0,1,0,2,0,1,2,1,12,12,"42.9%"
"4","Dustin Hopkins","K","LAC","2019",15,15,"ppr",4,2,2,100,53,0,0,0,1,1,3,3,1,12,12,"2.7%"
"5","Nick Folk","K","NE","2019",15,15,"ppr",5,2,2,100,46,0,0,0,2,0,4,4,1,12,12,"75.5%"
"6","Harrison Butker","K","KC","2019",15,15,"ppr",6,3,3,100,44,0,2,0,1,0,0,0,1,10,10,"91.8%"
"7","Daniel Carlson","K","LV","2019",15,15,"ppr",7,3,4,75,34,0,1,2,0,0,1,1,1,10,10,"96.6%"
"8","Wil Lutz","K","NO","2019",15,15,"ppr",8,2,2,100,33,0,1,1,0,0,4,4,1,10,10,"8.0%"
"9","Josh Lambo","K","FA","2019",15,15,"ppr",9,2,2,100,43,0,1,0,1,0,2,2,1,9,9,"0.0%"
"10","Matt Gay","K","LAR","2019",15,15,"ppr",10,1,2,50,46,0,0,0,1,0,5,5,1,9,9,"41.5%"
"11","Jason Sanders","K","MIA","2019",15,15,"ppr",11,2,3,66.7,47,0,1,0,1,0,2,2,1,9,9,"13.2%"
"12","Joey Slye","K","WAS","2019",15,15,"ppr",12,1,1,100,52,0,0,0,0,1,3,3,1,8,8,"2.0%"
"13","Randy Bullock","K","TEN","2019",15,15,"ppr",13,2,2,100,48,0,0,1,1,0,1,1,1,8,8,"1.5%"
"14","Zane Gonzalez","K","CAR","2019",15,15,"ppr",14,1,1,100,21,0,1,0,0,0,5,5,1,8,8,"0.1%"
"15","Eddy Pineiro","K","CAR","2019",15,15,"ppr",15,2,2,100,30,0,1,1,0,0,1,1,1,7,7,"2.2%"
"16","Jake Elliott","K","PHI","2019",15,15,"ppr",16,1,1,100,25,0,1,0,0,0,4,4,1,7,7,"27.9%"
"17","Austin Seibert","K","FA","2019",15,15,"ppr",17,1,2,50,44,0,0,0,1,0,3,3,1,7,7,"0.3%"
"18","Younghoe Koo","K","ATL","2019",15,15,"ppr",18,1,1,100,43,0,0,0,1,0,2,2,1,6,6,"46.2%"
"19","Matt Prater","K","ARI","2019",15,15,"ppr",19,1,1,100,44,0,0,0,1,0,2,2,1,6,6,"14.9%"
"20","Jason Myers","K","SEA","2019",15,15,"ppr",20,1,1,100,30,0,0,1,0,0,3,4,1,6,6,"55.6%"
"21","Ka'imi Fairbairn","K","HOU","2019",15,15,"ppr",21,1,1,100,29,0,1,0,0,0,3,3,1,6,6,"2.0%"
"22","Chris Boswell","K","PIT","2019",15,15,"ppr",22,1,1,100,49,0,0,0,1,0,1,1,1,5,5,"14.1%"
"23","Stephen Hauschka","K","FA","2019",15,15,"ppr",23,1,1,100,36,0,0,1,0,0,2,2,1,5,5,"0.0%"
"24","Michael Badgley","K","DET","2019",15,15,"ppr",24,1,1,100,41,0,0,0,1,0,1,1,1,5,5,"27.0%"
"25","Justin Tucker","K","BAL","2019",15,15,"ppr",25,0,0,0,0,0,0,0,0,0,4,5,1,4,4,"99.0%"
"26","Aldrick Rosas","K","FA","2019",15,15,"ppr",26,0,0,0,0,0,0,0,0,0,4,5,1,4,4,"0.0%"
"27","Mason Crosby","K","GB","2019",15,15,"ppr",27,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"3.2%"
"28","Ryan Succop","K","TB","2019",15,15,"ppr",28,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"34.3%"
"29","Brandon McManus","K","DEN","2019",15,15,"ppr",29,1,1,100,32,0,0,1,0,0,0,0,1,3,3,"36.0%"
"30","Greg Zuerlein","K","NYJ","2019",15,15,"ppr",30,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"15.9%"
"31","Chase McLaughlin","K","IND","2019",15,15,"ppr",31,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"4.0%"
"32","Sam Ficken","K","DET","2019",15,15,"ppr",32,0,1,0,0,0,0,0,0,0,1,2,1,1,1,"0.0%"
"33","Ryan Santoso","K","FA","2019",15,15,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
"34","Michael Palardy","K","NE","2019",15,15,"ppr",34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
"35","Ty Long","K","FA","2019",15,15,"ppr",35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
