"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Julio Jones","WR","TB","2019",15,15,"ppr","1","13","20","134","10.3","28","2","2","0","0","0","0","1","38.4","38.4","18.9%"
"2","Breshad Perriman","WR","TB","2019",15,15,"ppr","2","5","6","113","22.6","34","5","3","1","3","0","0","1","34.6","34.6","0.2%"
"3","Michael Thomas","WR","NO","2019",15,15,"ppr","3","12","12","128","10.7","24","2","1","0","0","0","0","1","30.8","30.8","26.7%"
"4","Jamison Crowder","WR","BUF","2019",15,15,"ppr","4","6","11","90","15.0","41","3","2","0","0","0","0","1","27.0","27.0","1.3%"
"5","Anthony Miller","WR","PIT","2019",15,15,"ppr","5","9","15","118","13.1","33","3","1","0","0","0","0","1","26.8","26.8","0.0%"
"6","Tyler Lockett","WR","SEA","2019",15,15,"ppr","6","8","9","120","15.0","44","4","1","0","0","0","0","1","26.0","26.0","94.8%"
"7","A.J. Brown","WR","PHI","2019",15,15,"ppr","7","8","13","114","14.3","60","4","1","0","0","0","0","1","25.4","25.4","99.9%"
"8","Terry McLaurin","WR","WAS","2019",15,15,"ppr","8","5","5","130","26.0","75","5","1","0","0","0","0","1","24.0","24.0","98.1%"
"9","Tyreek Hill","WR","MIA","2019",15,15,"ppr","9","5","7","67","13.4","41","3","2","1","1","0","0","1","23.8","23.8","100.0%"
"10","Davante Adams","WR","LV","2019",15,15,"ppr","10","7","13","103","14.7","34","3","1","0","0","0","0","1","23.3","23.3","100.0%"
"11","DeVante Parker","WR","NE","2019",15,15,"ppr","11","4","7","72","18.0","29","2","2","0","0","0","0","1","23.2","23.2","13.6%"
"12","Chris Conley","WR","TEN","2019",15,15,"ppr","12","4","8","49","12.3","21","1","2","0","0","0","0","1","20.9","20.9","0.1%"
"13","DJ Moore","WR","CAR","2019",15,15,"ppr","13","8","12","113","14.1","22","2","0","1","10","0","0","1","20.3","20.3","91.8%"
"14","Sterling Shepard","WR","NYG","2019",15,15,"ppr","14","9","11","111","12.3","24","3","0","0","0","0","0","1","20.1","20.1","1.3%"
"15","Allen Robinson II","WR","LAR","2019",15,15,"ppr","15","7","14","125","17.9","34","4","0","0","0","0","0","1","19.5","19.5","36.3%"
"16","Greg Ward","WR","PHI","2019",15,15,"ppr","16","7","9","61","8.7","13","0","1","0","0","0","0","1","19.1","19.1","0.0%"
"17","Keenan Allen","WR","LAC","2019",15,15,"ppr","17","9","10","99","11.0","19","0","0","0","0","0","0","1","18.9","18.9","98.1%"
"18","Kenny Stills","WR","FA","2019",15,15,"ppr","18","3","3","35","11.7","16","0","2","0","0","0","0","1","18.5","18.5","0.0%"
"19","Danny Amendola","WR","FA","2019",15,15,"ppr","19","8","13","102","12.8","46","3","0","0","0","0","0","1","18.2","18.2","0.0%"
"20","DeAndre Hopkins","WR","ARI","2019",15,15,"ppr","20","6","8","119","19.8","35","5","0","0","0","0","0","1","17.9","17.9","98.4%"
"21","Mike Williams","WR","LAC","2019",15,15,"ppr","21","4","9","71","17.8","39","2","1","0","0","0","0","1","17.1","17.1","95.8%"
"22","Chris Godwin","WR","TB","2019",15,15,"ppr","22","5","8","121","24.2","51","7","0","0","0","0","0","1","17.1","17.1","96.0%"
"23","John Brown","WR","BUF","2019",15,15,"ppr","23","7","10","99","14.1","40","4","0","0","0","0","0","1","16.9","16.9","0.1%"
"24","Curtis Samuel","WR","WAS","2019",15,15,"ppr","24","5","7","31","6.2","12","0","1","4","23","0","0","1","16.4","16.4","61.9%"
"25","Cooper Kupp","WR","LAR","2019",15,15,"ppr","25","6","6","41","6.8","11","0","1","0","0","0","0","1","16.1","16.1","82.7%"
"26","Seth Roberts","WR","FA","2019",15,15,"ppr","26","3","3","66","22.0","33","3","1","0","0","0","0","1","15.6","15.6","0.0%"
"27","Steven Sims Jr.","WR","PIT","2019",15,15,"ppr","27","5","11","45","9.0","19","0","1","0","0","0","0","1","15.5","15.5","0.3%"
"28","Odell Beckham Jr.","WR","FA","2019",15,15,"ppr","28","8","13","66","8.3","17","0","0","0","0","0","0","1","14.6","14.6","19.2%"
"29","Damiere Byrd","WR","ATL","2019",15,15,"ppr","29","6","6","86","14.3","51","4","0","0","0","0","0","1","14.6","14.6","0.1%"
"30","Marquise Brown","WR","ARI","2019",15,15,"ppr","30","4","4","45","11.3","24","1","1","0","0","0","0","1","14.5","14.5","88.1%"
"31","Scotty Miller","WR","TB","2019",15,15,"ppr","31","3","3","49","16.3","33","2","1","0","0","0","0","1","13.9","13.9","0.1%"
"32","James Washington","WR","DAL","2019",15,15,"ppr","32","5","11","83","16.6","34","4","0","0","0","0","0","1","13.3","13.3","0.7%"
"33","Tavon Austin","WR","FA","2019",15,15,"ppr","33","1","1","59","59.0","59","4","1","2","3","0","0","1","13.2","13.2","0.0%"
"34","Robbie Anderson","WR","ARI","2019",15,15,"ppr","34","4","6","66","16.5","41","3","0","0","0","0","0","1","12.6","12.6","6.7%"
"35","Tyrell Williams","WR","FA","2019",15,15,"ppr","35","2","3","45","22.5","40","3","1","0","0","0","0","1","12.5","12.5","0.0%"
"36","Golden Tate","WR","FA","2019",15,15,"ppr","36","1","4","51","51.0","51","4","1","0","0","0","0","1","12.1","12.1","0.0%"
"37","Stefon Diggs","WR","BUF","2019",15,15,"ppr","37","4","6","76","19.0","46","3","0","1","4","0","0","1","12.0","12.0","100.0%"
