"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Travis Kelce","TE","KC","2022",11,11,"ppr","1","6","10","115","19.2","34","5","3","0","0","0","0","1","35.5","35.5","100.0%"
"2","George Kittle","TE","SF","2022",11,11,"ppr","2","4","6","84","21.0","39","4","2","0","0","0","0","1","24.4","24.4","98.9%"
"3","Austin Hooper","TE","TEN","2022",11,11,"ppr","3","4","4","36","9.0","16","0","2","0","0","0","0","1","19.6","19.6","13.8%"
"4","Pat Freiermuth","TE","PIT","2022",11,11,"ppr","4","8","12","79","9.9","27","1","0","0","0","0","0","1","15.9","15.9","93.9%"
"5","Dawson Knox","TE","BUF","2022",11,11,"ppr","5","7","7","70","10.0","23","1","0","0","0","0","0","1","14.0","14.0","74.4%"
"6","Juwan Johnson","TE","NO","2022",11,11,"ppr","6","3","4","47","15.7","26","1","1","0","0","0","0","1","13.7","13.7","17.7%"
"7","Mark Andrews","TE","BAL","2022",11,11,"ppr","7","6","8","63","10.5","16","0","0","0","0","0","0","1","12.3","12.3","99.9%"
"8","Logan Thomas","TE","WAS","2022",11,11,"ppr","8","5","6","65","13.0","19","0","0","0","0","0","0","1","11.5","11.5","6.9%"
"9","Tyler Higbee","TE","LAR","2022",11,11,"ppr","9","4","8","45","11.3","20","1","0","0","0","0","0","1","8.5","8.5","71.9%"
"10","Jonnu Smith","TE","NE","2022",11,11,"ppr","10","4","4","40","10.0","26","1","0","1","5","0","0","1","8.5","8.5","1.1%"
"11","T.J. Hockenson","TE","MIN","2022",11,11,"ppr","11","5","9","34","6.8","11","0","0","0","0","0","0","1","8.4","8.4","98.5%"
"12","Harrison Bryant","TE","CLE","2022",11,11,"ppr","12","4","7","41","10.3","14","0","0","0","0","0","0","1","8.1","8.1","2.2%"
"13","Taysom Hill","TE","NO","2022",11,11,"ppr","13","1","1","8","8.0","8","0","0","9","52","0","0","1","7.6","7.6","45.3%"
"14","Kyle Pitts","TE","ATL","2022",11,11,"ppr","14","3","5","43","14.3","18","0","0","0","0","0","0","1","7.3","7.3","41.3%"
"15","Jody Fortson","TE","KC","2022",11,11,"ppr","15","2","2","51","25.5","40","3","0","0","0","0","0","1","7.1","7.1","0.1%"
"16","Greg Dulcich","TE","DEN","2022",11,11,"ppr","16","4","5","30","7.5","15","0","0","0","0","0","0","1","7.0","7.0","60.7%"
"17","Cole Kmet","TE","CHI","2022",11,11,"ppr","17","3","4","35","11.7","24","1","0","0","0","0","0","1","6.5","6.5","69.3%"
"18","Trey McBride","TE","ARI","2022",11,11,"ppr","18","4","4","14","3.5","6","0","0","0","0","0","0","1","5.4","5.4","3.3%"
"19","Ian Thomas","TE","CAR","2022",11,11,"ppr","19","3","4","24","8.0","12","0","0","0","0","0","0","1","5.4","5.4","0.1%"
"20","Dalton Schultz","TE","DAL","2022",11,11,"ppr","20","3","5","22","7.3","12","0","0","0","0","0","0","1","5.2","5.2","96.1%"
"21","Hayden Hurst","TE","CIN","2022",11,11,"ppr","21","2","3","28","14.0","21","1","0","0","0","0","0","1","4.8","4.8","38.8%"
"22","Foster Moreau","TE","LV","2022",11,11,"ppr","22","1","3","33","33.0","33","2","0","0","0","0","0","1","4.3","4.3","29.1%"
"23","Adam Trautman","TE","NO","2022",11,11,"ppr","23","3","3","12","4.0","7","0","0","0","0","0","0","1","4.2","4.2","0.7%"
"24","Chigoziem Okonkwo","TE","TEN","2022",11,11,"ppr","24","1","2","31","31.0","31","2","0","0","0","0","0","1","4.1","4.1","21.0%"
"25","Brock Wright","TE","DET","2022",11,11,"ppr","25","2","2","20","10.0","16","0","0","0","0","0","0","1","4.0","4.0","0.2%"
"26","Robert Tonyan","TE","GB","2022",11,11,"ppr","26","2","4","19","9.5","10","0","0","0","0","0","0","1","3.9","3.9","25.9%"
"27","David Njoku","TE","CLE","2022",11,11,"ppr","27","2","3","17","8.5","21","1","0","0","0","0","0","1","3.7","3.7","87.0%"
"28","Eric Saubert","TE","DEN","2022",11,11,"ppr","28","2","2","16","8.0","9","0","0","0","0","0","0","1","3.6","3.6","0.1%"
"29","Tyler Conklin","TE","NYJ","2022",11,11,"ppr","29","2","3","15","7.5","8","0","0","0","0","0","0","1","3.5","3.5","35.3%"
"30","Jake Ferguson","TE","DAL","2022",11,11,"ppr","30","2","2","15","7.5","11","0","0","0","0","0","0","1","3.5","3.5","0.2%"
"31","Noah Gray","TE","KC","2022",11,11,"ppr","31","2","3","15","7.5","12","0","0","0","0","0","0","1","3.5","3.5","0.3%"
"32","Hunter Henry","TE","NE","2022",11,11,"ppr","32","1","1","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","38.7%"
"33","Jordan Akins","TE","HOU","2022",11,11,"ppr","33","2","3","8","4.0","8","0","0","0","0","0","0","1","2.8","2.8","0.8%"
"34","Zach Gentry","TE","PIT","2022",11,11,"ppr","34","2","3","8","4.0","9","0","0","0","0","0","0","1","2.8","2.8","0.1%"
"35","MyCole Pruitt","TE","ATL","2022",11,11,"ppr","35","1","1","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.1%"
"36","Kylen Granson","TE","IND","2022",11,11,"ppr","36","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.3%"
"37","Mo Alie-Cox","TE","IND","2022",11,11,"ppr","37","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","2.0%"
"38","O.J. Howard","TE","HOU","2022",11,11,"ppr","38","1","3","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.3%"
"39","Johnny Mundt","TE","MIN","2022",11,11,"ppr","39","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.1%"
"40","Jack Stoll","TE","PHI","2022",11,11,"ppr","40","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.3%"
"41","Maxx Williams","TE","ARI","2022",11,11,"ppr","41","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"42","Stone Smartt","TE","LAC","2022",11,11,"ppr","42","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"43","Geoff Swaim","TE","TEN","2022",11,11,"ppr","43","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"44","Josh Oliver","TE","BAL","2022",11,11,"ppr","44","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"45","Isaiah Likely","TE","BAL","2022",11,11,"ppr","45","1","3","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","7.5%"
"46","Peyton Hendershot","TE","DAL","2022",11,11,"ppr","46","1","1","-2","-2.0","0","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"47","Luke Farrell","TE","JAC","2022",11,11,"ppr","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"48","Stephen Sullivan","TE","CAR","2022",11,11,"ppr","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"49","Scotty Washington","TE","NE","2022",11,11,"ppr","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"50","Josiah Deguara","TE","GB","2022",11,11,"ppr","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"51","Devin Asiasi","TE","CIN","2022",11,11,"ppr","51","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"52","Chase Allen","TE","CHI","2022",11,11,"ppr","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"53","Rashod Berry","TE","JAC","2022",11,11,"ppr","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"54","Charlie Woerner","TE","SF","2022",11,11,"ppr","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Noah Togiai","TE","PHI","2022",11,11,"ppr","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"56","Ben Ellefson","TE","MIN","2022",11,11,"ppr","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Lawrence Cager","TE","NYG","2022",11,11,"ppr","57","2","3","20","10.0","13","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Tyler Mabry","TE","SEA","2022",11,11,"ppr","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Reggie Gilliam","TE","BUF","2022",11,11,"ppr","59","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"60","Sean McKeon","TE","DAL","2022",11,11,"ppr","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Giovanni Ricci","TE","CAR","2022",11,11,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Tyler Davis","TE","GB","2022",11,11,"ppr","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Mitchell Wilcox","TE","CIN","2022",11,11,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"64","Nick Bowers","TE","CIN","2022",11,11,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Jake Bargas","TE","MIA","2022",11,11,"ppr","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Feleipe Franks","TE","ATL","2022",11,11,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Brevin Jordan","TE","HOU","2022",11,11,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"68","Colby Parkinson","TE","SEA","2022",11,11,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Kevin Rader","TE","TEN","2022",11,11,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Tanner Hudson","TE","CIN","2022",11,11,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"71","Ross Dwelley","TE","SF","2022",11,11,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Will Dissly","TE","SEA","2022",11,11,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"73","Jaeden Graham","TE","PHI","2022",11,11,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Dallas Goedert","TE","PHI","2022",11,11,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.2%"
"75","Mike Gesicki","TE","MIA","2022",11,11,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.4%"
"76","David Wells","TE","TB","2022",11,11,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Durham Smythe","TE","MIA","2022",11,11,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"78","Noah Fant","TE","SEA","2022",11,11,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.3%"
"79","Jordan Franks","TE","KC","2022",11,11,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Albert Okwuegbunam","TE","DEN","2022",11,11,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.1%"
"81","Mitchell Fraboni","TE","DEN","2022",11,11,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Matt Sokol","TE","NE","2022",11,11,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Matthew Orzech","TE","LAR","2022",11,11,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Ian Bunting","TE","DAL","2022",11,11,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
