"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Wil Lutz","K","NO","2022",6,6,"ppr",1,4,4,100,37,0,0,4,0,0,2,2,1,14,14,"8.0%"
"2","Ryan Succop","K","TB","2022",6,6,"ppr",2,4,4,100,54,0,2,1,0,1,0,0,1,14,14,"34.3%"
"3","Jason Myers","K","SEA","2022",6,6,"ppr",3,4,4,100,39,0,1,3,0,0,1,1,1,13,13,"55.6%"
"4","Brandon McManus","K","DEN","2022",6,6,"ppr",4,3,3,100,51,0,1,0,1,1,1,1,1,13,13,"36.0%"
"5","Dustin Hopkins","K","LAC","2022",6,6,"ppr",5,4,4,100,39,0,0,4,0,0,1,1,1,13,13,"2.7%"
"6","Cade York","K","CLE","2022",6,6,"ppr",6,3,3,100,51,0,0,1,1,1,0,0,1,12,12,"8.8%"
"7","Harrison Butker","K","KC","2022",6,6,"ppr",7,2,3,66.7,62,0,0,0,1,1,2,2,1,11,11,"91.8%"
"8","Jake Elliott","K","PHI","2022",6,6,"ppr",8,2,2,100,51,0,0,1,0,1,2,2,1,10,10,"27.9%"
"9","Chris Boswell","K","PIT","2022",6,6,"ppr",9,2,2,100,55,0,1,0,0,1,2,2,1,10,10,"14.1%"
"10","Chase McLaughlin","K","IND","2022",6,6,"ppr",10,2,2,100,42,0,1,0,1,0,2,2,1,9,9,"4.0%"
"11","Greg Zuerlein","K","NYJ","2022",6,6,"ppr",11,2,3,66.7,32,0,1,1,0,0,3,3,1,9,9,"15.9%"
"12","Evan McPherson","K","CIN","2022",6,6,"ppr",12,1,1,100,52,0,0,0,0,1,3,3,1,8,8,"86.6%"
"13","Nick Folk","K","NE","2022",6,6,"ppr",13,1,2,50,19,1,0,0,0,0,5,5,1,8,8,"75.5%"
"14","Justin Tucker","K","BAL","2022",6,6,"ppr",14,2,3,66.7,34,0,1,1,0,0,2,2,1,8,8,"99.0%"
