"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Antonio Gates","TE","FA","2017",16,16,"ppr","1","6","8","81","13.5","27","2","1","0","0","0","0","1","20.1","20.1","0.2%"
"2","Eric Ebron","TE","FA","2017",16,16,"ppr","2","5","8","83","16.6","33","2","1","0","0","0","0","1","19.3","19.3","0.0%"
"3","Rob Gronkowski","TE","FA","2017",16,16,"ppr","3","5","7","67","13.4","18","0","1","0","0","0","0","1","17.7","17.7","1.0%"
"4","Zach Ertz","TE","ARI","2017",16,16,"ppr","4","9","14","81","9.0","25","1","0","0","0","0","0","1","17.1","17.1","32.6%"
"5","James O'Shaughnessy","TE","MIN","2017",16,16,"ppr","5","5","6","39","7.8","11","0","1","0","0","0","0","1","14.9","14.9","0.0%"
"6","Travis Kelce","TE","KC","2017",16,16,"ppr","6","4","8","47","11.8","18","0","1","0","0","0","0","1","14.7","14.7","100.0%"
"7","George Kittle","TE","SF","2017",16,16,"ppr","7","3","3","42","14.0","21","1","1","0","0","0","0","1","13.2","13.2","98.9%"
"8","Vernon Davis","TE","FA","2017",16,16,"ppr","8","2","3","42","21.0","31","1","1","0","0","0","0","1","12.2","12.2","1.6%"
"9","Rhett Ellison","TE","FA","2017",16,16,"ppr","9","4","7","60","15.0","27","1","0","0","0","0","0","1","10.0","10.0","0.0%"
"10","Vance McDonald","TE","FA","2017",16,16,"ppr","10","4","5","52","13.0","20","1","0","0","0","0","0","1","9.2","9.2","0.0%"
"11","Jack Doyle","TE","FA","2017",16,16,"ppr","11","5","10","41","8.2","13","0","0","0","0","0","0","1","9.1","9.1","2.0%"
"12","Benjamin Watson","TE","FA","2017",16,16,"ppr","12","5","6","40","8.0","15","0","0","0","0","0","0","1","9.0","9.0","2.8%"
"13","Jason Witten","TE","FA","2017",16,16,"ppr","13","5","9","39","7.8","11","0","0","0","0","0","0","1","8.9","8.9","0.0%"
"14","Maxx Williams","TE","ARI","2017",16,16,"ppr","14","2","3","6","3.0","4","0","1","0","0","0","0","1","8.6","8.6","0.0%"
"15","Charles Clay","TE","FA","2017",16,16,"ppr","15","4","10","37","9.3","15","0","0","0","0","0","0","1","7.7","7.7","0.0%"
"16","Lance Kendricks","TE","FA","2017",16,16,"ppr","16","4","9","36","9.0","19","0","0","0","0","0","0","1","7.6","7.6","0.0%"
"17","Demetrius Harris","TE","FA","2017",16,16,"ppr","17","4","7","34","8.5","15","0","0","0","0","0","0","1","7.4","7.4","0.0%"
"18","Jimmy Graham","TE","FA","2017",16,16,"ppr","18","1","1","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"19","Jerell Adams","TE","FA","2017",16,16,"ppr","19","4","4","31","7.8","11","0","0","0","0","0","0","1","7.1","7.1","0.0%"
"20","C.J. Uzomah","TE","NYJ","2017",16,16,"ppr","20","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.3%"
"21","Delanie Walker","TE","FA","2017",16,16,"ppr","21","3","5","33","11.0","15","0","0","0","0","0","0","1","6.3","6.3","0.1%"
"22","Austin Seferian-Jenkins","TE","FA","2017",16,16,"ppr","22","4","8","21","5.3","11","0","0","0","0","0","0","1","6.1","6.1","0.0%"
"23","Greg Olsen","TE","FA","2017",16,16,"ppr","23","3","6","27","9.0","11","0","0","0","0","0","0","1","5.7","5.7","7.0%"
"24","Ben Koyack","TE","FA","2017",16,16,"ppr","24","2","2","10","5.0","9","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"25","Austin Hooper","TE","TEN","2017",16,16,"ppr","25","3","4","18","6.0","10","0","0","0","0","0","0","1","4.8","4.8","13.8%"
"26","Dwayne Allen","TE","FA","2017",16,16,"ppr","26","2","2","26","13.0","22","1","0","0","0","0","0","1","4.6","4.6","0.0%"
"27","Sean McGrath","TE","FA","2017",16,16,"ppr","27","2","2","26","13.0","23","1","0","0","0","0","0","1","4.6","4.6","0.0%"
"28","David Morgan II","TE","FA","2017",16,16,"ppr","28","2","2","26","13.0","23","1","0","0","0","0","0","1","4.6","4.6","0.0%"
"29","Orson Charles","TE","FA","2017",16,16,"ppr","29","1","1","35","35.0","35","1","0","0","0","0","0","1","4.5","4.5","0.0%"
"30","Cameron Brate","TE","TB","2017",16,16,"ppr","30","3","4","13","4.3","8","0","0","0","0","0","0","1","4.3","4.3","1.6%"
"31","Seth DeValve","TE","FA","2017",16,16,"ppr","31","3","4","12","4.0","5","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"32","Nick Boyle","TE","BAL","2017",16,16,"ppr","32","3","4","9","3.0","8","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"33","Lee Smith","TE","FA","2017",16,16,"ppr","33","2","3","16","8.0","12","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"34","Tyler Higbee","TE","LAR","2017",16,16,"ppr","34","2","2","15","7.5","10","0","0","0","0","0","0","1","3.5","3.5","71.9%"
"35","Dion Sims","TE","FA","2017",16,16,"ppr","35","1","3","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","0.0%"
"36","Marcedes Lewis","TE","GB","2017",16,16,"ppr","36","1","1","22","22.0","22","1","0","0","0","0","0","1","3.2","3.2","0.1%"
