"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Greg Zuerlein","K","NYJ","2017",9,9,"ppr",1,3,3,100,47,0,1,0,2,0,6,6,1,17,17,"15.9%"
"2","Brandon McManus","K","DEN","2017",9,9,"ppr",2,3,3,100,53,0,1,0,0,2,2,2,1,15,15,"36.0%"
"3","Josh Lambo","K","FA","2017",9,9,"ppr",3,3,3,100,56,0,1,1,0,1,2,2,1,13,13,"0.0%"
"4","Matt Prater","K","ARI","2017",9,9,"ppr",4,3,4,75,44,1,0,1,1,0,3,3,1,13,13,"14.9%"
"5","Giorgio Tavecchio","K","FA","2017",9,9,"ppr",5,2,2,100,53,0,0,1,0,1,3,3,1,11,11,"1.0%"
"6","Chandler Catanzaro","K","FA","2017",9,9,"ppr",6,2,2,100,45,0,0,1,1,0,4,4,1,11,11,"0.0%"
"7","Adam Vinatieri","K","FA","2017",9,9,"ppr",7,2,2,100,53,0,1,0,0,1,2,2,1,10,10,"0.2%"
"8","Jake Elliott","K","PHI","2017",9,9,"ppr",8,1,1,100,45,0,0,0,1,0,6,7,1,10,10,"27.9%"
"9","Justin Tucker","K","BAL","2017",9,9,"ppr",9,2,2,100,49,0,0,1,1,0,2,2,1,9,9,"99.0%"
"10","Graham Gano","K","NYG","2017",9,9,"ppr",10,2,2,100,45,0,0,1,1,0,2,2,1,9,9,"61.0%"
"11","Phil Dawson","K","FA","2017",9,9,"ppr",11,2,3,66.7,32,0,1,1,0,0,2,2,1,8,8,"0.1%"
"12","Matt Bryant","K","FA","2017",9,9,"ppr",12,1,1,100,53,0,0,0,0,1,2,2,1,7,7,"1.1%"
"13","Aldrick Rosas","K","FA","2017",9,9,"ppr",13,1,2,50,50,0,0,0,0,1,2,2,1,7,7,"0.0%"
"14","Wil Lutz","K","NO","2017",9,9,"ppr",14,1,2,50,40,0,0,0,1,0,3,4,1,7,7,"8.0%"
"15","Patrick Murray","K","FA","2017",9,9,"ppr",15,1,2,50,50,0,0,0,0,1,1,1,1,6,6,"1.0%"
"16","Ryan Succop","K","TB","2017",9,9,"ppr",16,1,1,100,48,0,0,0,1,0,2,3,1,6,6,"34.3%"
"17","Nick Rose","K","FA","2017",9,9,"ppr",17,1,1,100,28,0,1,0,0,0,2,2,1,5,5,"0.0%"
"18","Harrison Butker","K","KC","2017",9,9,"ppr",18,1,1,100,38,0,0,1,0,0,2,2,1,5,5,"91.8%"
"19","Mason Crosby","K","GB","2017",9,9,"ppr",19,1,2,50,35,0,0,1,0,0,2,2,1,5,5,"3.2%"
"20","Robbie Gould","K","SF","2017",9,9,"ppr",20,1,1,100,42,0,0,0,1,0,1,1,1,5,5,"42.9%"
"21","Cody Parkey","K","FA","2017",9,9,"ppr",21,1,1,100,49,0,0,0,1,0,1,2,1,5,5,"0.0%"
"22","Mike Nugent","K","FA","2017",9,9,"ppr",22,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"1.0%"
"23","Stephen Hauschka","K","FA","2017",9,9,"ppr",23,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"0.0%"
"24","Ka'imi Fairbairn","K","HOU","2017",9,9,"ppr",24,0,1,0,0,0,0,0,0,0,2,2,1,2,2,"2.0%"
"25","Marshall Koehn","K","FA","2017",9,9,"ppr",25,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"0.0%"
"26","Michael Palardy","K","NE","2017",9,9,"ppr",26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
"27","Blair Walsh","K","FA","2017",9,9,"ppr",27,0,3,0,0,0,0,0,0,0,0,0,1,0,0,"0.1%"
