"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Greg Zuerlein","K","NYJ","2019",7,7,"ppr",1,3,4,75,55,0,2,0,0,1,4,4,1,15,15,"15.9%"
"2","Brett Maher","K","DAL","2019",7,7,"ppr",2,3,3,100,63,0,2,0,0,1,4,4,1,15,15,"75.1%"
"3","Josh Lambo","K","FA","2019",7,7,"ppr",3,4,4,100,37,0,3,1,0,0,1,1,1,13,13,"0.0%"
"4","Stephen Hauschka","K","FA","2019",7,7,"ppr",4,3,3,100,45,0,0,1,2,0,2,2,1,13,13,"0.0%"
"5","Harrison Butker","K","KC","2019",7,7,"ppr",5,3,3,100,39,0,1,2,0,0,3,3,1,12,12,"91.8%"
"6","Ka'imi Fairbairn","K","HOU","2019",7,7,"ppr",6,3,3,100,47,0,1,1,1,0,2,2,1,12,12,"2.0%"
"7","Justin Tucker","K","BAL","2019",7,7,"ppr",7,3,3,100,28,0,3,0,0,0,3,3,1,12,12,"99.0%"
"8","Jason Myers","K","SEA","2019",7,7,"ppr",8,3,4,75,35,0,0,3,0,0,1,1,1,10,10,"55.6%"
"9","Chase McLaughlin","K","IND","2019",7,7,"ppr",9,2,2,100,50,0,1,0,0,1,2,2,1,10,10,"4.0%"
"10","Zane Gonzalez","K","CAR","2019",7,7,"ppr",10,2,2,100,47,0,0,1,1,0,3,3,1,10,10,"0.1%"
"11","Wil Lutz","K","NO","2019",7,7,"ppr",11,2,4,50,39,0,0,2,0,0,4,4,1,10,10,"8.0%"
"12","Robbie Gould","K","SF","2019",7,7,"ppr",12,3,4,75,29,0,3,0,0,0,0,0,1,9,9,"42.9%"
"13","Matt Prater","K","ARI","2019",7,7,"ppr",13,1,1,100,46,0,0,0,1,0,3,3,1,7,7,"14.9%"
"14","Daniel Carlson","K","LV","2019",7,7,"ppr",14,1,1,100,45,0,0,0,1,0,3,3,1,7,7,"96.6%"
"15","Mike Nugent","K","FA","2019",7,7,"ppr",15,1,1,100,34,0,0,1,0,0,4,4,1,7,7,"1.0%"
"16","Cody Parkey","K","FA","2019",7,7,"ppr",16,1,1,100,45,0,0,0,1,0,2,3,1,6,6,"0.0%"
"17","Dan Bailey","K","FA","2019",7,7,"ppr",17,0,1,0,0,0,0,0,0,0,6,6,1,6,6,"0.0%"
"18","Mason Crosby","K","GB","2019",7,7,"ppr",18,0,0,0,0,0,0,0,0,0,6,6,1,6,6,"3.2%"
"19","Eddy Pineiro","K","CAR","2019",7,7,"ppr",19,1,1,100,46,0,0,0,1,0,2,2,1,6,6,"2.2%"
"20","Matt Bryant","K","FA","2019",7,7,"ppr",20,1,2,50,52,0,0,0,0,1,1,1,1,6,6,"1.1%"
"21","Randy Bullock","K","TEN","2019",7,7,"ppr",21,1,1,100,38,0,0,1,0,0,2,2,1,5,5,"1.5%"
"22","Jake Elliott","K","PHI","2019",7,7,"ppr",22,1,1,100,38,0,0,1,0,0,1,1,1,4,4,"27.9%"
"23","Adam Vinatieri","K","FA","2019",7,7,"ppr",23,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"0.2%"
"24","Jason Sanders","K","MIA","2019",7,7,"ppr",24,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"13.2%"
"25","Aldrick Rosas","K","FA","2019",7,7,"ppr",25,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"0.0%"
"26","Sam Ficken","K","DET","2019",7,7,"ppr",26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
"27","Kasey Redfern","K","FA","2019",7,7,"ppr",27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
"28","Brandon McManus","K","DEN","2019",7,7,"ppr",28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"36.0%"
"29","Ty Long","K","FA","2019",7,7,"ppr",29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
"30","Dustin Hopkins","K","LAC","2019",7,7,"ppr",30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"2.7%"
