"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Alvin Kamara","RB","NO","2018",9,9,"ppr","1","19","82","4.3","17","0","2","4","5","34","8.5","1","0","1","33.6","33.6","99.3%"
"2","Kareem Hunt","RB","CLE","2018",9,9,"ppr","2","17","91","5.4","25","1","2","1","2","50","50.0","1","0","1","33.1","33.1","76.3%"
"3","Christian McCaffrey","RB","SF","2018",9,9,"ppr","3","17","79","4.6","35","2","2","5","6","78","15.6","0","0","1","32.7","32.7","100.0%"
"4","Tevin Coleman","RB","SF","2018",9,9,"ppr","4","13","88","6.8","16","0","0","5","7","68","13.6","2","0","1","32.6","32.6","0.6%"
"5","Duke Johnson Jr.","RB","BUF","2018",9,9,"ppr","5","1","8","8.0","8","0","0","9","9","78","8.7","2","0","1","29.6","29.6","0.0%"
"6","James Conner","RB","ARI","2018",9,9,"ppr","6","24","107","4.5","25","1","0","7","9","56","8.0","1","0","1","29.3","29.3","97.8%"
"7","James White","RB","FA","2018",9,9,"ppr","7","12","31","2.6","8","0","2","6","7","72","12.0","0","0","1","28.3","28.3","0.1%"
"8","Dion Lewis","RB","FA","2018",9,9,"ppr","8","19","62","3.3","13","0","0","4","4","60","15.0","1","0","1","22.2","22.2","2.0%"
"9","Todd Gurley II","RB","FA","2018",9,9,"ppr","9","13","68","5.2","24","1","1","6","7","11","1.8","0","0","1","19.9","19.9","0.1%"
"10","Melvin Gordon III","RB","KC","2018",9,9,"ppr","10","16","113","7.1","34","4","1","1","4","10","10.0","0","0","1","19.3","19.3","29.3%"
"11","Mike Davis","RB","FA","2018",9,9,"ppr","11","15","62","4.1","12","0","0","7","8","45","6.4","0","0","1","17.7","17.7","1.0%"
"12","Jordan Howard","RB","FA","2018",9,9,"ppr","12","14","47","3.4","18","0","2","0","0","0","0","0","0","1","16.7","16.7","0.0%"
"13","Nick Chubb","RB","CLE","2018",9,9,"ppr","13","22","85","3.9","17","0","1","1","1","5","5.0","0","0","1","16.0","16.0","99.9%"
"14","Ezekiel Elliott","RB","DAL","2018",9,9,"ppr","14","17","61","3.6","17","0","0","4","5","51","12.8","0","0","1","15.2","15.2","97.0%"
"15","Dalvin Cook","RB","MIN","2018",9,9,"ppr","15","10","89","8.9","70","4","0","4","4","20","5.0","0","0","1","14.9","14.9","100.0%"
"16","Raheem Mostert","RB","MIA","2018",9,9,"ppr","16","7","86","12.3","52","4","1","0","0","0","0","0","0","1","14.6","14.6","81.2%"
"17","Ito Smith","RB","FA","2018",9,9,"ppr","17","10","60","6.0","13","0","1","1","2","4","4.0","0","0","1","13.4","13.4","0.0%"
"18","Spencer Ware","RB","FA","2018",9,9,"ppr","18","2","12","6.0","11","0","0","4","5","69","17.3","0","0","1","12.1","12.1","0.0%"
