"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Deshaun Watson","QB","CLE","2020",11,11,"ppr","1","28","37","75.7","344","9.3","2","0","0","6","36","1","0","1","31.4","31.4","75.7%"
"2","Justin Herbert","QB","LAC","2020",11,11,"ppr","2","37","49","75.5","366","7.5","3","0","3","2","11","0","0","1","27.7","27.7","98.8%"
"3","Jared Goff","QB","DET","2020",11,11,"ppr","3","39","51","76.5","376","7.4","3","2","0","1","0","0","0","1","25.0","25.0","60.4%"
"4","Taysom Hill","QB","NO","2020",11,11,"ppr","4","18","23","78.3","233","10.1","0","0","3","10","49","2","1","1","24.2","24.2","45.3%"
"5","Kirk Cousins","QB","MIN","2020",11,11,"ppr","5","22","30","73.3","314","10.5","3","0","2","1","4","0","1","1","23.0","23.0","87.8%"
"6","Ryan Tannehill","QB","TEN","2020",11,11,"ppr","6","22","31","71.0","259","8.4","2","1","2","4","35","0","0","1","22.9","22.9","28.5%"
"7","Aaron Rodgers","QB","GB","2020",11,11,"ppr","7","27","38","71.1","311","8.2","3","1","1","3","13","0","1","1","22.7","22.7","75.1%"
"8","Derek Carr","QB","LV","2020",11,11,"ppr","8","23","31","74.2","275","8.9","3","1","0","3","6","0","0","1","22.6","22.6","64.3%"
"9","Patrick Mahomes II","QB","KC","2020",11,11,"ppr","9","34","45","75.6","348","7.7","2","1","0","4","16","0","0","1","22.5","22.5","100.0%"
"10","Philip Rivers","QB","FA","2020",11,11,"ppr","10","24","36","66.7","288","8.0","3","1","1","1","-1","0","0","1","22.4","22.4","20.6%"
"11","Andy Dalton","QB","NO","2020",11,11,"ppr","11","22","32","68.8","203","6.3","3","1","1","3","5","0","0","1","20.3","20.3","12.2%"
"12","Kyler Murray","QB","ARI","2020",11,11,"ppr","12","29","42","69.0","269","6.4","2","0","3","5","15","0","0","1","20.3","20.3","62.1%"
"13","Russell Wilson","QB","DEN","2020",11,11,"ppr","13","23","28","82.1","197","7.0","2","0","3","10","42","0","0","1","20.1","20.1","43.7%"
"14","Cam Newton","QB","FA","2020",11,11,"ppr","14","26","40","65.0","365","9.1","1","0","2","3","6","0","0","1","19.2","19.2","9.1%"
"15","Ben Roethlisberger","QB","FA","2020",11,11,"ppr","15","32","46","69.6","267","5.8","2","1","0","0","0","0","0","1","17.7","17.7","13.6%"
"16","Lamar Jackson","QB","BAL","2020",11,11,"ppr","16","17","29","58.6","186","6.4","1","1","1","13","51","0","0","1","17.5","17.5","96.8%"
