"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Chris Godwin","WR","TB","2019",12,12,"ppr","1","7","8","184","26.3","71","10","2","0","0","0","0","1","37.4","37.4","96.0%"
"2","Jarvis Landry","WR","NO","2019",12,12,"ppr","2","10","13","148","14.8","37","3","2","0","0","0","0","1","36.8","36.8","21.3%"
"3","DJ Moore","WR","CAR","2019",12,12,"ppr","3","6","9","126","21.0","52","8","2","1","8","0","0","1","31.4","31.4","91.8%"
"4","DeAndre Hopkins","WR","ARI","2019",12,12,"ppr","4","6","8","94","15.7","35","4","2","0","0","0","0","1","27.4","27.4","98.4%"
"5","Michael Thomas","WR","NO","2019",12,12,"ppr","5","10","11","101","10.1","24","1","1","0","0","0","0","1","26.1","26.1","26.7%"
"6","Allen Robinson II","WR","LAR","2019",12,12,"ppr","6","6","10","131","21.8","49","6","1","0","0","0","0","1","25.1","25.1","36.3%"
"7","A.J. Brown","WR","PHI","2019",12,12,"ppr","7","4","5","135","33.8","65","6","1","0","0","0","0","1","23.5","23.5","99.9%"
"8","Calvin Ridley","WR","JAC","2019",12,12,"ppr","8","6","14","85","14.2","21","1","1","1","15","0","0","1","22.0","22.0","1.6%"
"9","Marquise Brown","WR","ARI","2019",12,12,"ppr","9","5","7","42","8.4","18","0","2","0","0","0","0","1","21.2","21.2","88.1%"
"10","William Fuller V","WR","FA","2019",12,12,"ppr","10","7","11","140","20.0","51","7","0","0","0","0","0","1","21.0","21.0","0.1%"
"11","Odell Beckham Jr.","WR","FA","2019",12,12,"ppr","11","6","8","84","14.0","35","2","1","0","0","0","0","1","20.4","20.4","19.2%"
"12","Cole Beasley","WR","BUF","2019",12,12,"ppr","12","6","9","76","12.7","30","2","1","0","0","0","0","1","19.6","19.6","1.5%"
"13","Davante Adams","WR","LV","2019",12,12,"ppr","13","7","12","43","6.1","14","0","1","0","0","0","0","1","19.3","19.3","100.0%"
"14","Tyler Boyd","WR","CIN","2019",12,12,"ppr","14","5","9","101","20.2","47","4","1","0","0","0","1","1","19.1","19.1","74.0%"
"15","James Washington","WR","DAL","2019",12,12,"ppr","15","3","7","98","32.7","79","4","1","0","0","0","0","1","18.8","18.8","0.7%"
"16","Robbie Anderson","WR","ARI","2019",12,12,"ppr","16","4","5","86","21.5","31","5","1","0","0","0","0","1","18.6","18.6","6.7%"
"17","Julian Edelman","WR","FA","2019",12,12,"ppr","17","8","12","93","11.6","23","3","0","0","0","0","0","1","17.3","17.3","12.1%"
"18","Robert Woods","WR","TEN","2019",12,12,"ppr","18","6","9","97","16.2","38","3","0","0","0","0","0","1","15.7","15.7","44.0%"
"19","Russell Gage","WR","TB","2019",12,12,"ppr","19","8","10","76","9.5","19","0","0","0","0","0","0","1","15.6","15.6","17.4%"
"20","Willie Snead IV","WR","SF","2019",12,12,"ppr","20","2","3","14","7.0","7","0","2","0","0","0","0","1","15.4","15.4","0.0%"
"21","DeVante Parker","WR","NE","2019",12,12,"ppr","21","6","11","91","15.2","22","2","0","0","0","0","0","1","15.1","15.1","13.6%"
"22","Dede Westbrook","WR","FA","2019",12,12,"ppr","22","8","9","69","8.6","22","2","0","0","0","0","0","1","14.9","14.9","0.0%"
