"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Josh Allen","QB","BUF","2022",5,5,"ppr","1","20","31","64.5","424","13.7","4","1","0","5","42","0","0","1","36.2","36.2","100.0%"
"2","Patrick Mahomes II","QB","KC","2022",5,5,"ppr","2","29","43","67.4","292","6.8","4","0","3","4","28","0","0","1","30.5","30.5","100.0%"
"3","Jalen Hurts","QB","PHI","2022",5,5,"ppr","3","26","36","72.2","239","6.6","0","0","2","15","61","2","0","1","27.7","27.7","99.9%"
"4","Geno Smith","QB","SEA","2022",5,5,"ppr","4","16","25","64.0","268","10.7","3","0","3","3","13","0","0","1","24.0","24.0","87.0%"
"5","Kirk Cousins","QB","MIN","2022",5,5,"ppr","5","32","41","78.0","296","7.2","1","1","1","4","4","1","0","1","23.2","23.2","87.8%"
"6","Carson Wentz","QB","WAS","2022",5,5,"ppr","6","25","38","65.8","359","9.4","2","1","3","5","15","0","0","1","22.9","22.9","6.5%"
"7","Tom Brady","QB","TB","2022",5,5,"ppr","7","35","52","67.3","351","6.8","1","0","0","3","-3","0","0","1","19.7","19.7","86.0%"
"8","Joe Burrow","QB","CIN","2022",5,5,"ppr","8","24","35","68.6","217","6.2","1","1","2","3","6","1","0","1","18.3","18.3","99.4%"
"9","Jimmy Garoppolo","QB","SF","2022",5,5,"ppr","9","18","30","60.0","253","8.4","2","0","2","1","-1","0","0","1","18.0","18.0","16.2%"
"10","Marcus Mariota","QB","ATL","2022",5,5,"ppr","10","14","25","56.0","147","5.9","1","0","5","7","61","0","0","1","18.0","18.0","19.4%"
"11","Derek Carr","QB","LV","2022",5,5,"ppr","11","19","30","63.3","241","8.0","2","0","2","1","3","0","0","1","17.9","17.9","64.3%"
"12","Kyler Murray","QB","ARI","2022",5,5,"ppr","12","28","42","66.7","250","6.0","1","1","1","4","42","0","0","1","17.2","17.2","62.1%"
"13","Justin Fields","QB","CHI","2022",5,5,"ppr","13","15","21","71.4","208","9.9","1","0","2","8","47","0","0","1","17.0","17.0","95.3%"
"14","Aaron Rodgers","QB","GB","2022",5,5,"ppr","14","25","39","64.1","222","5.7","2","0","2","0","0","0","0","1","16.9","16.9","75.1%"
"15","Lamar Jackson","QB","BAL","2022",5,5,"ppr","15","19","32","59.4","174","5.4","1","1","1","12","58","0","0","1","15.8","15.8","96.8%"
"16","Jacoby Brissett","QB","CLE","2022",5,5,"ppr","16","21","34","61.8","230","6.8","1","1","0","3","32","0","0","1","15.4","15.4","4.8%"
"17","Zach Wilson","QB","NYJ","2022",5,5,"ppr","17","14","21","66.7","210","10.0","0","0","2","4","2","1","0","1","14.6","14.6","5.7%"
"18","Justin Herbert","QB","LAC","2022",5,5,"ppr","18","22","34","64.7","228","6.7","1","0","1","5","13","0","0","1","14.4","14.4","98.8%"
"19","Kenny Pickett","QB","PIT","2022",5,5,"ppr","19","34","52","65.4","327","6.3","0","1","3","1","10","0","0","1","13.1","13.1","10.2%"
"20","Daniel Jones","QB","NYG","2022",5,5,"ppr","20","21","27","77.8","217","8.0","0","0","1","10","37","0","0","1","12.4","12.4","58.2%"
"21","Trevor Lawrence","QB","JAC","2022",5,5,"ppr","21","25","47","53.2","286","6.1","0","2","0","4","29","0","0","1","12.3","12.3","75.8%"
"22","Ryan Tannehill","QB","TEN","2022",5,5,"ppr","22","15","25","60.0","181","7.2","1","0","5","3","3","0","0","1","11.5","11.5","28.5%"
