"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Keenan Allen","WR","LAC","2018",13,13,"ppr","1","14","19","148","10.6","21","1","1","0","0","0","0","1","36.8","36.8","98.1%"
"2","Antonio Brown","WR","FA","2018",13,13,"ppr","2","10","13","154","15.4","46","4","1","0","0","0","0","1","31.4","31.4","0.2%"
"3","Dante Pettis","WR","CHI","2018",13,13,"ppr","3","5","7","129","25.8","75","4","2","1","-2","0","0","1","29.7","29.7","0.1%"
"4","Zay Jones","WR","JAC","2018",13,13,"ppr","4","4","9","67","16.8","25","2","2","0","0","0","0","1","24.7","24.7","61.7%"
"5","Golden Tate","WR","FA","2018",13,13,"ppr","5","7","7","85","12.1","32","2","1","0","0","0","0","1","23.5","23.5","0.0%"
"6","Davante Adams","WR","LV","2018",13,13,"ppr","6","8","13","93","11.6","19","0","1","0","0","0","0","1","23.3","23.3","100.0%"
"7","Jaron Brown","WR","FA","2018",13,13,"ppr","7","3","3","67","22.3","45","3","2","0","0","0","0","1","21.7","21.7","0.0%"
"8","Chris Godwin","WR","TB","2018",13,13,"ppr","8","5","6","101","20.2","48","3","1","0","0","0","0","1","21.1","21.1","96.0%"
"9","Jordy Nelson","WR","FA","2018",13,13,"ppr","9","10","11","97","9.7","24","2","0","0","0","0","0","1","19.7","19.7","0.1%"
"10","Adam Humphries","WR","FA","2018",13,13,"ppr","10","7","9","61","8.7","13","0","1","0","0","0","0","1","19.1","19.1","1.0%"
"11","Robert Woods","WR","TEN","2018",13,13,"ppr","11","5","8","67","13.4","23","1","1","2","11","0","0","1","18.8","18.8","44.0%"
"12","Odell Beckham Jr.","WR","FA","2018",13,13,"ppr","12","3","9","35","11.7","20","1","1","0","0","0","0","1","18.5","18.5","19.2%"
"13","Courtland Sutton","WR","DEN","2018",13,13,"ppr","13","4","7","85","21.3","30","3","1","0","0","0","0","1","18.5","18.5","80.1%"
"14","Jarvis Landry","WR","NO","2018",13,13,"ppr","14","6","9","103","17.2","28","3","0","0","0","0","0","1","16.3","16.3","21.3%"
"15","Rashard Higgins","WR","CAR","2018",13,13,"ppr","15","4","4","62","15.5","21","1","1","0","0","0","0","1","16.2","16.2","0.1%"
"16","DeAndre Hopkins","WR","ARI","2018",13,13,"ppr","16","7","12","91","13.0","29","2","0","0","0","0","0","1","16.1","16.1","98.4%"
"17","Tyler Boyd","WR","CIN","2018",13,13,"ppr","17","6","8","97","16.2","23","3","0","0","0","0","0","1","15.7","15.7","74.0%"
"18","T.Y. Hilton","WR","DAL","2018",13,13,"ppr","18","8","13","77","9.6","16","0","0","0","0","0","0","1","15.7","15.7","3.8%"
"19","Curtis Samuel","WR","WAS","2018",13,13,"ppr","19","6","11","88","14.7","31","3","0","1","8","0","0","1","15.6","15.6","61.9%"
"20","Josh Gordon","WR","FA","2018",13,13,"ppr","20","3","3","58","19.3","24","2","1","0","0","0","0","1","14.8","14.8","0.1%"
"21","Corey Davis","WR","NYJ","2018",13,13,"ppr","21","3","7","42","14.0","22","1","1","1","12","0","0","1","14.4","14.4","17.1%"
"22","DeVante Parker","WR","NE","2018",13,13,"ppr","22","4","7","43","10.8","18","0","1","0","0","0","0","1","14.3","14.3","13.6%"
"23","Russell Shepard","WR","FA","2018",13,13,"ppr","23","2","2","59","29.5","49","3","1","0","0","0","0","1","13.9","13.9","0.0%"
