"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Darren Waller","TE","LV","2020",17,17,"ppr","1","9","10","117","13.0","28","2","1","0","0","0","1","1","26.7","26.7","74.7%"
"2","Chris Herndon IV","TE","FA","2020",17,17,"ppr","2","7","9","63","9.0","21","1","1","0","0","0","0","1","19.3","19.3","0.0%"
"3","Pharaoh Brown","TE","CLE","2020",17,17,"ppr","3","5","5","48","9.6","14","0","1","0","0","0","0","1","15.8","15.8","0.1%"
"4","Jared Cook","TE","FA","2020",17,17,"ppr","4","4","5","43","10.8","18","0","1","0","0","0","0","1","14.3","14.3","0.0%"
"5","Dalton Schultz","TE","DAL","2020",17,17,"ppr","5","7","10","70","10.0","16","0","0","0","0","0","0","1","14.0","14.0","96.1%"
"6","George Kittle","TE","SF","2020",17,17,"ppr","6","7","9","68","9.7","41","3","0","0","0","0","0","1","13.8","13.8","98.9%"
"7","Austin Hooper","TE","TEN","2020",17,17,"ppr","7","4","5","37","9.3","13","0","1","0","0","0","0","1","13.7","13.7","13.8%"
"8","Hayden Hurst","TE","CIN","2020",17,17,"ppr","8","4","6","28","7.0","14","0","1","0","0","0","0","1","12.8","12.8","38.8%"
"9","Donald Parham Jr.","TE","LAC","2020",17,17,"ppr","9","3","4","37","12.3","22","1","1","0","0","0","0","1","12.7","12.7","0.1%"
"10","Logan Thomas","TE","WAS","2020",17,17,"ppr","10","3","6","37","12.3","18","0","1","0","0","0","0","1","12.7","12.7","6.9%"
"11","Devin Asiasi","TE","CIN","2020",17,17,"ppr","11","2","3","39","19.5","26","1","1","0","0","0","0","1","11.9","11.9","0.0%"
"12","Robert Tonyan","TE","GB","2020",17,17,"ppr","12","2","2","18","9.0","15","0","1","0","0","0","0","1","9.8","9.8","25.9%"
"13","Mike Gesicki","TE","MIA","2020",17,17,"ppr","13","5","10","47","9.4","23","1","0","0","0","0","0","1","9.7","9.7","37.4%"
"14","Troy Fumagalli","TE","FA","2020",17,17,"ppr","14","2","3","15","7.5","14","0","1","0","0","0","0","1","9.5","9.5","0.0%"
"15","Cole Kmet","TE","CHI","2020",17,17,"ppr","15","7","8","41","5.9","11","0","0","0","0","0","1","1","9.1","9.1","69.3%"
"16","Noah Fant","TE","SEA","2020",17,17,"ppr","16","4","6","48","12.0","20","1","0","0","0","0","0","1","8.8","8.8","30.3%"
"17","Vance McDonald","TE","FA","2020",17,17,"ppr","17","5","6","33","6.6","14","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"18","Dominique Dafney","TE","FA","2020",17,17,"ppr","18","1","1","13","13.0","13","0","1","0","0","0","0","1","8.3","8.3","0.0%"
"19","Stephen Anderson","TE","ARI","2020",17,17,"ppr","19","3","3","52","17.3","18","0","0","0","0","0","0","1","8.2","8.2","0.0%"
"20","Dan Arnold","TE","JAC","2020",17,17,"ppr","20","3","3","46","15.3","25","1","0","0","0","0","0","1","7.6","7.6","0.1%"
"21","Tyler Higbee","TE","LAR","2020",17,17,"ppr","21","3","4","41","13.7","26","1","0","0","0","0","0","1","7.1","7.1","71.9%"
"22","Tyler Conklin","TE","NYJ","2020",17,17,"ppr","22","3","6","40","13.3","19","0","0","0","0","0","0","1","7.0","7.0","35.3%"
"23","Mark Andrews","TE","BAL","2020",17,17,"ppr","23","4","7","27","6.8","9","0","0","0","0","0","0","1","6.7","6.7","99.9%"
"24","T.J. Hockenson","TE","MIN","2020",17,17,"ppr","24","3","3","25","8.3","15","0","0","0","0","0","0","1","5.5","5.5","98.5%"
"25","Durham Smythe","TE","MIA","2020",17,17,"ppr","25","3","3","23","7.7","11","0","0","0","0","0","0","1","5.3","5.3","0.1%"
"26","Irv Smith Jr.","TE","MIN","2020",17,17,"ppr","26","2","3","30","15.0","25","1","0","0","0","0","0","1","5.0","5.0","13.5%"
"27","Dawson Knox","TE","BUF","2020",17,17,"ppr","27","2","8","29","14.5","19","0","0","0","0","0","0","1","4.9","4.9","74.4%"
"28","Rob Gronkowski","TE","FA","2020",17,17,"ppr","28","2","4","29","14.5","18","0","0","0","0","0","0","1","4.9","4.9","1.0%"
"29","Jack Doyle","TE","FA","2020",17,17,"ppr","29","3","3","17","5.7","8","0","0","0","0","0","0","1","4.7","4.7","2.0%"
"30","Zach Ertz","TE","ARI","2020",17,17,"ppr","30","3","6","16","5.3","7","0","0","0","0","0","0","1","4.6","4.6","32.6%"
"31","Gerald Everett","TE","LAC","2020",17,17,"ppr","31","2","7","25","12.5","13","0","0","0","0","0","0","1","4.5","4.5","84.7%"
"32","Ross Dwelley","TE","SF","2020",17,17,"ppr","32","2","2","21","10.5","13","0","0","0","0","0","0","1","4.1","4.1","0.0%"
"33","Anthony Firkser","TE","ATL","2020",17,17,"ppr","33","2","2","18","9.0","12","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"34","Evan Engram","TE","JAC","2020",17,17,"ppr","34","2","4","17","8.5","14","0","0","0","0","0","0","1","3.7","3.7","68.5%"
