"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","Buffalo Bills","DST","BUF","2021",2,2,"ppr",1,6,1,2,1,0,0,0,1,22,22,"99.0%"
"2","Chicago Bears","DST","CHI","2021",2,2,"ppr",2,5,3,1,1,1,0,0,1,20,20,"2.2%"
"3","Tampa Bay Buccaneers","DST","TB","2021",2,2,"ppr",3,1,3,0,0,2,0,0,1,19,19,"81.2%"
"4","New England Patriots","DST","NE","2021",2,2,"ppr",4,4,4,0,0,0,0,0,1,19,19,"54.0%"
"5","Carolina Panthers","DST","CAR","2021",2,2,"ppr",5,4,2,0,0,0,0,0,1,12,12,"14.1%"
"6","Minnesota Vikings","DST","MIN","2021",2,2,"ppr",6,3,2,0,1,1,0,0,1,12,12,"23.7%"
"7","Indianapolis Colts","DST","IND","2021",2,2,"ppr",7,1,1,1,1,1,0,0,1,11,11,"52.4%"
"8","Denver Broncos","DST","DEN","2021",2,2,"ppr",8,1,2,0,0,0,0,0,1,9,9,"38.8%"
"9","Jacksonville Jaguars","DST","JAC","2021",2,2,"ppr",9,3,0,0,0,0,0,1,1,9,9,"3.8%"
"10","San Francisco 49ers","DST","SF","2021",2,2,"ppr",10,2,0,0,1,0,0,0,1,8,8,"95.5%"
"11","Los Angeles Rams","DST","LAR","2021",2,2,"ppr",11,3,2,0,0,0,0,0,1,8,8,"34.3%"
"12","Dallas Cowboys","DST","DAL","2021",2,2,"ppr",12,2,2,0,0,0,0,0,1,7,7,"90.0%"
"13","Kansas City Chiefs","DST","KC","2021",2,2,"ppr",13,1,2,0,0,1,0,0,1,7,7,"47.9%"
"14","Green Bay Packers","DST","GB","2021",2,2,"ppr",14,1,1,1,0,0,0,0,1,6,6,"80.7%"
"15","Cincinnati Bengals","DST","CIN","2021",2,2,"ppr",15,3,1,0,1,0,0,0,1,6,6,"31.6%"
"16","New Orleans Saints","DST","NO","2021",2,2,"ppr",16,2,1,0,0,0,0,0,1,6,6,"65.3%"
"17","Los Angeles Chargers","DST","LAC","2021",2,2,"ppr",17,2,1,0,1,0,0,0,1,5,5,"30.2%"
"18","Houston Texans","DST","HOU","2021",2,2,"ppr",18,2,1,1,2,0,0,0,1,5,5,"0.8%"
"19","Las Vegas Raiders","DST","LV","2021",2,2,"ppr",19,2,1,0,0,0,0,0,1,5,5,"14.2%"
"20","Cleveland Browns","DST","CLE","2021",2,2,"ppr",20,1,1,1,1,0,0,0,1,5,5,"37.2%"
"21","Seattle Seahawks","DST","SEA","2021",2,2,"ppr",21,3,0,1,1,0,0,0,1,4,4,"20.5%"
"22","Washington Commanders","DST","WAS","2021",2,2,"ppr",22,4,0,0,0,0,0,0,1,3,3,"54.8%"
"23","Miami Dolphins","DST","MIA","2021",2,2,"ppr",23,1,1,2,2,0,0,0,1,3,3,"25.9%"
"24","Baltimore Ravens","DST","BAL","2021",2,2,"ppr",24,0,1,1,1,1,0,0,1,3,3,"89.6%"
"25","New York Jets","DST","NYJ","2021",2,2,"ppr",25,3,0,0,1,0,0,0,1,3,3,"21.1%"
"26","Pittsburgh Steelers","DST","PIT","2021",2,2,"ppr",26,2,0,0,1,0,0,0,1,2,2,"53.2%"
"27","New York Giants","DST","NYG","2021",2,2,"ppr",27,1,1,0,0,0,0,0,1,2,2,"6.2%"
"28","Tennessee Titans","DST","TEN","2021",2,2,"ppr",28,3,0,0,0,0,0,0,1,2,2,"26.3%"
"29","Philadelphia Eagles","DST","PHI","2021",2,2,"ppr",29,0,0,0,1,0,0,0,1,1,1,"58.2%"
"30","Atlanta Falcons","DST","ATL","2021",2,2,"ppr",30,3,0,1,2,0,0,0,1,1,1,"1.7%"
"31","Arizona Cardinals","DST","ARI","2021",2,2,"ppr",31,1,0,0,2,0,0,0,1,1,1,"12.3%"
"32","Detroit Lions","DST","DET","2021",2,2,"ppr",32,3,0,0,0,0,0,0,1,-1,-1,"2.5%"
