"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Darrel Williams","RB","ARI","2021",10,10,"ppr","1","11","43","3.9","21","1","0","9","9","101","11.2","1","0","1","29.4","29.4","1.5%"
"2","Rhamondre Stevenson","RB","NE","2021",10,10,"ppr","2","20","100","5.0","18","0","2","4","5","14","3.5","0","0","1","27.4","27.4","97.4%"
"3","AJ Dillon","RB","GB","2021",10,10,"ppr","3","21","66","3.1","11","0","2","2","2","62","31.0","0","0","1","26.8","26.8","77.4%"
"4","Christian McCaffrey","RB","SF","2021",10,10,"ppr","4","13","95","7.3","15","0","0","10","10","66","6.6","0","0","1","26.1","26.1","100.0%"
"5","Jonathan Taylor","RB","IND","2021",10,10,"ppr","5","21","116","5.5","34","3","1","6","8","10","1.7","0","0","1","24.6","24.6","100.0%"
"6","D'Ernest Johnson","RB","CLE","2021",10,10,"ppr","6","19","99","5.2","24","1","0","7","8","58","8.3","0","0","1","22.7","22.7","0.7%"
"7","Antonio Gibson","RB","WAS","2021",10,10,"ppr","7","24","64","2.7","15","0","2","2","2","14","7.0","0","0","1","21.8","21.8","85.6%"
"8","Mark Ingram II","RB","NO","2021",10,10,"ppr","8","14","47","3.4","13","0","1","4","7","61","15.3","0","0","1","20.8","20.8","4.3%"
"9","Ezekiel Elliott","RB","DAL","2021",10,10,"ppr","9","14","41","2.9","9","0","2","3","3","15","5.0","0","1","1","20.8","20.8","97.0%"
"10","Dalvin Cook","RB","MIN","2021",10,10,"ppr","10","24","94","3.9","12","0","1","3","5","24","8.0","0","0","1","20.8","20.8","100.0%"
"11","James Robinson","RB","NYJ","2021",10,10,"ppr","11","12","57","4.8","18","0","1","4","5","27","6.8","0","0","1","18.4","18.4","39.4%"
"12","Michael Carter","RB","NYJ","2021",10,10,"ppr","12","16","39","2.4","8","0","1","4","6","43","10.8","0","0","1","18.2","18.2","73.8%"
"13","Matt Breida","RB","NYG","2021",10,10,"ppr","13","3","28","9.3","15","0","1","3","3","22","7.3","1","1","1","18.0","18.0","4.5%"
"14","Najee Harris","RB","PIT","2021",10,10,"ppr","14","26","105","4.0","12","0","0","4","4","28","7.0","0","0","1","17.3","17.3","97.4%"
"15","Leonard Fournette","RB","TB","2021",10,10,"ppr","15","11","47","4.3","8","0","0","8","9","45","5.6","0","0","1","17.2","17.2","96.9%"
"16","D'Andre Swift","RB","DET","2021",10,10,"ppr","16","33","130","3.9","21","1","0","3","6","5","1.7","0","0","1","16.5","16.5","97.8%"
