"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Cole Kmet","TE","CHI","2022",10,10,"ppr","1","4","7","74","18.5","50","4","2","0","0","0","0","1","23.4","23.4","69.3%"
"2","Travis Kelce","TE","KC","2022",10,10,"ppr","2","6","7","81","13.5","46","3","1","0","0","0","0","1","20.1","20.1","100.0%"
"3","Dalton Schultz","TE","DAL","2022",10,10,"ppr","3","6","8","54","9.0","16","0","1","0","0","0","0","1","17.4","17.4","96.1%"
"4","Juwan Johnson","TE","NO","2022",10,10,"ppr","4","5","7","44","8.8","15","0","1","0","0","0","0","1","15.4","15.4","17.7%"
"5","Tyler Higbee","TE","LAR","2022",10,10,"ppr","5","8","8","73","9.1","25","1","0","0","0","0","0","1","15.3","15.3","71.9%"
"6","Foster Moreau","TE","LV","2022",10,10,"ppr","6","3","4","43","14.3","21","1","1","0","0","0","0","1","13.3","13.3","29.1%"
"7","T.J. Hockenson","TE","MIN","2022",10,10,"ppr","7","7","10","45","6.4","16","0","0","0","0","0","0","1","11.5","11.5","98.5%"
"8","Harrison Bryant","TE","CLE","2022",10,10,"ppr","8","3","3","15","5.0","12","0","1","0","0","0","0","1","10.5","10.5","2.2%"
"9","Jordan Akins","TE","HOU","2022",10,10,"ppr","9","3","3","72","24.0","46","3","0","0","0","0","0","1","10.2","10.2","0.8%"
"10","Noah Gray","TE","KC","2022",10,10,"ppr","10","2","2","20","10.0","13","0","1","0","0","0","0","1","10.0","10.0","0.3%"
"11","Kylen Granson","TE","IND","2022",10,10,"ppr","11","4","4","57","14.3","32","2","0","0","0","0","0","1","9.7","9.7","0.3%"
"12","Dawson Knox","TE","BUF","2022",10,10,"ppr","12","4","6","57","14.3","22","1","0","0","0","0","0","1","9.7","9.7","74.4%"
"13","Dallas Goedert","TE","PHI","2022",10,10,"ppr","13","3","3","23","7.7","15","0","1","0","0","0","1","1","9.3","9.3","88.2%"
"14","Austin Hooper","TE","TEN","2022",10,10,"ppr","14","5","7","41","8.2","17","0","0","0","0","0","0","1","9.1","9.1","13.8%"
"15","Pat Freiermuth","TE","PIT","2022",10,10,"ppr","15","4","7","36","9.0","12","0","0","0","0","0","0","1","7.6","7.6","93.9%"
"16","Brock Wright","TE","DET","2022",10,10,"ppr","16","1","1","2","2.0","2","0","1","0","0","0","0","1","7.2","7.2","0.2%"
"17","Cade Otton","TE","TB","2022",10,10,"ppr","17","3","3","35","11.7","25","1","0","0","0","0","0","1","6.5","6.5","7.7%"
"18","Noah Fant","TE","SEA","2022",10,10,"ppr","18","3","4","34","11.3","15","0","0","0","0","0","0","1","6.4","6.4","30.3%"
"19","Tanner Hudson","TE","CIN","2022",10,10,"ppr","19","3","3","24","8.0","16","0","0","0","0","0","0","1","5.4","5.4","0.1%"
"20","Mike Gesicki","TE","MIA","2022",10,10,"ppr","20","2","3","31","15.5","16","0","0","0","0","0","0","1","5.1","5.1","37.4%"
