"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Greg Joseph","K","MIN","2021",5,5,"ppr",1,4,5,80,55,0,0,2,0,2,1,1,1,17,17,"28.3%"
"2","Nick Folk","K","NE","2021",5,5,"ppr",2,4,4,100,52,0,1,1,0,2,1,2,1,17,17,"75.5%"
"3","Mason Crosby","K","GB","2021",5,5,"ppr",3,4,7,57.1,49,0,1,0,3,0,1,2,1,16,16,"3.2%"
"4","Zane Gonzalez","K","CAR","2021",5,5,"ppr",4,3,3,100,50,0,0,0,2,1,1,1,1,14,14,"0.1%"
"5","Greg Zuerlein","K","NYJ","2021",5,5,"ppr",5,3,3,100,38,0,0,3,0,0,5,5,1,14,14,"15.9%"
"6","Graham Gano","K","NYG","2021",5,5,"ppr",6,2,3,66.7,51,0,0,0,0,2,2,2,1,12,12,"61.0%"
"7","Austin Seibert","K","FA","2021",5,5,"ppr",7,3,3,100,52,0,0,1,1,1,0,0,1,12,12,"0.3%"
"8","Younghoe Koo","K","ATL","2021",5,5,"ppr",8,2,2,100,52,0,0,1,0,1,3,3,1,11,11,"46.2%"
"9","Chris Boswell","K","PIT","2021",5,5,"ppr",9,2,2,100,48,0,0,0,2,0,3,3,1,11,11,"14.1%"
"10","Dustin Hopkins","K","LAC","2021",5,5,"ppr",10,3,3,100,45,0,2,0,1,0,1,1,1,11,11,"2.7%"
"11","Chase McLaughlin","K","IND","2021",5,5,"ppr",11,2,2,100,35,0,0,2,0,0,4,4,1,10,10,"4.0%"
"12","Harrison Butker","K","KC","2021",5,5,"ppr",12,2,2,100,54,0,0,1,0,1,2,2,1,10,10,"91.8%"
"13","Cairo Santos","K","CHI","2021",5,5,"ppr",13,2,2,100,46,0,0,0,2,0,2,2,1,10,10,"13.3%"
"14","Ryan Succop","K","TB","2021",5,5,"ppr",14,1,1,100,42,0,0,0,1,0,6,6,1,10,10,"34.3%"
"15","Jake Elliott","K","PHI","2021",5,5,"ppr",15,2,2,100,58,0,0,1,0,1,1,1,1,9,9,"27.9%"
"16","Matt Gay","K","LAR","2021",5,5,"ppr",16,2,2,100,47,0,0,1,1,0,2,3,1,9,9,"41.5%"
"17","Rodrigo Blankenship","K","FA","2021",5,5,"ppr",17,2,4,50,43,0,0,1,1,0,1,2,1,8,8,"0.7%"
"18","Tyler Bass","K","BUF","2021",5,5,"ppr",18,1,1,100,30,0,0,1,0,0,5,5,1,8,8,"94.4%"
"19","Brandon McManus","K","DEN","2021",5,5,"ppr",19,2,2,100,39,0,1,1,0,0,1,1,1,7,7,"36.0%"
"20","Randy Bullock","K","TEN","2021",5,5,"ppr",20,1,1,100,34,0,0,1,0,0,4,5,1,7,7,"1.5%"
"21","Matt Ammendola","K","FA","2021",5,5,"ppr",21,2,2,100,49,0,0,1,1,0,0,1,1,7,7,"0.1%"
"22","Jason Sanders","K","MIA","2021",5,5,"ppr",22,1,1,100,23,0,1,0,0,0,2,2,1,5,5,"13.2%"
"23","Matt Prater","K","ARI","2021",5,5,"ppr",23,1,2,50,21,0,1,0,0,0,2,2,1,5,5,"14.9%"
"24","Joey Slye","K","WAS","2021",5,5,"ppr",24,1,1,100,47,0,0,0,1,0,1,1,1,5,5,"2.0%"
"25","Jason Myers","K","SEA","2021",5,5,"ppr",25,1,2,50,32,0,0,1,0,0,2,2,1,5,5,"55.6%"
"26","Ka'imi Fairbairn","K","HOU","2021",5,5,"ppr",26,1,2,50,33,0,0,1,0,0,1,3,1,4,4,"2.0%"
"27","Cody Parkey","K","FA","2021",5,5,"ppr",27,0,0,0,0,0,0,0,0,0,3,5,1,3,3,"0.0%"
"28","Tristan Vizcaino","K","NE","2021",5,5,"ppr",28,0,0,0,0,0,0,0,0,0,3,5,1,3,3,"0.1%"
"29","Daniel Carlson","K","LV","2021",5,5,"ppr",29,1,1,100,31,0,0,1,0,0,0,0,1,3,3,"96.6%"
"30","Justin Tucker","K","BAL","2021",5,5,"ppr",30,1,1,100,23,0,1,0,0,0,0,0,1,3,3,"99.0%"
"31","Evan McPherson","K","CIN","2021",5,5,"ppr",31,0,2,0,0,0,0,0,0,0,2,2,1,2,2,"86.6%"
"32","Matthew Wright","K","FA","2021",5,5,"ppr",32,0,1,0,0,0,0,0,0,0,1,2,1,1,1,"4.7%"
"33","Brian Johnson","K","FA","2021",5,5,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
"34","Ty Long","K","FA","2021",5,5,"ppr",34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
"35","Michael Palardy","K","NE","2021",5,5,"ppr",35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
