"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","James Conner","RB","ARI","2021",9,9,"ppr","1","21","96","4.6","35","2","2","5","5","77","15.4","1","0","1","40.3","40.3","97.8%"
"2","Jonathan Taylor","RB","IND","2021",9,9,"ppr","2","19","172","9.1","78","5","2","2","2","28","14.0","0","0","1","34.0","34.0","100.0%"
"3","Nick Chubb","RB","CLE","2021",9,9,"ppr","3","14","137","9.8","70","5","2","2","2","26","13.0","0","0","1","30.3","30.3","99.9%"
"4","Joe Mixon","RB","CIN","2021",9,9,"ppr","4","13","64","4.9","21","1","2","5","5","46","9.2","0","0","1","28.0","28.0","99.9%"
"5","Nyheim Hines","RB","BUF","2021",9,9,"ppr","5","6","74","12.3","34","3","1","4","6","34","8.5","0","0","1","20.8","20.8","29.1%"
"6","Alvin Kamara","RB","NO","2021",9,9,"ppr","6","13","50","3.8","14","0","1","4","7","54","13.5","0","0","1","20.4","20.4","99.3%"
"7","Cordarrelle Patterson","RB","ATL","2021",9,9,"ppr","7","9","10","1.1","4","0","0","6","6","126","21.0","0","0","1","19.6","19.6","85.6%"
"8","Melvin Gordon III","RB","KC","2021",9,9,"ppr","8","21","80","3.8","14","0","1","2","2","15","7.5","0","0","1","17.5","17.5","29.3%"
"9","Najee Harris","RB","PIT","2021",9,9,"ppr","9","22","62","2.8","13","0","1","3","3","16","5.3","0","0","1","16.8","16.8","97.4%"
"10","Devonta Freeman","RB","FA","2021",9,9,"ppr","10","13","79","6.1","19","0","0","2","3","4","2.0","1","0","1","16.3","16.3","0.0%"
"11","Kenyan Drake","RB","BAL","2021",9,9,"ppr","11","4","30","7.5","21","1","0","6","8","70","11.7","0","0","1","16.0","16.0","26.8%"
"12","Myles Gaskin","RB","MIA","2021",9,9,"ppr","12","20","34","1.7","6","0","1","6","6","23","3.8","0","1","1","15.7","15.7","0.3%"
"13","Devontae Booker","RB","FA","2021",9,9,"ppr","13","21","99","4.7","20","1","0","3","3","23","7.7","0","0","1","15.2","15.2","0.0%"
"14","Dalvin Cook","RB","MIN","2021",9,9,"ppr","14","17","110","6.5","66","5","0","3","3","12","4.0","0","0","1","15.2","15.2","100.0%"
"15","Christian McCaffrey","RB","SF","2021",9,9,"ppr","15","14","52","3.7","10","0","0","4","5","54","13.5","0","0","1","14.6","14.6","100.0%"
"16","Josh Jacobs","RB","LV","2021",9,9,"ppr","16","13","76","5.8","14","0","0","4","4","19","4.8","0","0","1","13.5","13.5","99.3%"
"17","Jordan Howard","RB","FA","2021",9,9,"ppr","17","17","71","4.2","18","0","1","0","0","0","0","0","0","1","13.1","13.1","0.0%"
"18","AJ Dillon","RB","GB","2021",9,9,"ppr","18","8","46","5.8","15","0","0","4","4","44","11.0","0","0","1","13.0","13.0","77.4%"
"19","Devin Singletary","RB","BUF","2021",9,9,"ppr","19","6","16","2.7","5","0","0","7","8","43","6.1","0","0","1","12.9","12.9","91.7%"
"20","Elijah Mitchell","RB","SF","2021",9,9,"ppr","20","8","36","4.5","14","0","0","5","5","43","8.6","0","0","1","12.9","12.9","30.1%"
"21","Ezekiel Elliott","RB","DAL","2021",9,9,"ppr","21","10","51","5.1","11","0","0","3","3","25","8.3","0","0","1","12.6","12.6","97.0%"
"22","Rhamondre Stevenson","RB","NE","2021",9,9,"ppr","22","10","62","6.2","13","0","0","2","2","44","22.0","0","0","1","12.6","12.6","97.4%"
"23","Patrick Ricard","RB","BAL","2021",9,9,"ppr","23","0","0","0","0","0","0","3","5","35","11.7","1","0","1","12.5","12.5","0.1%"
"24","Ty Johnson","RB","NYJ","2021",9,9,"ppr","24","4","21","5.3","9","0","0","2","3","40","20.0","1","1","1","12.1","12.1","3.4%"
"25","Mark Ingram II","RB","NO","2021",9,9,"ppr","25","9","43","4.8","11","0","0","5","5","21","4.2","0","0","1","11.4","11.4","4.3%"
"26","Austin Ekeler","RB","LAC","2021",9,9,"ppr","26","17","59","3.5","16","0","0","3","3","23","7.7","0","0","1","11.2","11.2","100.0%"
"27","Javonte Williams","RB","DEN","2021",9,9,"ppr","27","17","111","6.5","30","3","0","0","0","0","0","0","0","1","11.1","11.1","24.5%"
"28","Le'Veon Bell","RB","FA","2021",9,9,"ppr","28","11","48","4.4","12","0","1","0","0","0","0","0","0","1","10.8","10.8","0.1%"
"29","Darrel Williams","RB","ARI","2021",9,9,"ppr","29","19","70","3.7","11","0","0","3","4","7","2.3","0","0","1","10.7","10.7","1.5%"
"30","Sony Michel","RB","LAC","2021",9,9,"ppr","30","7","20","2.9","8","0","0","2","3","6","3.0","1","0","1","10.6","10.6","2.2%"
"31","Damien Harris","RB","NE","2021",9,9,"ppr","31","15","30","2.0","8","0","1","1","1","3","3.0","0","0","1","10.3","10.3","56.6%"
"32","Brandon Bolden","RB","LV","2021",9,9,"ppr","32","8","54","6.8","16","0","0","2","2","27","13.5","0","0","1","10.1","10.1","0.2%"
"33","David Montgomery","RB","CHI","2021",9,9,"ppr","33","13","63","4.8","21","1","0","2","2","17","8.5","0","0","1","10.0","10.0","95.6%"
"34","Eno Benjamin","RB","NO","2021",9,9,"ppr","34","9","39","4.3","21","1","1","0","0","0","0","0","0","1","9.9","9.9","11.7%"
"35","Michael Carter","RB","NYJ","2021",9,9,"ppr","35","13","49","3.8","16","0","0","1","2","37","37.0","0","0","1","9.6","9.6","73.8%"
"36","Adrian Peterson","RB","FA","2021",9,9,"ppr","36","10","21","2.1","6","0","1","1","1","5","5.0","0","0","1","9.6","9.6","2.1%"
