"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","Miami Dolphins","DST","MIA","2021",16,16,"ppr",1,8,2,0,0,1,0,0,1,25,25,"25.9%"
"2","Dallas Cowboys","DST","DAL","2021",16,16,"ppr",2,5,2,0,1,1,0,1,1,24,24,"90.0%"
"3","Tampa Bay Buccaneers","DST","TB","2021",16,16,"ppr",3,7,1,0,1,0,0,0,1,16,16,"81.2%"
"4","Philadelphia Eagles","DST","PHI","2021",16,16,"ppr",4,2,2,0,1,1,0,0,1,16,16,"58.2%"
"5","Green Bay Packers","DST","GB","2021",16,16,"ppr",5,5,4,0,0,0,0,0,1,13,13,"80.7%"
"6","Kansas City Chiefs","DST","KC","2021",16,16,"ppr",6,2,1,2,1,0,0,0,1,12,12,"47.9%"
"7","Houston Texans","DST","HOU","2021",16,16,"ppr",7,1,2,1,1,1,0,0,1,12,12,"0.8%"
"8","Los Angeles Rams","DST","LAR","2021",16,16,"ppr",8,3,1,0,1,0,0,1,1,11,11,"34.3%"
"9","New York Jets","DST","NYJ","2021",16,16,"ppr",9,1,0,1,2,0,0,1,1,9,9,"21.1%"
"10","Denver Broncos","DST","DEN","2021",16,16,"ppr",10,2,1,2,1,0,0,0,1,9,9,"38.8%"
"11","Tennessee Titans","DST","TEN","2021",16,16,"ppr",11,2,2,0,2,0,0,0,1,7,7,"26.3%"
"12","Detroit Lions","DST","DET","2021",16,16,"ppr",12,3,0,1,1,0,0,0,1,6,6,"2.5%"
"13","Las Vegas Raiders","DST","LV","2021",16,16,"ppr",13,2,0,0,0,0,0,0,1,6,6,"14.2%"
"14","New Orleans Saints","DST","NO","2021",16,16,"ppr",14,3,1,0,1,0,0,0,1,6,6,"65.3%"
"15","Buffalo Bills","DST","BUF","2021",16,16,"ppr",15,1,2,0,0,0,0,0,1,5,5,"99.0%"
"16","San Francisco 49ers","DST","SF","2021",16,16,"ppr",16,4,0,0,0,0,0,0,1,5,5,"95.5%"
"17","Minnesota Vikings","DST","MIN","2021",16,16,"ppr",17,0,3,0,0,0,0,0,1,5,5,"23.7%"
"18","Seattle Seahawks","DST","SEA","2021",16,16,"ppr",18,4,0,0,1,0,0,0,1,4,4,"20.5%"
"19","Cincinnati Bengals","DST","CIN","2021",16,16,"ppr",19,1,1,0,1,0,0,0,1,3,3,"31.6%"
"20","Jacksonville Jaguars","DST","JAC","2021",16,16,"ppr",20,1,0,0,0,1,0,0,1,3,3,"3.8%"
"21","Atlanta Falcons","DST","ATL","2021",16,16,"ppr",21,0,1,0,0,0,0,0,1,3,3,"1.7%"
"22","Indianapolis Colts","DST","IND","2021",16,16,"ppr",22,0,0,0,0,0,1,0,1,3,3,"52.4%"
"23","Arizona Cardinals","DST","ARI","2021",16,16,"ppr",23,2,0,0,0,0,0,0,1,2,2,"12.3%"
"24","Chicago Bears","DST","CHI","2021",16,16,"ppr",24,2,0,0,0,0,0,0,1,2,2,"2.2%"
"25","New York Giants","DST","NYG","2021",16,16,"ppr",25,1,0,0,1,0,0,0,1,0,0,"6.2%"
"26","Cleveland Browns","DST","CLE","2021",16,16,"ppr",26,0,0,0,0,0,0,0,1,0,0,"37.2%"
"27","New England Patriots","DST","NE","2021",16,16,"ppr",27,0,0,0,0,0,0,0,1,-1,-1,"54.0%"
"28","Carolina Panthers","DST","CAR","2021",16,16,"ppr",28,0,0,0,0,0,0,0,1,-1,-1,"14.1%"
"29","Baltimore Ravens","DST","BAL","2021",16,16,"ppr",29,3,0,0,0,0,0,0,1,-1,-1,"89.6%"
"30","Washington Commanders","DST","WAS","2021",16,16,"ppr",30,3,0,0,0,0,0,0,1,-1,-1,"54.8%"
"31","Pittsburgh Steelers","DST","PIT","2021",16,16,"ppr",31,2,0,0,1,0,0,0,1,-2,-2,"53.2%"
"32","Los Angeles Chargers","DST","LAC","2021",16,16,"ppr",32,1,0,0,0,0,0,0,1,-3,-3,"30.2%"
