"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Josh Allen","QB","BUF","2021",8,8,"ppr","1","29","42","69.0","249","5.9","2","0","0","8","55","1","0","1","29.5","29.5","100.0%"
"2","Mike White","QB","NYJ","2021",8,8,"ppr","2","37","45","82.2","405","9.0","3","2","2","5","-1","0","0","1","28.1","28.1","19.9%"
"3","Jimmy Garoppolo","QB","SF","2021",8,8,"ppr","3","17","28","60.7","322","11.5","0","0","0","5","4","2","0","1","27.3","27.3","16.2%"
"4","Tom Brady","QB","TB","2021",8,8,"ppr","4","28","40","70.0","375","9.4","4","2","3","1","2","0","1","1","27.2","27.2","86.0%"
"5","Justin Fields","QB","CHI","2021",8,8,"ppr","5","19","27","70.4","175","6.5","1","1","4","10","103","1","0","1","26.3","26.3","95.3%"
"6","Matthew Stafford","QB","LAR","2021",8,8,"ppr","6","21","32","65.6","305","9.5","3","0","0","0","0","0","0","1","24.2","24.2","29.7%"
"7","Ryan Tannehill","QB","TEN","2021",8,8,"ppr","7","23","33","69.7","265","8.0","3","2","3","2","26","0","0","1","23.2","23.2","28.5%"
"8","Geno Smith","QB","SEA","2021",8,8,"ppr","8","20","24","83.3","195","8.1","2","0","3","2","8","1","0","1","22.6","22.6","87.0%"
"9","Davis Mills","QB","HOU","2021",8,8,"ppr","9","29","38","76.3","310","8.2","2","1","5","0","0","0","0","1","21.4","21.4","3.4%"
"10","Joe Burrow","QB","CIN","2021",8,8,"ppr","10","21","34","61.8","259","7.6","3","1","3","1","-1","0","0","1","21.3","21.3","99.4%"
"11","Carson Wentz","QB","WAS","2021",8,8,"ppr","11","27","51","52.9","231","4.5","3","2","1","3","11","0","0","1","20.3","20.3","6.5%"
"12","Cooper Rush","QB","DAL","2021",8,8,"ppr","12","24","40","60.0","325","8.1","2","1","3","1","2","0","1","1","18.2","18.2","0.5%"
"13","Daniel Jones","QB","NYG","2021",8,8,"ppr","13","22","32","68.8","222","6.9","2","1","3","5","12","0","0","1","17.1","17.1","58.2%"
"14","Tua Tagovailoa","QB","MIA","2021",8,8,"ppr","14","21","39","53.8","205","5.3","0","1","2","4","10","1","0","1","16.2","16.2","94.7%"
"15","Justin Herbert","QB","LAC","2021",8,8,"ppr","15","18","35","51.4","223","6.4","2","2","3","2","9","0","0","1","15.8","15.8","98.8%"
"16","Aaron Rodgers","QB","GB","2021",8,8,"ppr","16","22","37","59.5","184","5.0","2","0","1","2","3","0","0","1","15.7","15.7","75.1%"
"17","Patrick Mahomes II","QB","KC","2021",8,8,"ppr","17","29","48","60.4","275","5.7","1","1","2","3","10","0","0","1","15.0","15.0","100.0%"
"18","Ben Roethlisberger","QB","FA","2021",8,8,"ppr","18","22","34","64.7","266","7.8","1","0","2","1","0","0","0","1","14.6","14.6","13.6%"
"19","Taylor Heinicke","QB","WAS","2021",8,8,"ppr","19","24","39","61.5","270","6.9","1","2","5","1","10","0","0","1","13.8","13.8","14.0%"
"20","Trevor Lawrence","QB","JAC","2021",8,8,"ppr","20","32","54","59.3","238","4.4","1","1","1","3","11","0","0","1","13.6","13.6","75.8%"
"21","Kirk Cousins","QB","MIN","2021",8,8,"ppr","21","23","35","65.7","184","5.3","1","0","1","3","18","0","0","1","13.2","13.2","87.8%"
"22","Teddy Bridgewater","QB","MIA","2021",8,8,"ppr","22","19","26","73.1","213","8.2","1","0","4","1","1","0","0","1","12.6","12.6","0.6%"
"23","Sam Darnold","QB","CAR","2021",8,8,"ppr","23","13","24","54.2","129","5.4","0","0","0","8","66","0","0","1","11.8","11.8","3.9%"
"24","Mac Jones","QB","NE","2021",8,8,"ppr","24","18","35","51.4","217","6.2","0","0","1","4","10","0","0","1","11.7","11.7","14.1%"
"25","Jalen Hurts","QB","PHI","2021",8,8,"ppr","25","9","14","64.3","103","7.4","0","0","0","7","71","0","0","1","11.2","11.2","99.9%"
"26","Kyler Murray","QB","ARI","2021",8,8,"ppr","26","22","33","66.7","274","8.3","0","2","2","6","21","0","0","1","11.1","11.1","62.1%"
"27","Trevor Siemian","QB","CHI","2021",8,8,"ppr","27","16","29","55.2","159","5.5","1","0","1","2","2","0","0","1","10.6","10.6","0.1%"
"28","Jameis Winston","QB","NO","2021",8,8,"ppr","28","6","10","60.0","56","5.6","1","0","0","4","40","0","0","1","10.2","10.2","5.6%"
"29","Baker Mayfield","QB","LAR","2021",8,8,"ppr","29","20","31","64.5","225","7.3","0","0","4","1","5","0","0","1","9.5","9.5","6.6%"
"30","Jared Goff","QB","DET","2021",8,8,"ppr","30","25","34","73.5","222","6.5","0","0","5","0","0","0","0","1","8.9","8.9","60.4%"
"31","Matt Ryan","QB","IND","2021",8,8,"ppr","31","20","27","74.1","146","5.4","1","2","3","2","3","0","0","1","8.1","8.1","10.6%"
"32","Josh Johnson","QB","SF","2021",8,8,"ppr","32","2","4","50.0","17","4.3","0","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"33","David Blough","QB","ARI","2021",8,8,"ppr","33","0","0","0","0","0","0","0","1","1","6","0","0","1","0.6","0.6","0.0%"
"34","Gardner Minshew II","QB","PHI","2021",8,8,"ppr","34","2","2","100.0","11","5.5","0","0","0","0","0","0","0","1","0.4","0.4","0.2%"
"35","John Wolford","QB","LAR","2021",8,8,"ppr","35","1","2","50.0","5","2.5","0","0","1","0","0","0","0","1","0.2","0.2","0.8%"
"36","Logan Woodside","QB","ATL","2021",8,8,"ppr","36","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.0%"
"37","PJ Walker","QB","CAR","2021",8,8,"ppr","37","0","1","0.0","0","0.0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.7%"
