"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Phil Dawson","K","FA","2017",17,17,"ppr",1,4,4,100,53,0,0,0,3,1,2,2,1,19,19,"0.1%"
"2","Matt Bryant","K","FA","2017",17,17,"ppr",2,5,5,100,56,0,0,3,1,1,1,1,1,19,19,"1.1%"
"3","Robbie Gould","K","SF","2017",17,17,"ppr",3,2,2,100,48,0,0,1,1,0,4,4,1,11,11,"42.9%"
"4","Stephen Hauschka","K","FA","2017",17,17,"ppr",4,3,3,100,49,0,1,1,1,0,1,1,1,11,11,"0.0%"
"5","Adam Vinatieri","K","FA","2017",17,17,"ppr",5,2,2,100,54,0,1,0,0,1,2,2,1,10,10,"0.2%"
"6","Justin Tucker","K","BAL","2017",17,17,"ppr",6,2,2,100,46,0,0,1,1,0,3,3,1,10,10,"99.0%"
"7","Ka'imi Fairbairn","K","HOU","2017",17,17,"ppr",7,2,2,100,52,0,0,0,1,1,1,1,1,10,10,"2.0%"
"8","Matt Prater","K","ARI","2017",17,17,"ppr",8,2,2,100,30,0,1,1,0,0,3,3,1,9,9,"14.9%"
"9","Harrison Butker","K","KC","2017",17,17,"ppr",9,2,2,100,30,0,1,1,0,0,3,3,1,9,9,"91.8%"
"10","Ryan Succop","K","TB","2017",17,17,"ppr",10,3,3,100,39,0,1,2,0,0,0,1,1,9,9,"34.3%"
"11","Zane Gonzalez","K","CAR","2017",17,17,"ppr",11,1,1,100,51,0,0,0,0,1,3,3,1,8,8,"0.1%"
"12","Wil Lutz","K","NO","2017",17,17,"ppr",12,1,1,100,48,0,0,0,1,0,3,3,1,7.4,7.4,"8.0%"
"13","Randy Bullock","K","TEN","2017",17,17,"ppr",13,1,1,100,32,0,0,1,0,0,4,4,1,7,7,"1.5%"
"14","Blair Walsh","K","FA","2017",17,17,"ppr",14,1,2,50,49,0,0,0,1,0,3,3,1,7,7,"0.1%"
"15","Chandler Catanzaro","K","FA","2017",17,17,"ppr",15,2,3,66.7,48,0,0,1,1,0,0,0,1,7,7,"0.0%"
"16","Sam Ficken","K","DET","2017",17,17,"ppr",16,2,2,100,23,0,2,0,0,0,1,1,1,7,7,"0.0%"
"17","Mike Nugent","K","FA","2017",17,17,"ppr",17,1,1,100,55,0,0,0,0,1,1,1,1,6,6,"1.0%"
"18","Stephen Gostkowski","K","FA","2017",17,17,"ppr",18,1,1,100,21,0,1,0,0,0,3,3,1,6,6,"0.0%"
"19","Patrick Murray","K","FA","2017",17,17,"ppr",19,1,1,100,42,0,0,0,1,0,2,3,1,6,6,"1.0%"
"20","Brandon McManus","K","DEN","2017",17,17,"ppr",20,1,1,100,36,0,0,1,0,0,3,3,1,6,6,"36.0%"
"21","Nick Rose","K","FA","2017",17,17,"ppr",21,1,2,50,25,0,1,0,0,0,3,4,1,6,6,"0.0%"
"22","Aldrick Rosas","K","FA","2017",17,17,"ppr",22,2,2,100,29,0,2,0,0,0,0,1,1,6,6,"0.0%"
"23","Dustin Hopkins","K","LAC","2017",17,17,"ppr",23,1,2,50,49,0,0,0,1,0,1,1,1,5,5,"2.7%"
"24","Graham Gano","K","NYG","2017",17,17,"ppr",24,1,1,100,42,0,0,0,1,0,1,1,1,5,5,"61.0%"
"25","Josh Lambo","K","FA","2017",17,17,"ppr",25,1,1,100,41,0,0,0,1,0,1,1,1,5,5,"0.0%"
"26","Giorgio Tavecchio","K","FA","2017",17,17,"ppr",26,1,1,100,40,0,0,0,1,0,1,1,1,5,5,"1.0%"
"27","Cody Parkey","K","FA","2017",17,17,"ppr",27,1,1,100,36,0,0,1,0,0,1,1,1,4,4,"0.0%"
"28","Mason Crosby","K","GB","2017",17,17,"ppr",28,1,1,100,41,0,0,0,1,0,0,0,1,4,4,"3.2%"
"29","Chris Boswell","K","PIT","2017",17,17,"ppr",29,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"14.1%"
"30","Kai Forbath","K","LAR","2017",17,17,"ppr",30,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"3.0%"
"31","Jake Elliott","K","PHI","2017",17,17,"ppr",31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"27.9%"
"32","Michael Palardy","K","NE","2017",17,17,"ppr",32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
"33","Dan Bailey","K","FA","2017",17,17,"ppr",33,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"0.0%"
