"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Chase Claypool","WR","CHI","2020",5,5,"ppr","1","7","11","110","15.7","35","4","3","3","6","1","0","1","42.6","42.6","47.7%"
"2","Travis Fulgham","WR","GB","2020",5,5,"ppr","2","10","13","152","15.2","31","3","1","0","0","0","0","1","31.2","31.2","0.0%"
"3","Brandin Cooks","WR","HOU","2020",5,5,"ppr","3","8","12","161","20.1","36","7","1","0","0","0","0","1","30.1","30.1","64.4%"
"4","Adam Thielen","WR","MIN","2020",5,5,"ppr","4","9","13","80","8.9","14","0","2","1","3","0","0","1","29.3","29.3","90.7%"
"5","Mike Williams","WR","LAC","2020",5,5,"ppr","5","5","8","109","21.8","64","5","2","0","0","0","0","1","27.9","27.9","95.8%"
"6","DK Metcalf","WR","SEA","2020",5,5,"ppr","6","6","11","93","15.5","39","2","2","0","0","0","0","1","27.3","27.3","97.8%"
"7","Jamison Crowder","WR","BUF","2020",5,5,"ppr","7","8","10","116","14.5","52","4","1","0","0","0","0","1","25.6","25.6","1.3%"
"8","DeAndre Hopkins","WR","ARI","2020",5,5,"ppr","8","6","7","131","21.8","45","5","1","0","0","0","0","1","25.1","25.1","98.4%"
"9","Emmanuel Sanders","WR","FA","2020",5,5,"ppr","9","12","14","122","10.2","19","0","0","0","0","0","0","1","24.2","24.2","0.0%"
"10","Calvin Ridley","WR","JAC","2020",5,5,"ppr","10","8","10","136","17.0","26","4","0","0","0","0","0","1","21.6","21.6","1.6%"
"11","A.J. Brown","WR","PHI","2020",5,5,"ppr","11","7","9","82","11.7","16","0","1","0","0","0","0","1","21.2","21.2","99.9%"
"12","Darius Slayton","WR","NYG","2020",5,5,"ppr","12","8","11","129","16.1","39","2","0","0","0","0","0","1","20.9","20.9","52.9%"
"13","Stefon Diggs","WR","BUF","2020",5,5,"ppr","13","10","16","106","10.6","19","0","0","0","0","0","0","1","20.6","20.6","100.0%"
"14","Preston Williams","WR","CAR","2020",5,5,"ppr","14","4","5","106","26.5","47","5","1","0","0","0","0","1","20.6","20.6","0.0%"
"15","CeeDee Lamb","WR","DAL","2020",5,5,"ppr","15","8","11","124","15.5","26","3","0","0","0","0","0","1","20.4","20.4","99.9%"
"16","Marquise Brown","WR","ARI","2020",5,5,"ppr","16","6","10","77","12.8","30","2","1","1","1","0","0","1","19.8","19.8","88.1%"
"17","Henry Ruggs III","WR","FA","2020",5,5,"ppr","17","2","3","118","59.0","72","7","1","0","0","0","0","1","19.8","19.8","10.9%"
"18","Robbie Anderson","WR","ARI","2020",5,5,"ppr","18","8","12","112","14.0","29","2","0","1","3","0","0","1","19.5","19.5","6.7%"
"19","DJ Moore","WR","CAR","2020",5,5,"ppr","19","4","5","93","23.3","57","4","1","0","0","0","0","1","19.3","19.3","91.8%"
