"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","Los Angeles Rams","DST","LAR","2016",4,4,"ppr",1,3,3,2,2,0,0,0,1,17,17,"34.3%"
"2","Buffalo Bills","DST","BUF","2016",4,4,"ppr",2,3,0,1,2,0,0,0,1,15,15,"99.0%"
"3","Denver Broncos","DST","DEN","2016",4,4,"ppr",3,5,2,1,1,0,0,0,1,15,15,"38.8%"
"4","Cincinnati Bengals","DST","CIN","2016",4,4,"ppr",4,5,1,1,1,0,0,0,1,13,13,"31.6%"
"5","Seattle Seahawks","DST","SEA","2016",4,4,"ppr",5,4,3,0,1,0,0,0,1,11,11,"20.5%"
"6","Atlanta Falcons","DST","ATL","2016",4,4,"ppr",6,1,2,0,0,1,0,0,1,11,11,"1.7%"
"7","Pittsburgh Steelers","DST","PIT","2016",4,4,"ppr",7,4,1,1,2,0,0,0,1,9,9,"53.2%"
"8","Washington Commanders","DST","WAS","2016",4,4,"ppr",8,1,1,2,2,0,0,0,1,8,8,"54.8%"
"9","Jacksonville Jaguars","DST","JAC","2016",4,4,"ppr",9,6,1,0,1,0,0,0,1,8,8,"3.8%"
"10","New Orleans Saints","DST","NO","2016",4,4,"ppr",10,3,1,2,2,0,0,0,1,8,8,"65.3%"
"11","Minnesota Vikings","DST","MIN","2016",4,4,"ppr",11,0,1,1,0,0,0,0,1,8,8,"23.7%"
"12","Carolina Panthers","DST","CAR","2016",4,4,"ppr",12,3,1,0,0,1,0,0,1,7,7,"14.1%"
"13","Chicago Bears","DST","CHI","2016",4,4,"ppr",13,2,2,0,0,0,0,0,1,7,7,"2.2%"
"14","Tennessee Titans","DST","TEN","2016",4,4,"ppr",14,1,2,0,0,0,0,0,1,5,5,"26.3%"
"15","Arizona Cardinals","DST","ARI","2016",4,4,"ppr",15,2,0,1,1,0,0,0,1,5,5,"12.3%"
"16","Cleveland Browns","DST","CLE","2016",4,4,"ppr",16,3,1,0,1,0,0,0,1,4,4,"37.2%"
"17","Houston Texans","DST","HOU","2016",4,4,"ppr",17,1,1,0,1,0,0,1,1,4,4,"0.8%"
"18","Tampa Bay Buccaneers","DST","TB","2016",4,4,"ppr",18,4,0,0,0,0,0,0,1,4,4,"81.2%"
"19","Las Vegas Raiders","DST","LV","2016",4,4,"ppr",19,2,0,1,2,0,0,0,1,4,4,"14.2%"
"20","Dallas Cowboys","DST","DAL","2016",4,4,"ppr",20,1,1,0,0,0,0,0,1,4,4,"90.0%"
"21","New England Patriots","DST","NE","2016",4,4,"ppr",21,2,0,0,0,0,0,0,1,3,3,"54.0%"
"22","Detroit Lions","DST","DET","2016",4,4,"ppr",22,2,0,0,0,0,0,1,1,3,3,"2.5%"
"23","New York Jets","DST","NYJ","2016",4,4,"ppr",23,2,0,0,0,1,0,0,1,2,2,"21.1%"
"24","Indianapolis Colts","DST","IND","2016",4,4,"ppr",24,3,0,0,1,0,0,0,1,2,2,"52.4%"
"25","Los Angeles Chargers","DST","LAC","2016",4,4,"ppr",25,2,2,0,0,0,0,0,1,2,2,"30.2%"
"26","San Francisco 49ers","DST","SF","2016",4,4,"ppr",26,2,0,0,0,0,0,0,1,2,2,"95.5%"
"27","Miami Dolphins","DST","MIA","2016",4,4,"ppr",27,1,0,0,1,0,0,0,1,1,1,"25.9%"
"28","Baltimore Ravens","DST","BAL","2016",4,4,"ppr",28,0,0,1,1,0,0,0,1,1,1,"89.6%"
"29","New York Giants","DST","NYG","2016",4,4,"ppr",29,0,0,0,0,0,0,0,1,0,0,"6.2%"
"30","Kansas City Chiefs","DST","KC","2016",4,4,"ppr",30,2,0,0,0,0,0,0,1,-2,-2,"47.9%"
