"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Stefon Diggs","WR","BUF","2016",2,2,"ppr","1","9","11","182","20.2","46","3","1","0","0","0","0","1","33.2","33.2","100.0%"
"2","Kelvin Benjamin","WR","FA","2016",2,2,"ppr","2","7","9","108","15.4","25","2","2","0","0","0","0","1","29.8","29.8","0.1%"
"3","Travis Benjamin","WR","FA","2016",2,2,"ppr","3","6","6","115","19.2","45","2","2","1","-1","0","0","1","29.4","29.4","0.0%"
"4","Corey Coleman","WR","FA","2016",2,2,"ppr","4","5","8","104","20.8","47","2","2","0","0","0","0","1","27.4","27.4","0.0%"
"5","Eric Decker","WR","FA","2016",2,2,"ppr","5","6","8","126","21.0","35","3","1","0","0","0","0","1","24.6","24.6","0.6%"
"6","DeAndre Hopkins","WR","ARI","2016",2,2,"ppr","6","7","11","113","16.1","35","2","1","0","0","0","0","1","24.3","24.3","98.4%"
"7","Julio Jones","WR","TB","2016",2,2,"ppr","7","5","5","106","21.2","48","3","1","0","0","0","0","1","21.6","21.6","18.9%"
"8","Jarvis Landry","WR","NO","2016",2,2,"ppr","8","10","13","135","13.5","33","3","0","0","0","0","1","1","21.5","21.5","21.3%"
"9","Mike Wallace","WR","FA","2016",2,2,"ppr","9","4","6","41","10.3","17","0","2","0","0","0","0","1","20.1","20.1","0.0%"
"10","Marvin Jones Jr.","WR","JAC","2016",2,2,"ppr","10","8","11","118","14.8","47","2","0","0","0","0","0","1","19.8","19.8","13.1%"
"11","Sterling Shepard","WR","NYG","2016",2,2,"ppr","11","8","8","117","14.6","32","2","0","0","0","0","0","1","19.7","19.7","1.3%"
"12","Marquise Goodwin","WR","SEA","2016",2,2,"ppr","12","2","5","112","56.0","84","1","1","0","0","0","0","1","19.2","19.2","2.0%"
"13","Larry Fitzgerald","WR","FA","2016",2,2,"ppr","13","5","10","77","15.4","25","2","1","1","4","0","0","1","19.1","19.1","0.1%"
"14","Mike Evans","WR","TB","2016",2,2,"ppr","14","6","18","70","11.7","19","0","1","0","0","0","0","1","19.0","19.0","98.6%"
"15","Greg Salas","WR","FA","2016",2,2,"ppr","15","4","5","89","22.3","71","1","1","0","0","0","0","1","18.9","18.9","0.0%"
"16","Danny Amendola","WR","FA","2016",2,2,"ppr","16","4","4","48","12.0","13","0","2","0","0","0","1","1","18.8","18.8","0.0%"
"17","DeVante Parker","WR","NE","2016",2,2,"ppr","17","8","13","106","13.3","28","2","0","0","0","0","0","1","18.6","18.6","13.6%"
"18","Jordy Nelson","WR","FA","2016",2,2,"ppr","18","5","11","73","14.6","39","2","1","0","0","0","0","1","18.3","18.3","0.1%"
"19","Dez Bryant","WR","FA","2016",2,2,"ppr","19","7","12","102","14.6","21","1","0","0","0","0","0","1","17.2","17.2","2.6%"
"20","Odell Beckham Jr.","WR","FA","2016",2,2,"ppr","20","8","11","86","10.8","17","0","0","0","0","0","0","1","16.6","16.6","19.2%"
"21","Willie Snead IV","WR","SF","2016",2,2,"ppr","21","5","8","54","10.8","17","0","1","0","0","0","0","1","16.4","16.4","0.0%"
"22","Brandon Marshall","WR","FA","2016",2,2,"ppr","22","6","9","101","16.8","37","2","0","0","0","0","0","1","16.1","16.1","2.6%"
"23","Demaryius Thomas","WR","FA","2016",2,2,"ppr","23","5","7","90","18.0","44","1","0","0","0","0","0","1","16.0","16.0","0.1%"
"24","Jamison Crowder","WR","BUF","2016",2,2,"ppr","24","6","8","39","6.5","11","0","1","0","0","0","0","1","15.9","15.9","1.3%"
"25","Jaron Brown","WR","FA","2016",2,2,"ppr","25","2","2","78","39.0","51","2","1","0","0","0","0","1","15.8","15.8","0.0%"
"26","Kenny Britt","WR","FA","2016",2,2,"ppr","26","6","10","94","15.7","36","1","0","0","0","0","0","1","15.4","15.4","0.0%"
"27","Quincy Enunwa","WR","FA","2016",2,2,"ppr","27","6","6","92","15.3","34","2","0","0","0","0","0","1","15.2","15.2","0.0%"
"28","Tyrell Williams","WR","FA","2016",2,2,"ppr","28","3","6","61","20.3","44","1","1","0","0","0","0","1","15.1","15.1","0.0%"
"29","Anquan Boldin","WR","FA","2016",2,2,"ppr","29","4","7","48","12.0","24","1","1","0","0","0","0","1","14.8","14.8","0.1%"
"30","Julian Edelman","WR","FA","2016",2,2,"ppr","30","7","10","76","10.9","19","0","0","0","0","0","0","1","14.6","14.6","12.1%"
"31","Alshon Jeffery","WR","FA","2016",2,2,"ppr","31","5","7","96","19.2","49","2","0","0","0","0","0","1","14.6","14.6","0.0%"
"32","Torrey Smith","WR","FA","2016",2,2,"ppr","32","3","10","55","18.3","28","2","1","0","0","0","0","1","14.5","14.5","0.0%"
"33","William Fuller V","WR","FA","2016",2,2,"ppr","33","4","7","104","26.0","53","2","0","0","0","0","0","1","14.4","14.4","0.1%"
"34","Tyler Lockett","WR","SEA","2016",2,2,"ppr","34","4","4","99","24.8","53","2","0","0","0","0","0","1","13.9","13.9","94.8%"
"35","Brandin Cooks","WR","HOU","2016",2,2,"ppr","35","7","9","68","9.7","18","0","0","0","0","0","0","1","13.8","13.8","64.4%"
"36","Jordan Matthews","WR","SF","2016",2,2,"ppr","36","6","9","71","11.8","32","2","0","0","0","0","0","1","13.1","13.1","0.0%"
"37","Michael Crabtree","WR","FA","2016",2,2,"ppr","37","4","5","31","7.8","10","0","1","0","0","0","0","1","13.1","13.1","0.0%"
"38","Jeremy Maclin","WR","FA","2016",2,2,"ppr","38","6","15","68","11.3","17","0","0","0","0","0","0","1","12.8","12.8","0.0%"
"39","Adam Humphries","WR","FA","2016",2,2,"ppr","39","6","8","67","11.2","24","1","0","0","0","0","0","1","12.7","12.7","1.0%"
"40","Cole Beasley","WR","BUF","2016",2,2,"ppr","40","5","6","75","15.0","28","1","0","0","0","0","0","1","12.5","12.5","1.5%"
"41","Marqise Lee","WR","FA","2016",2,2,"ppr","41","5","7","75","15.0","22","1","0","0","0","0","0","1","12.5","12.5","0.0%"
"42","Sammie Coates","WR","FA","2016",2,2,"ppr","42","2","5","97","48.5","53","2","0","1","6","0","0","1","12.3","12.3","0.0%"
"43","Amari Cooper","WR","CLE","2016",2,2,"ppr","43","5","9","71","14.2","25","1","0","0","0","0","0","1","12.1","12.1","96.2%"
"44","Kenny Stills","WR","FA","2016",2,2,"ppr","44","2","4","39","19.5","24","1","1","0","0","0","0","1","11.9","11.9","0.0%"
"45","Tyler Boyd","WR","CIN","2016",2,2,"ppr","45","6","8","78","13.0","29","1","0","0","0","0","1","1","11.8","11.8","74.0%"
"46","Allen Hurns","WR","FA","2016",2,2,"ppr","46","5","10","64","12.8","24","1","0","0","0","0","0","1","11.4","11.4","0.0%"
"47","Victor Cruz","WR","FA","2016",2,2,"ppr","47","4","8","91","22.8","40","2","0","0","0","0","1","1","11.1","11.1","0.1%"
"48","Tavon Austin","WR","FA","2016",2,2,"ppr","48","5","9","50","10.0","27","1","0","2","6","0","0","1","10.6","10.6","0.0%"
"49","Chris Hogan","WR","FA","2016",2,2,"ppr","49","4","6","59","14.8","24","1","0","0","0","0","0","1","9.9","9.9","0.0%"
"50","Devin Funchess","WR","FA","2016",2,2,"ppr","50","2","4","19","9.5","16","0","1","0","0","0","0","1","9.9","9.9","0.0%"
"51","Michael Thomas","WR","NO","2016",2,2,"ppr","51","4","5","56","14.0","23","1","0","0","0","0","0","1","9.6","9.6","26.7%"
"52","Steve Smith","WR","FA","2016",2,2,"ppr","52","3","6","64","21.3","31","1","0","0","0","0","0","1","9.4","9.4","0.0%"
"53","Randall Cobb","WR","GB","2016",2,2,"ppr","53","5","7","42","8.4","14","0","0","1","1","0","0","1","9.3","9.3","5.6%"
"54","Eddie Royal","WR","FA","2016",2,2,"ppr","54","4","6","52","13.0","31","1","0","0","0","0","0","1","9.2","9.2","0.0%"
"55","Michael Floyd","WR","FA","2016",2,2,"ppr","55","2","6","8","4.0","7","0","1","0","0","0","0","1","8.8","8.8","0.0%"
