"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Odell Beckham Jr.","WR","FA","2020",4,4,"ppr","1","5","8","81","16.2","37","2","2","2","73","1","0","1","38.4","38.4","19.2%"
"2","Amari Cooper","WR","CLE","2020",4,4,"ppr","2","12","16","134","11.2","20","1","1","0","0","0","0","1","33.4","33.4","96.2%"
"3","DJ Chark Jr.","WR","DET","2020",4,4,"ppr","3","8","9","95","11.9","22","1","2","0","0","0","0","1","29.5","29.5","40.6%"
"4","Adam Thielen","WR","MIN","2020",4,4,"ppr","4","8","10","114","14.3","39","3","1","1","8","0","0","1","26.2","26.2","90.7%"
"5","Mike Evans","WR","TB","2020",4,4,"ppr","5","7","8","122","17.4","48","4","1","0","0","0","0","1","25.2","25.2","98.6%"
"6","CeeDee Lamb","WR","DAL","2020",4,4,"ppr","6","5","7","79","15.8","43","3","2","1","3","0","0","1","25.2","25.2","99.9%"
"7","Tim Patrick","WR","DEN","2020",4,4,"ppr","7","6","7","113","18.8","40","6","1","0","0","0","0","1","23.3","23.3","0.7%"
"8","Allen Robinson II","WR","LAR","2020",4,4,"ppr","8","7","10","101","14.4","27","3","1","0","0","0","0","1","23.1","23.1","36.3%"
"9","William Fuller V","WR","FA","2020",4,4,"ppr","9","6","7","108","18.0","43","4","1","0","0","0","0","1","22.8","22.8","0.1%"
"10","Terry McLaurin","WR","WAS","2020",4,4,"ppr","10","10","14","118","11.8","39","2","0","0","0","0","0","1","21.8","21.8","98.1%"
"11","Tre'Quan Smith","WR","NO","2020",4,4,"ppr","11","4","4","54","13.5","20","1","2","0","0","0","0","1","21.4","21.4","0.5%"
"12","DeVante Parker","WR","NE","2020",4,4,"ppr","12","10","12","110","11.0","21","1","0","0","0","0","0","1","21.0","21.0","13.6%"
"13","Scotty Miller","WR","TB","2020",4,4,"ppr","13","5","7","83","16.6","44","3","1","0","0","0","0","1","19.3","19.3","0.1%"
"14","David Moore","WR","FA","2020",4,4,"ppr","14","3","4","95","31.7","57","5","1","0","0","0","0","1","18.5","18.5","0.0%"
"15","Robbie Anderson","WR","ARI","2020",4,4,"ppr","15","8","11","99","12.4","24","2","0","0","0","0","0","1","17.9","17.9","6.7%"
"16","Cooper Kupp","WR","LAR","2020",4,4,"ppr","16","5","7","69","13.8","55","4","1","1","-2","0","0","1","17.7","17.7","82.7%"
"17","Stefon Diggs","WR","BUF","2020",4,4,"ppr","17","6","7","115","19.2","49","4","0","0","0","0","0","1","17.5","17.5","100.0%"
"18","Jamison Crowder","WR","BUF","2020",4,4,"ppr","18","7","10","104","14.9","35","3","0","0","0","0","0","1","17.4","17.4","1.3%"
"19","Olamide Zaccheaus","WR","ATL","2020",4,4,"ppr","19","8","9","86","10.8","16","0","0","0","0","0","0","1","16.6","16.6","0.8%"
"20","Tyler Boyd","WR","CIN","2020",4,4,"ppr","20","7","8","90","12.9","20","1","0","1","4","0","0","1","16.4","16.4","74.0%"
"21","Tyreek Hill","WR","MIA","2020",4,4,"ppr","21","4","6","64","16.0","22","1","1","0","0","0","0","1","16.4","16.4","100.0%"
"22","Kenny Golladay","WR","NYG","2020",4,4,"ppr","22","4","8","62","15.5","17","0","1","0","0","0","0","1","16.2","16.2","6.7%"
"23","Jarvis Landry","WR","NO","2020",4,4,"ppr","23","5","6","48","9.6","11","0","0","0","0","0","0","1","15.3","15.3","21.3%"
"24","Emmanuel Sanders","WR","FA","2020",4,4,"ppr","24","6","9","93","15.5","25","1","0","0","0","0","0","1","15.3","15.3","0.0%"
"25","Jeff Smith","WR","NYJ","2020",4,4,"ppr","25","7","9","81","11.6","21","1","0","0","0","0","0","1","15.1","15.1","0.0%"
"26","DK Metcalf","WR","SEA","2020",4,4,"ppr","26","4","6","106","26.5","37","4","0","0","0","0","0","1","14.6","14.6","97.8%"
"27","Nelson Agholor","WR","NE","2020",4,4,"ppr","27","4","4","44","11.0","14","0","1","0","0","0","0","1","14.4","14.4","3.8%"
"28","Justin Jefferson","WR","MIN","2020",4,4,"ppr","28","4","5","103","25.8","29","4","0","0","0","0","0","1","14.3","14.3","100.0%"
