"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","New York Jets","DST","NYJ","2022",6,6,"ppr",1,4,0,1,1,0,0,1,1,20,20,"21.1%"
"2","Seattle Seahawks","DST","SEA","2022",6,6,"ppr",2,6,1,1,3,0,0,0,1,17,17,"20.5%"
"3","Arizona Cardinals","DST","ARI","2022",6,6,"ppr",3,5,0,1,1,1,0,0,1,14,14,"12.3%"
"4","Atlanta Falcons","DST","ATL","2022",6,6,"ppr",4,0,2,1,1,1,0,0,1,13,13,"1.7%"
"5","New England Patriots","DST","NE","2022",6,6,"ppr",5,4,2,2,2,0,0,0,1,13,13,"54.0%"
"6","Minnesota Vikings","DST","MIN","2022",6,6,"ppr",6,6,2,1,1,0,0,0,1,13,13,"23.7%"
"7","Washington Commanders","DST","WAS","2022",6,6,"ppr",7,5,1,1,1,0,0,0,1,13,13,"54.8%"
"8","Los Angeles Rams","DST","LAR","2022",6,6,"ppr",8,2,1,0,0,0,0,0,1,11,11,"34.3%"
"9","Carolina Panthers","DST","CAR","2022",6,6,"ppr",9,1,1,0,0,1,0,0,1,9,9,"14.1%"
"10","Buffalo Bills","DST","BUF","2022",6,6,"ppr",10,3,2,0,0,0,0,0,1,8,8,"99.0%"
"11","Los Angeles Chargers","DST","LAC","2022",6,6,"ppr",11,4,0,1,0,0,0,0,1,7,7,"30.2%"
"12","Philadelphia Eagles","DST","PHI","2022",6,6,"ppr",12,0,3,0,0,0,0,0,1,7,7,"58.2%"
"13","Chicago Bears","DST","CHI","2022",6,6,"ppr",13,3,0,0,1,0,0,0,1,7,7,"2.2%"
"14","New York Giants","DST","NYG","2022",6,6,"ppr",14,2,1,1,1,0,0,0,1,7,7,"6.2%"
"15","Baltimore Ravens","DST","BAL","2022",6,6,"ppr",15,4,0,1,1,0,0,0,1,6,6,"89.6%"
"16","Indianapolis Colts","DST","IND","2022",6,6,"ppr",16,4,0,1,1,0,0,0,1,6,6,"52.4%"
"17","Denver Broncos","DST","DEN","2022",6,6,"ppr",17,2,1,0,0,0,0,0,1,5,5,"38.8%"
"18","New Orleans Saints","DST","NO","2022",6,6,"ppr",18,3,0,1,0,0,0,0,1,4,4,"65.3%"
"19","Dallas Cowboys","DST","DAL","2022",6,6,"ppr",19,4,0,0,0,0,0,0,1,4,4,"90.0%"
"20","Tampa Bay Buccaneers","DST","TB","2022",6,6,"ppr",20,2,0,0,0,0,0,0,1,3,3,"81.2%"
"21","Pittsburgh Steelers","DST","PIT","2022",6,6,"ppr",21,2,0,0,1,0,0,0,1,3,3,"53.2%"
"22","Miami Dolphins","DST","MIA","2022",6,6,"ppr",22,3,0,0,1,0,0,0,1,3,3,"25.9%"
"23","Kansas City Chiefs","DST","KC","2022",6,6,"ppr",23,1,0,1,0,0,0,0,1,3,3,"47.9%"
"24","Green Bay Packers","DST","GB","2022",6,6,"ppr",24,2,0,0,0,0,0,0,1,2,2,"80.7%"
"25","Cincinnati Bengals","DST","CIN","2022",6,6,"ppr",25,1,0,0,0,0,0,0,1,1,1,"31.6%"
"26","San Francisco 49ers","DST","SF","2022",6,6,"ppr",26,2,0,0,0,0,0,0,1,1,1,"95.5%"
"27","Las Vegas Raiders","DST","LV","2022",6,6,"ppr",27,0,0,0,0,0,0,0,0,0,0,"14.2%"
"28","Houston Texans","DST","HOU","2022",6,6,"ppr",28,0,0,0,0,0,0,0,0,0,0,"0.8%"
"29","Detroit Lions","DST","DET","2022",6,6,"ppr",29,0,0,0,0,0,0,0,0,0,0,"2.5%"
"30","Tennessee Titans","DST","TEN","2022",6,6,"ppr",30,0,0,0,0,0,0,0,0,0,0,"26.3%"
"31","Cleveland Browns","DST","CLE","2022",6,6,"ppr",31,2,0,1,1,0,0,0,1,0,0,"37.2%"
"32","Jacksonville Jaguars","DST","JAC","2022",6,6,"ppr",32,0,0,0,1,0,0,0,1,-1,-1,"3.8%"
