"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Irv Smith Jr.","TE","MIN","2020",16,16,"ppr","1","6","9","53","8.8","14","0","2","0","0","0","0","1","23.3","23.3","13.5%"
"2","Jimmy Graham","TE","FA","2020",16,16,"ppr","2","4","5","69","17.3","30","3","2","0","0","0","0","1","22.9","22.9","0.0%"
"3","Travis Kelce","TE","KC","2020",16,16,"ppr","3","7","13","98","14.0","29","2","1","0","0","0","0","1","22.8","22.8","100.0%"
"4","Rob Gronkowski","TE","FA","2020",16,16,"ppr","4","2","2","58","29.0","33","3","2","0","0","0","0","1","19.8","19.8","1.0%"
"5","Darren Waller","TE","LV","2020",16,16,"ppr","5","5","6","112","22.4","33","4","0","0","0","0","0","1","16.2","16.2","74.7%"
"6","Hayden Hurst","TE","CIN","2020",16,16,"ppr","6","5","6","47","9.4","17","0","1","0","0","0","0","1","15.7","15.7","38.8%"
"7","Eric Ebron","TE","FA","2020",16,16,"ppr","7","5","7","47","9.4","11","0","1","0","0","0","0","1","15.7","15.7","0.0%"
"8","Austin Hooper","TE","TEN","2020",16,16,"ppr","8","7","15","71","10.1","28","1","0","0","0","0","0","1","14.1","14.1","13.8%"
"9","Evan Engram","TE","JAC","2020",16,16,"ppr","9","7","10","65","9.3","15","0","0","1","5","0","0","1","14.0","14.0","68.5%"
"10","Mark Andrews","TE","BAL","2020",16,16,"ppr","10","6","10","76","12.7","25","2","0","0","0","0","0","1","13.6","13.6","99.9%"
"11","Chris Herndon IV","TE","FA","2020",16,16,"ppr","11","4","4","34","8.5","11","0","1","0","0","0","0","1","13.4","13.4","0.0%"
"12","Logan Thomas","TE","WAS","2020",16,16,"ppr","12","7","12","63","9.0","19","0","0","1","0","0","0","1","13.3","13.3","6.9%"
"13","George Kittle","TE","SF","2020",16,16,"ppr","13","4","5","92","23.0","27","3","0","0","0","0","0","1","13.2","13.2","98.9%"
"14","Noah Fant","TE","SEA","2020",16,16,"ppr","14","6","9","65","10.8","19","0","0","0","0","0","0","1","12.5","12.5","30.3%"
"15","Jonnu Smith","TE","NE","2020",16,16,"ppr","15","3","7","30","10.0","12","0","1","0","0","0","0","1","12.0","12.0","1.1%"
"16","Jared Cook","TE","FA","2020",16,16,"ppr","16","3","4","82","27.3","44","3","0","0","0","0","0","1","11.2","11.2","0.0%"
"17","Lee Smith","TE","FA","2020",16,16,"ppr","17","2","2","31","15.5","27","1","1","0","0","0","0","1","11.1","11.1","0.0%"
"18","Jacob Hollister","TE","FA","2020",16,16,"ppr","18","2","6","17","8.5","13","0","1","0","0","0","0","1","9.7","9.7","0.0%"
"19","Mike Gesicki","TE","MIA","2020",16,16,"ppr","19","4","7","54","13.5","31","2","0","0","0","0","0","1","9.4","9.4","37.4%"
"20","Darren Fells","TE","FA","2020",16,16,"ppr","20","1","2","22","22.0","22","1","1","0","0","0","0","1","9.2","9.2","0.0%"
"21","Jack Doyle","TE","FA","2020",16,16,"ppr","21","4","6","50","12.5","18","0","0","0","0","0","0","1","9.0","9.0","2.0%"
"22","Stephen Anderson","TE","ARI","2020",16,16,"ppr","22","4","6","48","12.0","23","1","0","0","0","0","0","1","8.8","8.8","0.0%"
"23","Dawson Knox","TE","BUF","2020",16,16,"ppr","23","3","4","51","17.0","24","1","0","0","0","0","0","1","8.1","8.1","74.4%"
