"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Deshaun Watson","QB","CLE","2017",4,4,"ppr","1","25","34","73.5","283","8.3","4","1","1","4","24","1","0","1","33.7","33.7","75.7%"
"2","Cam Newton","QB","FA","2017",4,4,"ppr","2","22","29","75.9","316","10.9","3","1","2","8","44","1","0","1","33.0","33.0","9.1%"
"3","Andy Dalton","QB","NO","2017",4,4,"ppr","3","25","30","83.3","286","9.5","4","0","3","4","29","0","1","1","28.3","28.3","12.2%"
"4","Eli Manning","QB","FA","2017",4,4,"ppr","4","30","49","61.2","288","5.9","2","0","0","3","22","1","0","1","27.7","27.7","2.3%"
"5","Russell Wilson","QB","DEN","2017",4,4,"ppr","5","21","26","80.8","295","11.3","2","2","3","4","38","1","0","1","27.6","27.6","43.7%"
"6","Alex Smith","QB","FA","2017",4,4,"ppr","6","27","37","73.0","293","7.9","1","0","4","7","56","1","0","1","27.3","27.3","5.0%"
"7","Jameis Winston","QB","NO","2017",4,4,"ppr","7","22","38","57.9","332","8.7","3","0","1","4","12","0","0","1","26.5","26.5","5.6%"
"8","Aaron Rodgers","QB","GB","2017",4,4,"ppr","8","18","26","69.2","179","6.9","4","0","2","1","-1","0","0","1","23.1","23.1","75.1%"
"9","Dak Prescott","QB","DAL","2017",4,4,"ppr","9","20","36","55.6","252","7.0","3","1","2","3","25","0","0","1","22.6","22.6","93.5%"
"10","Kirk Cousins","QB","MIN","2017",4,4,"ppr","10","14","24","58.3","220","9.2","2","0","0","7","38","0","0","1","20.6","20.6","87.8%"
"11","Tom Brady","QB","TB","2017",4,4,"ppr","11","32","45","71.1","307","6.8","2","0","3","1","2","0","0","1","20.5","20.5","86.0%"
"12","Philip Rivers","QB","FA","2017",4,4,"ppr","12","22","38","57.9","347","9.1","2","0","2","0","0","0","1","1","19.9","19.9","20.6%"
"13","Drew Brees","QB","FA","2017",4,4,"ppr","13","29","41","70.7","268","6.5","2","0","1","4","3","0","0","1","19.0","19.0","35.7%"
"14","Jared Goff","QB","DET","2017",4,4,"ppr","14","21","36","58.3","255","7.1","2","0","1","1","-1","0","0","1","18.1","18.1","60.4%"
"15","Carson Palmer","QB","FA","2017",4,4,"ppr","15","33","51","64.7","357","7.0","1","1","6","2","1","0","0","1","16.4","16.4","5.6%"
"16","Marcus Mariota","QB","ATL","2017",4,4,"ppr","16","6","10","60.0","96","9.6","0","2","0","4","39","2","0","1","15.7","15.7","19.4%"
"17","Carson Wentz","QB","WAS","2017",4,4,"ppr","17","17","31","54.8","242","7.8","1","0","1","6","14","0","0","1","15.1","15.1","6.5%"
"18","Tyrod Taylor","QB","NYG","2017",4,4,"ppr","18","12","20","60.0","182","9.1","1","0","3","7","12","0","0","1","12.5","12.5","0.1%"
"19","Blake Bortles","QB","FA","2017",4,4,"ppr","19","15","35","42.9","140","4.0","1","1","1","4","38","0","0","1","11.4","11.4","0.0%"
"20","Trevor Siemian","QB","CHI","2017",4,4,"ppr","20","16","26","61.5","179","6.9","1","0","4","4","1","0","0","1","11.3","11.3","0.1%"
"21","Ben Roethlisberger","QB","FA","2017",4,4,"ppr","21","18","30","60.0","216","7.2","1","1","1","1","-1","0","0","1","10.5","10.5","13.6%"
"22","Matthew Stafford","QB","LAR","2017",4,4,"ppr","22","19","31","61.3","209","6.7","0","0","6","3","-3","0","0","1","10.1","10.1","29.7%"
"23","Derek Carr","QB","LV","2017",4,4,"ppr","23","10","18","55.6","143","7.9","1","0","2","0","0","0","0","1","9.7","9.7","64.3%"
"24","Jacoby Brissett","QB","CLE","2017",4,4,"ppr","24","16","29","55.2","157","5.4","1","1","3","3","33","0","1","1","9.6","9.6","4.8%"
