"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Justin Fields","QB","CHI","2022",10,10,"ppr","1","12","20","60.0","167","8.4","2","1","3","13","147","2","0","1","40.4","40.4","95.3%"
"2","Patrick Mahomes II","QB","KC","2022",10,10,"ppr","2","26","35","74.3","331","9.5","4","1","0","7","39","0","0","1","32.1","32.1","100.0%"
"3","Tua Tagovailoa","QB","MIA","2022",10,10,"ppr","3","25","32","78.1","285","8.9","3","0","0","1","0","0","0","1","23.4","23.4","94.7%"
"4","Jalen Hurts","QB","PHI","2022",10,10,"ppr","4","17","26","65.4","175","6.7","2","1","1","6","28","1","0","1","22.8","22.8","99.9%"
"5","Matt Ryan","QB","IND","2022",10,10,"ppr","5","21","28","75.0","222","7.9","1","0","1","4","38","1","0","1","22.7","22.7","10.6%"
"6","Josh Allen","QB","BUF","2022",10,10,"ppr","6","29","43","67.4","330","7.7","1","2","2","6","84","0","1","1","21.6","21.6","100.0%"
"7","Dak Prescott","QB","DAL","2022",10,10,"ppr","7","27","46","58.7","265","5.8","3","2","2","4","6","0","0","1","21.2","21.2","93.5%"
"8","Trevor Lawrence","QB","JAC","2022",10,10,"ppr","8","29","40","72.5","259","6.5","2","0","5","4","26","0","0","1","21.0","21.0","75.8%"
"9","Aaron Rodgers","QB","GB","2022",10,10,"ppr","9","14","20","70.0","224","11.2","3","0","2","2","4","0","1","1","19.4","19.4","75.1%"
"10","Ryan Tannehill","QB","TEN","2022",10,10,"ppr","10","19","36","52.8","255","7.1","2","0","1","2","12","0","0","1","19.4","19.4","28.5%"
"11","Geno Smith","QB","SEA","2022",10,10,"ppr","11","23","33","69.7","275","8.3","2","0","3","4","22","0","1","1","19.2","19.2","87.0%"
"12","Kenny Pickett","QB","PIT","2022",10,10,"ppr","12","18","30","60.0","199","6.6","0","0","6","8","51","1","0","1","19.1","19.1","10.2%"
"13","Marcus Mariota","QB","ATL","2022",10,10,"ppr","13","19","30","63.3","186","6.2","2","1","5","3","43","0","0","1","18.7","18.7","19.4%"
"14","Daniel Jones","QB","NYG","2022",10,10,"ppr","14","13","17","76.5","197","11.6","2","0","3","5","24","0","0","1","18.3","18.3","58.2%"
"15","Derek Carr","QB","LV","2022",10,10,"ppr","15","24","38","63.2","248","6.5","2","0","2","0","0","0","0","1","17.9","17.9","64.3%"
"16","Kirk Cousins","QB","MIN","2022",10,10,"ppr","16","30","50","60.0","357","7.1","1","2","4","6","12","0","0","1","17.5","17.5","87.8%"
"17","Tom Brady","QB","TB","2022",10,10,"ppr","17","22","29","75.9","258","8.9","2","1","0","6","-3","0","0","1","17.0","17.0","86.0%"
"18","Jacoby Brissett","QB","CLE","2022",10,10,"ppr","18","22","35","62.9","212","6.1","1","0","3","7","40","0","0","1","16.5","16.5","4.8%"
"19","Jimmy Garoppolo","QB","SF","2022",10,10,"ppr","19","19","28","67.9","240","8.6","0","0","1","5","3","1","0","1","15.9","15.9","16.2%"
"20","Davis Mills","QB","HOU","2022",10,10,"ppr","20","22","37","59.5","319","8.6","1","1","4","0","0","0","0","1","15.8","15.8","3.4%"
"21","Russell Wilson","QB","DEN","2022",10,10,"ppr","21","21","42","50.0","286","6.8","1","1","6","7","8","0","0","1","15.2","15.2","43.7%"
"22","Jared Goff","QB","DET","2022",10,10,"ppr","22","19","26","73.1","236","9.1","1","0","2","4","14","0","0","1","14.8","14.8","60.4%"
"23","Colt McCoy","QB","ARI","2022",10,10,"ppr","23","26","37","70.3","238","6.4","1","0","2","4","4","0","0","1","13.9","13.9","2.3%"
"24","Justin Herbert","QB","LAC","2022",10,10,"ppr","24","21","35","60.0","196","5.6","1","1","2","5","22","0","0","1","13.0","13.0","98.8%"
"25","John Wolford","QB","LAR","2022",10,10,"ppr","25","24","36","66.7","212","5.9","1","1","3","3","3","0","1","1","9.8","9.8","0.8%"
"26","Andy Dalton","QB","NO","2022",10,10,"ppr","26","17","27","63.0","174","6.4","1","2","2","3","1","0","0","1","9.1","9.1","12.2%"
"27","Taylor Heinicke","QB","WAS","2022",10,10,"ppr","27","17","29","58.6","211","7.3","0","1","3","5","10","0","1","1","6.4","6.4","14.0%"
"28","PJ Walker","QB","CAR","2022",10,10,"ppr","28","10","16","62.5","108","6.8","0","0","1","3","14","0","0","1","5.7","5.7","0.7%"
"29","Skylar Thompson","QB","MIA","2022",10,10,"ppr","29","1","1","100.0","17","17.0","0","0","0","3","0","0","0","1","0.7","0.7","0.1%"
"30","Bryce Perkins","QB","LAR","2022",10,10,"ppr","30","1","1","100.0","-3","-3.0","0","0","0","3","4","0","0","1","0.3","0.3","0.6%"
"31","Mac Jones","QB","NE","2022",10,10,"ppr","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.1%"
"32","Ian Book","QB","PHI","2022",10,10,"ppr","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"33","Feleipe Franks","QB","ATL","2022",10,10,"ppr","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"34","Tyler Huntley","QB","BAL","2022",10,10,"ppr","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"35","Joe Burrow","QB","CIN","2022",10,10,"ppr","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.4%"
"36","Jacob Eason","QB","SF","2022",10,10,"ppr","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"37","Jake Fromm","QB","WAS","2022",10,10,"ppr","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"38","Jordan Love","QB","GB","2022",10,10,"ppr","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"39","Brett Rypien","QB","DEN","2022",10,10,"ppr","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"40","Shane Buechele","QB","KC","2022",10,10,"ppr","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"41","Kellen Mond","QB","CLE","2022",10,10,"ppr","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"42","Trace McSorley","QB","ARI","2022",10,10,"ppr","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"43","Jake Browning","QB","CIN","2022",10,10,"ppr","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"44","Gardner Minshew II","QB","PHI","2022",10,10,"ppr","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"45","Kyler Murray","QB","ARI","2022",10,10,"ppr","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62.1%"
"46","Jarrett Stidham","QB","LV","2022",10,10,"ppr","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"47","David Blough","QB","ARI","2022",10,10,"ppr","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"48","John Lovett","QB","MIA","2022",10,10,"ppr","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"49","Jake Luton","QB","NO","2022",10,10,"ppr","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"50","Case Cookus","QB","LAR","2022",10,10,"ppr","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"51","Desmond Ridder","QB","ATL","2022",10,10,"ppr","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.2%"
"52","Drew Lock","QB","SEA","2022",10,10,"ppr","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"53","Easton Stick","QB","LAC","2022",10,10,"ppr","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"54","Trey Lance","QB","SF","2022",10,10,"ppr","54","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","15.3%"
"55","Chris Streveler","QB","NYJ","2022",10,10,"ppr","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"56","Will Grier","QB","DAL","2022",10,10,"ppr","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Brock Purdy","QB","SF","2022",10,10,"ppr","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.3%"
"58","Kyle Trask","QB","TB","2022",10,10,"ppr","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"59","Sam Ehlinger","QB","IND","2022",10,10,"ppr","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"60","E.J. Perry","QB","JAC","2022",10,10,"ppr","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Anthony Brown","QB","BAL","2022",10,10,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Bailey Zappe","QB","NE","2022",10,10,"ppr","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"63","Jarrett Guarantano","QB","DEN","2022",10,10,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Chris Oladokun","QB","KC","2022",10,10,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Davis Cheek","QB","CAR","2022",10,10,"ppr","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Stone Smartt","QB","LAC","2022",10,10,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Chase Garbers","QB","LV","2022",10,10,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Zach Wilson","QB","NYJ","2022",10,10,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"69","Matt Corral","QB","CAR","2022",10,10,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"70","Carson Strong","QB","ARI","2022",10,10,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Sam Howell","QB","WAS","2022",10,10,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"72","Blaine Gabbert","QB","TB","2022",10,10,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Tyrod Taylor","QB","NYG","2022",10,10,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"74","Erik Ainge","QB","NYJ","2022",10,10,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Hunter Cantwell","QB","BAL","2022",10,10,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Case Keenum","QB","BUF","2022",10,10,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"77","Ben Chappell","QB","WAS","2022",10,10,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Adam Froman","QB","ATL","2022",10,10,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Nick Foles","QB","IND","2022",10,10,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Chase Daniel","QB","LAC","2022",10,10,"ppr","80","0","2","0.0","0","0.0","0","0","1","0","0","0","0","1","0.0","0.0","0.1%"
"81","Joe Flacco","QB","NYJ","2022",10,10,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"82","Brett Ratliff","QB","TEN","2022",10,10,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Brian Brohm","QB","BUF","2022",10,10,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Brian Hoyer","QB","NE","2022",10,10,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"85","Chad Henne","QB","KC","2022",10,10,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"86","Matthew Stafford","QB","LAR","2022",10,10,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.7%"
"87","Josh Johnson","QB","SF","2022",10,10,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Keith Null","QB","CAR","2022",10,10,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","C.J. Beathard","QB","JAC","2022",10,10,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"90","Deshaun Watson","QB","CLE","2022",10,10,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.7%"
"91","Nathan Peterman","QB","CHI","2022",10,10,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"92","Joshua Dobbs","QB","DET","2022",10,10,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Davis Webb","QB","NYG","2022",10,10,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Cooper Rush","QB","DAL","2022",10,10,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"95","Nick Mullens","QB","MIN","2022",10,10,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Mitch Trubisky","QB","PIT","2022",10,10,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"97","Brandon Allen","QB","CIN","2022",10,10,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"98","Kevin Hogan","QB","TEN","2022",10,10,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Nate Sudfeld","QB","DET","2022",10,10,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Danny Etling","QB","GB","2022",10,10,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Tim Boyle","QB","CHI","2022",10,10,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Kyle Allen","QB","HOU","2022",10,10,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"103","Mike White","QB","NYJ","2022",10,10,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"104","Mason Rudolph","QB","PIT","2022",10,10,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"105","Taysom Hill","QB","NO","2022",10,10,"ppr","105","0","1","0.0","0","0.0","0","0","0","3","1","0","0","1","0.0","0.0","45.3%"
"106","Lamar Jackson","QB","BAL","2022",10,10,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.8%"
"107","Sam Darnold","QB","CAR","2022",10,10,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"108","Baker Mayfield","QB","LAR","2022",10,10,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6%"
"109","Logan Woodside","QB","ATL","2022",10,10,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Jeff Driskel","QB","HOU","2022",10,10,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.6%"
"111","Garrett Gilbert","QB","NE","2022",10,10,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Brett Smith","QB","TB","2022",10,10,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Matt Barkley","QB","BUF","2022",10,10,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Ryan Griffin","QB","TB","2022",10,10,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Teddy Bridgewater","QB","MIA","2022",10,10,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"116","Trevor Siemian","QB","CHI","2022",10,10,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"117","Carson Wentz","QB","WAS","2022",10,10,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5%"
"118","Jameis Winston","QB","NO","2022",10,10,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"119","Brett Hundley","QB","BAL","2022",10,10,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Sean Mannion","QB","SEA","2022",10,10,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Malik Willis","QB","TEN","2022",10,10,"ppr","121","0","0","0","0","0","0","0","0","1","-4","0","1","1","-2.4","-2.4","0.9%"
