"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Cordarrelle Patterson","RB","ATL","2021",4,4,"ppr","1","6","34","5.7","13","0","0","5","6","82","16.4","3","0","1","34.6","34.6","85.6%"
"2","Saquon Barkley","RB","NYG","2021",4,4,"ppr","2","13","52","4.0","17","0","1","5","6","74","14.8","1","0","1","29.6","29.6","100.0%"
"3","Austin Ekeler","RB","LAC","2021",4,4,"ppr","3","15","117","7.8","20","1","1","3","5","28","9.3","1","0","1","29.5","29.5","100.0%"
"4","Derrick Henry","RB","TEN","2021",4,4,"ppr","4","33","157","4.8","22","1","1","2","2","20","10.0","0","0","1","25.7","25.7","100.0%"
"5","David Montgomery","RB","CHI","2021",4,4,"ppr","5","23","106","4.6","24","1","2","0","0","0","0","0","0","1","22.6","22.6","95.6%"
"6","Najee Harris","RB","PIT","2021",4,4,"ppr","6","15","62","4.1","11","0","1","6","7","29","4.8","0","0","1","21.1","21.1","97.4%"
"7","Kenneth Gainwell","RB","PHI","2021",4,4,"ppr","7","3","31","10.3","13","0","1","6","8","58","9.7","0","0","1","20.9","20.9","11.7%"
"8","James Conner","RB","ARI","2021",4,4,"ppr","8","18","50","2.8","10","0","2","2","2","16","8.0","0","0","1","20.6","20.6","97.8%"
"9","James Robinson","RB","NYJ","2021",4,4,"ppr","9","18","78","4.3","20","1","2","1","2","-2","-2.0","0","0","1","20.6","20.6","39.4%"
"10","Jonathan Taylor","RB","IND","2021",4,4,"ppr","10","16","103","6.4","38","3","1","3","3","11","3.7","0","0","1","20.4","20.4","100.0%"
"11","Ezekiel Elliott","RB","DAL","2021",4,4,"ppr","11","20","143","7.2","47","3","1","0","1","0","0","0","0","1","20.3","20.3","97.0%"
"12","Clyde Edwards-Helaire","RB","KC","2021",4,4,"ppr","12","14","102","7.3","17","0","0","2","3","1","0.5","1","0","1","18.3","18.3","40.4%"
"13","Chase Edmonds","RB","DEN","2021",4,4,"ppr","13","12","120","10.0","54","4","0","4","5","19","4.8","0","0","1","17.9","17.9","23.9%"
"14","Leonard Fournette","RB","TB","2021",4,4,"ppr","14","20","92","4.6","21","1","0","3","5","47","15.7","0","0","1","16.9","16.9","96.9%"
"15","J.D. McKissic","RB","WAS","2021",4,4,"ppr","15","7","15","2.1","10","0","0","5","5","44","8.8","1","0","1","16.9","16.9","8.4%"
"16","Kareem Hunt","RB","CLE","2021",4,4,"ppr","16","14","69","4.9","33","2","1","2","4","17","8.5","0","0","1","16.6","16.6","76.3%"
"17","Darrell Henderson Jr.","RB","FA","2021",4,4,"ppr","17","14","89","6.4","15","0","0","5","6","27","5.4","0","0","1","16.6","16.6","25.4%"
