"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Keelan Cole Sr.","WR","LV","2017",15,15,"ppr","1","7","9","186","26.6","73","3","1","0","0","0","0","1","31.6","31.6","0.1%"
"2","Sterling Shepard","WR","NYG","2017",15,15,"ppr","2","11","16","139","12.6","67","1","1","0","0","0","0","1","30.9","30.9","1.3%"
"3","Michael Thomas","WR","NO","2017",15,15,"ppr","3","9","11","93","10.3","20","1","1","0","0","0","0","1","24.3","24.3","26.7%"
"4","Michael Crabtree","WR","FA","2017",15,15,"ppr","4","7","17","39","5.6","14","0","2","0","0","0","0","1","22.9","22.9","0.0%"
"5","Marquise Goodwin","WR","SEA","2017",15,15,"ppr","5","10","13","114","11.4","18","0","0","1","10","0","0","1","22.4","22.4","2.0%"
"6","Jaydon Mickens","WR","NYG","2017",15,15,"ppr","6","4","5","61","15.3","41","1","2","0","0","0","0","1","22.1","22.1","0.0%"
"7","Rishard Matthews","WR","FA","2017",15,15,"ppr","7","6","8","95","15.8","25","3","1","0","0","0","0","1","21.5","21.5","0.0%"
"8","Randall Cobb","WR","GB","2017",15,15,"ppr","8","7","14","84","12.0","33","2","1","0","0","0","0","1","21.4","21.4","5.6%"
"9","Tavarres King","WR","FA","2017",15,15,"ppr","9","2","3","70","35.0","57","1","2","0","0","0","0","1","21.0","21.0","0.0%"
"10","Jarvis Landry","WR","NO","2017",15,15,"ppr","10","10","13","99","9.9","17","0","0","0","0","0","0","1","19.9","19.9","21.3%"
"11","Tyreek Hill","WR","MIA","2017",15,15,"ppr","11","5","6","88","17.6","64","1","1","0","0","0","0","1","19.8","19.8","100.0%"
"12","Nelson Agholor","WR","NE","2017",15,15,"ppr","12","7","9","59","8.4","16","0","1","0","0","0","0","1","18.9","18.9","3.8%"
"13","Mike Evans","WR","TB","2017",15,15,"ppr","13","5","8","79","15.8","42","1","1","0","0","0","0","1","18.9","18.9","98.6%"
"14","DeAndre Hopkins","WR","ARI","2017",15,15,"ppr","14","4","13","80","20.0","40","2","1","0","0","0","0","1","18.0","18.0","98.4%"
"15","Damiere Byrd","WR","ATL","2017",15,15,"ppr","15","3","4","25","8.3","13","0","2","0","0","0","0","1","17.5","17.5","0.1%"
"16","JuJu Smith-Schuster","WR","KC","2017",15,15,"ppr","16","6","6","114","19.0","69","1","0","0","0","0","0","1","17.4","17.4","93.5%"
"17","Cody Latimer","WR","FA","2017",15,15,"ppr","17","3","4","60","20.0","22","2","1","0","0","0","0","1","17.0","17.0","0.0%"
"18","Davante Adams","WR","LV","2017",15,15,"ppr","18","5","7","57","11.4","13","0","1","0","0","0","0","1","16.7","16.7","100.0%"
"19","Jamison Crowder","WR","BUF","2017",15,15,"ppr","19","5","7","55","11.0","24","1","1","0","0","0","0","1","16.5","16.5","1.3%"
"20","Robert Woods","WR","TEN","2017",15,15,"ppr","20","6","7","45","7.5","14","0","1","0","0","0","0","1","16.5","16.5","44.0%"
"21","Brandin Cooks","WR","HOU","2017",15,15,"ppr","21","4","7","60","15.0","43","1","1","0","0","0","0","1","16.0","16.0","64.4%"
"22","Martavis Bryant","WR","FA","2017",15,15,"ppr","22","4","6","59","14.8","39","1","1","0","0","0","0","1","15.9","15.9","0.0%"
"23","Adam Humphries","WR","FA","2017",15,15,"ppr","23","5","5","43","8.6","16","0","1","1","6","0","0","1","15.9","15.9","1.0%"
"24","Kendall Wright","WR","FA","2017",15,15,"ppr","24","7","13","81","11.6","19","0","0","0","0","0","0","1","15.1","15.1","0.0%"
"25","DeVante Parker","WR","NE","2017",15,15,"ppr","25","6","12","89","14.8","36","1","0","0","0","0","0","1","14.9","14.9","13.6%"
"26","Alshon Jeffery","WR","FA","2017",15,15,"ppr","26","4","10","49","12.3","19","0","1","0","0","0","0","1","14.9","14.9","0.0%"
"27","Mike Wallace","WR","FA","2017",15,15,"ppr","27","6","10","89","14.8","30","2","0","0","0","0","0","1","14.9","14.9","0.0%"
"28","Stefon Diggs","WR","BUF","2017",15,15,"ppr","28","5","6","30","6.0","20","1","1","1","7","0","0","1","14.7","14.7","100.0%"
"29","Emmanuel Sanders","WR","FA","2017",15,15,"ppr","29","7","9","68","9.7","26","1","0","0","0","0","0","1","13.8","13.8","0.0%"
"30","Kendrick Bourne","WR","NE","2017",15,15,"ppr","30","4","6","85","21.3","54","1","0","0","0","0","0","1","12.5","12.5","1.0%"
"31","Josh Bellamy","WR","FA","2017",15,15,"ppr","31","5","7","70","14.0","19","0","0","0","0","0","0","1","12.0","12.0","0.0%"
"32","Demaryius Thomas","WR","FA","2017",15,15,"ppr","32","5","8","69","13.8","23","2","0","0","0","0","0","1","11.9","11.9","0.1%"
"33","T.J. Jones","WR","FA","2017",15,15,"ppr","33","3","3","26","8.7","12","0","1","0","0","0","0","1","11.6","11.6","0.0%"
"34","Marvin Jones Jr.","WR","JAC","2017",15,15,"ppr","34","3","5","85","28.3","58","1","0","0","0","0","0","1","11.5","11.5","13.1%"
"35","Roger Lewis","WR","FA","2017",15,15,"ppr","35","4","10","74","18.5","25","2","0","0","0","0","0","1","11.4","11.4","0.0%"
"36","Justin Hardy","WR","FA","2017",15,15,"ppr","36","2","4","33","16.5","27","1","1","0","0","0","0","1","11.3","11.3","0.0%"
"37","Eric Decker","WR","FA","2017",15,15,"ppr","37","5","5","63","12.6","17","0","0","0","0","0","0","1","11.3","11.3","0.6%"
"38","Larry Fitzgerald","WR","FA","2017",15,15,"ppr","38","5","10","60","12.0","25","1","0","0","0","0","0","1","11.0","11.0","0.1%"
"39","Keenan Allen","WR","LAC","2017",15,15,"ppr","39","5","8","54","10.8","15","0","0","0","0","0","0","1","10.4","10.4","98.1%"
"40","Josh Gordon","WR","FA","2017",15,15,"ppr","40","5","10","47","9.4","18","0","0","0","0","0","0","1","9.7","9.7","0.1%"
"41","William Fuller V","WR","FA","2017",15,15,"ppr","41","5","5","44","8.8","15","0","0","0","0","0","0","1","9.4","9.4","0.1%"
"42","T.Y. Hilton","WR","DAL","2017",15,15,"ppr","42","5","7","41","8.2","13","0","0","0","0","0","0","1","9.1","9.1","3.8%"
"43","Robbie Anderson","WR","ARI","2017",15,15,"ppr","43","5","12","40","8.0","15","0","0","0","0","0","0","1","9.0","9.0","6.7%"
"44","Eli Rogers","WR","FA","2017",15,15,"ppr","44","1","2","18","18.0","18","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"45","Julio Jones","WR","TB","2017",15,15,"ppr","45","3","8","54","18.0","29","1","0","0","0","0","0","1","8.4","8.4","18.9%"
"46","Seth Roberts","WR","FA","2017",15,15,"ppr","46","3","5","52","17.3","28","1","0","0","0","0","0","1","8.2","8.2","0.0%"
"47","Trent Taylor","WR","CIN","2017",15,15,"ppr","47","4","5","40","10.0","17","0","0","0","0","0","0","1","8.0","8.0","0.1%"
