"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Matt Ryan","QB","IND","2016",4,4,"ppr","1","28","37","75.7","503","13.6","4","1","3","4","14","0","0","1","35.5","35.5","10.6%"
"2","Ben Roethlisberger","QB","FA","2016",4,4,"ppr","2","22","27","81.5","300","11.1","5","0","2","1","-1","0","0","1","33.9","33.9","13.6%"
"3","Blake Bortles","QB","FA","2016",4,4,"ppr","3","19","33","57.6","207","6.3","2","0","3","7","36","1","0","1","25.9","25.9","0.0%"
"4","Russell Wilson","QB","DEN","2016",4,4,"ppr","4","23","32","71.9","309","9.7","3","0","2","5","-5","0","0","1","23.9","23.9","43.7%"
"5","Derek Carr","QB","LV","2016",4,4,"ppr","5","25","35","71.4","199","5.7","4","0","0","3","-2","0","0","1","23.8","23.8","64.3%"
"6","Joe Flacco","QB","NYJ","2016",4,4,"ppr","6","32","52","61.5","298","5.7","1","0","2","1","1","1","1","1","22.0","22.0","0.3%"
"7","Brian Hoyer","QB","NE","2016",4,4,"ppr","7","28","36","77.8","302","8.4","2","0","2","3","-3","0","0","1","19.8","19.8","0.1%"
"8","Philip Rivers","QB","FA","2016",4,4,"ppr","8","28","43","65.1","321","7.5","2","1","3","1","0","0","0","1","18.8","18.8","20.6%"
"9","Dak Prescott","QB","DAL","2016",4,4,"ppr","9","23","32","71.9","245","7.7","2","0","2","5","3","0","0","1","18.1","18.1","93.5%"
"10","Case Keenum","QB","BUF","2016",4,4,"ppr","10","18","30","60.0","266","8.9","2","0","2","3","14","0","1","1","18.0","18.0","0.4%"
"11","Alex Smith","QB","FA","2016",4,4,"ppr","11","30","50","60.0","287","5.7","2","1","4","1","2","0","0","1","17.7","17.7","5.0%"
"12","Andrew Luck","QB","FA","2016",4,4,"ppr","12","27","42","64.3","234","5.6","2","1","6","4","23","0","0","1","17.7","17.7","2.2%"
"13","Kirk Cousins","QB","MIN","2016",4,4,"ppr","13","21","27","77.8","183","6.8","3","1","3","0","0","0","0","1","17.3","17.3","87.8%"
