"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Zach Ertz","TE","ARI","2019",14,14,"ppr","1","9","13","91","10.1","30","3","2","0","0","0","0","1","30.1","30.1","32.6%"
"2","Noah Fant","TE","SEA","2019",14,14,"ppr","2","4","4","113","28.3","48","5","1","0","0","0","0","1","21.3","21.3","30.3%"
"3","Jared Cook","TE","FA","2019",14,14,"ppr","3","2","2","64","32.0","38","3","2","0","0","0","0","1","20.4","20.4","0.0%"
"4","George Kittle","TE","SF","2019",14,14,"ppr","4","6","8","67","11.2","39","3","1","0","0","0","0","1","18.7","18.7","98.9%"
"5","Tyler Higbee","TE","LAR","2019",14,14,"ppr","5","7","11","116","16.6","33","5","0","0","0","0","0","1","18.6","18.6","71.9%"
"6","Travis Kelce","TE","KC","2019",14,14,"ppr","6","7","9","66","9.4","20","1","0","1","4","1","1","1","18.0","18.0","100.0%"
"7","Ian Thomas","TE","CAR","2019",14,14,"ppr","7","5","10","57","11.4","19","0","1","0","0","0","0","1","16.7","16.7","0.1%"
"8","Hayden Hurst","TE","CIN","2019",14,14,"ppr","8","3","3","73","24.3","61","4","1","0","0","0","0","1","16.3","16.3","38.8%"
"9","Cameron Brate","TE","TB","2019",14,14,"ppr","9","4","4","30","7.5","13","0","1","0","0","0","0","1","13.0","13.0","1.6%"
"10","Nick O'Leary","TE","FA","2019",14,14,"ppr","10","4","5","30","7.5","12","0","1","0","0","0","0","1","13.0","13.0","0.0%"
"11","Jonnu Smith","TE","NE","2019",14,14,"ppr","11","3","4","29","9.7","17","0","1","0","0","0","0","1","11.9","11.9","1.1%"
"12","Hunter Henry","TE","NE","2019",14,14,"ppr","12","2","4","39","19.5","30","2","1","0","0","0","0","1","11.9","11.9","38.7%"
"13","O.J. Howard","TE","HOU","2019",14,14,"ppr","13","4","5","73","18.3","33","3","0","0","0","0","0","1","11.3","11.3","0.3%"
"14","Darren Waller","TE","LV","2019",14,14,"ppr","14","6","6","72","12.0","25","1","0","0","0","0","1","1","11.2","11.2","74.7%"
"15","Blake Jarwin","TE","FA","2019",14,14,"ppr","15","6","7","50","8.3","12","0","0","0","0","0","0","1","11.0","11.0","4.0%"
"16","Foster Moreau","TE","LV","2019",14,14,"ppr","16","3","3","14","4.7","7","0","1","0","0","0","0","1","10.4","10.4","29.1%"
"17","Nick Boyle","TE","BAL","2019",14,14,"ppr","17","2","3","10","5.0","7","0","1","0","0","0","0","1","9.0","9.0","0.0%"
"18","Tyler Eifert","TE","FA","2019",14,14,"ppr","18","4","4","49","12.3","17","0","0","0","0","0","0","1","8.9","8.9","0.0%"
"19","Jordan Akins","TE","HOU","2019",14,14,"ppr","19","4","9","49","12.3","15","0","0","0","0","0","0","1","8.9","8.9","0.8%"
"20","Joshua Perkins","TE","FA","2019",14,14,"ppr","20","5","5","37","7.4","13","0","0","0","0","0","0","1","8.7","8.7","0.0%"
"21","Jason Witten","TE","FA","2019",14,14,"ppr","21","5","7","37","7.4","14","0","0","0","0","0","0","1","8.7","8.7","0.0%"
"22","J.P. Holtz","TE","NO","2019",14,14,"ppr","22","3","3","56","18.7","30","2","0","0","0","0","0","1","8.6","8.6","0.0%"
