"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Davante Adams","WR","LV","2022",9,9,"ppr","1","10","17","146","14.6","38","4","2","0","0","0","0","1","36.6","36.6","100.0%"
"2","Tyreek Hill","WR","MIA","2022",9,9,"ppr","2","7","8","143","20.4","39","5","1","0","0","0","0","1","27.3","27.3","100.0%"
"3","Cooper Kupp","WR","LAR","2022",9,9,"ppr","3","8","9","127","15.9","69","6","1","3","1","0","0","1","26.8","26.8","82.7%"
"4","Justin Jefferson","WR","MIN","2022",9,9,"ppr","4","7","13","115","16.4","47","3","1","1","10","0","0","1","25.5","25.5","100.0%"
"5","Christian Kirk","WR","JAC","2022",9,9,"ppr","5","8","9","76","9.5","23","1","1","0","0","0","0","1","21.6","21.6","94.9%"
"6","Mecole Hardman","WR","KC","2022",9,9,"ppr","6","6","9","79","13.2","33","2","1","0","0","0","0","1","19.9","19.9","28.0%"
"7","Jaylen Waddle","WR","MIA","2022",9,9,"ppr","7","5","7","85","17.0","26","1","1","0","0","0","0","1","19.5","19.5","99.3%"
"8","JuJu Smith-Schuster","WR","KC","2022",9,9,"ppr","8","10","12","88","8.8","17","0","0","0","0","0","0","1","18.8","18.8","93.5%"
"9","Allen Lazard","WR","GB","2022",9,9,"ppr","9","4","10","87","21.8","47","4","1","0","0","0","0","1","18.7","18.7","84.7%"
"10","Joshua Palmer","WR","LAC","2022",9,9,"ppr","10","8","10","106","13.3","25","3","0","0","0","0","0","1","18.6","18.6","69.5%"
"11","Garrett Wilson","WR","NYJ","2022",9,9,"ppr","11","8","9","92","11.5","24","1","0","1","7","0","0","1","17.9","17.9","90.6%"
"12","Tyler Lockett","WR","SEA","2022",9,9,"ppr","12","5","5","67","13.4","30","2","1","0","0","0","0","1","17.7","17.7","94.8%"
