"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Alvin Kamara","RB","NO","2017",9,9,"ppr","1","10","68","6.8","17","0","1","6","7","84","14.0","1","1","1","31.2","31.2","99.3%"
"2","Matt Forte","RB","FA","2017",9,9,"ppr","2","14","77","5.5","20","1","2","4","4","19","4.8","0","0","1","25.6","25.6","19.1%"
"3","Corey Clement","RB","ARI","2017",9,9,"ppr","3","12","51","4.3","28","1","2","1","1","15","15.0","1","0","1","25.6","25.6","0.0%"
"4","Todd Gurley II","RB","FA","2017",9,9,"ppr","4","16","59","3.7","36","1","2","2","3","45","22.5","0","0","1","24.4","24.4","0.1%"
"5","Carlos Hyde","RB","FA","2017",9,9,"ppr","5","12","41","3.4","11","0","0","9","11","84","9.3","0","0","1","21.5","21.5","0.0%"
"6","Christian McCaffrey","RB","SF","2017",9,9,"ppr","6","15","66","4.4","17","0","1","5","6","28","5.6","0","0","1","20.4","20.4","100.0%"
"7","Marshawn Lynch","RB","FA","2017",9,9,"ppr","7","14","57","4.1","22","1","2","2","2","6","3.0","0","0","1","20.3","20.3","0.3%"
"8","Javorius Allen","RB","FA","2017",9,9,"ppr","8","7","21","3.0","7","0","0","7","8","44","6.3","1","0","1","19.5","19.5","0.1%"
"9","Damien Williams","RB","FA","2017",9,9,"ppr","9","7","14","2.0","4","0","0","6","6","47","7.8","1","0","1","18.1","18.1","1.1%"
"10","Adrian Peterson","RB","FA","2017",9,9,"ppr","10","37","159","4.3","25","1","0","2","4","8","4.0","0","1","1","16.7","16.7","2.1%"
"11","Kenyan Drake","RB","BAL","2017",9,9,"ppr","11","9","69","7.7","42","1","0","6","6","35","5.8","0","1","1","16.4","16.4","26.8%"
"12","Ezekiel Elliott","RB","DAL","2017",9,9,"ppr","12","27","93","3.4","11","0","1","0","0","0","0","0","0","1","15.3","15.3","97.0%"
"13","Robert Kelley","RB","FA","2017",9,9,"ppr","13","14","18","1.3","5","0","2","0","0","0","0","0","0","1","13.8","13.8","0.0%"
"14","Jay Ajayi","RB","FA","2017",9,9,"ppr","14","8","77","9.6","46","1","1","0","0","0","0","0","0","1","13.7","13.7","7.0%"
"15","Joe Mixon","RB","CIN","2017",9,9,"ppr","15","13","31","2.4","7","0","1","3","4","15","5.0","0","0","1","13.6","13.6","99.9%"
"16","Chris Ivory","RB","FA","2017",9,9,"ppr","16","20","70","3.5","14","0","0","3","4","34","11.3","0","0","1","13.4","13.4","0.0%"
"17","Lamar Miller","RB","FA","2017",9,9,"ppr","17","10","57","5.7","14","0","0","3","4","34","11.3","0","0","1","12.1","12.1","0.0%"
"18","Derrick Henry","RB","TEN","2017",9,9,"ppr","18","8","26","3.3","10","0","1","2","2","10","5.0","0","0","1","11.6","11.6","100.0%"
"19","Theo Riddick","RB","FA","2017",9,9,"ppr","19","5","11","2.2","14","0","0","4","4","62","15.5","0","0","1","11.3","11.3","0.0%"
"20","Jamaal Williams","RB","DET","2017",9,9,"ppr","20","1","1","1.0","1","0","1","2","2","31","15.5","0","0","1","11.2","11.2","91.0%"
"21","Ameer Abdullah","RB","LV","2017",9,9,"ppr","21","21","48","2.3","11","0","1","1","1","9","9.0","0","1","1","10.7","10.7","3.4%"
"22","Frank Gore","RB","FA","2017",9,9,"ppr","22","17","51","3.0","16","0","0","3","4","26","8.7","0","0","1","10.7","10.7","12.1%"
"23","Devonta Freeman","RB","FA","2017",9,9,"ppr","23","11","46","4.2","20","1","0","4","5","18","4.5","0","0","1","10.4","10.4","0.0%"
"24","Kareem Hunt","RB","CLE","2017",9,9,"ppr","24","9","37","4.1","19","0","0","4","5","24","6.0","0","0","1","10.1","10.1","76.3%"
"25","Orleans Darkwa","RB","FA","2017",9,9,"ppr","25","16","71","4.4","24","1","0","2","2","8","4.0","0","0","1","9.9","9.9","0.0%"
"26","Tevin Coleman","RB","SF","2017",9,9,"ppr","26","5","5","1.0","2","0","0","1","2","19","19.0","1","0","1","9.4","9.4","0.6%"
"27","Thomas Rawls","RB","FA","2017",9,9,"ppr","27","9","39","4.3","11","0","0","2","2","31","15.5","0","0","1","9.0","9.0","0.1%"
"28","Mark Ingram II","RB","NO","2017",9,9,"ppr","28","16","77","4.8","32","1","0","1","1","2","2.0","0","0","1","8.9","8.9","4.3%"
"29","Charcandrick West","RB","FA","2017",9,9,"ppr","29","1","3","3.0","3","0","0","5","6","30","6.0","0","0","1","8.3","8.3","0.0%"
"30","Peyton Barber","RB","FA","2017",9,9,"ppr","30","11","34","3.1","9","0","0","2","3","20","10.0","0","0","1","7.4","7.4","1.0%"
"31","Bilal Powell","RB","FA","2017",9,9,"ppr","31","9","74","8.2","51","1","0","0","0","0","0","0","0","1","7.4","7.4","0.0%"
"32","Chris Thompson","RB","FA","2017",9,9,"ppr","32","4","20","5.0","11","0","0","4","6","11","2.8","0","0","1","7.1","7.1","0.0%"
"33","Jamaal Charles","RB","FA","2017",9,9,"ppr","33","4","1","0.3","1","0","0","4","4","23","5.8","0","0","1","6.4","6.4","0.1%"
"34","Ty Montgomery","RB","NE","2017",9,9,"ppr","34","5","33","6.6","9","0","0","1","1","18","18.0","0","0","1","6.1","6.1","0.5%"
"35","DeMarco Murray","RB","FA","2017",9,9,"ppr","35","9","19","2.1","7","0","0","2","2","22","11.0","0","0","1","6.1","6.1","0.1%"
"36","Malcolm Brown","RB","LAR","2017",9,9,"ppr","36","15","57","3.8","16","0","0","0","0","0","0","0","0","1","5.7","5.7","0.1%"
"37","Alex Collins","RB","FA","2017",9,9,"ppr","37","13","43","3.3","14","0","0","1","1","3","3.0","0","0","1","5.6","5.6","19.0%"
"38","T.J. Yeldon","RB","FA","2017",9,9,"ppr","38","11","41","3.7","15","0","0","2","4","11","5.5","0","1","1","5.2","5.2","0.0%"
"39","Devontae Booker","RB","FA","2017",9,9,"ppr","39","6","21","3.5","9","0","0","2","3","9","4.5","0","0","1","5.0","5.0","0.0%"
"40","Elijah McGuire","RB","FA","2017",9,9,"ppr","40","13","30","2.3","15","0","0","1","1","9","9.0","0","0","1","4.9","4.9","0.0%"
"41","Mike Tolbert","RB","FA","2017",9,9,"ppr","41","4","3","0.8","2","0","0","3","3","13","4.3","0","0","1","4.6","4.6","0.0%"
"42","J.D. McKissic","RB","WAS","2017",9,9,"ppr","42","3","12","4.0","6","0","0","2","3","14","7.0","0","0","1","4.6","4.6","8.4%"
"43","Shane Vereen","RB","FA","2017",9,9,"ppr","43","0","0","0","0","0","0","3","4","14","4.7","0","0","1","4.4","4.4","0.0%"
