"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Matt Prater","K","ARI","2017",3,3,"ppr",1,4,4,100,57,0,0,1,1,2,2,2,1,19,19,"14.9%"
"2","Stephen Hauschka","K","FA","2017",3,3,"ppr",2,4,4,100,55,0,1,0,1,2,2,2,1,19,19,"0.0%"
"3","Ka'imi Fairbairn","K","HOU","2017",3,3,"ppr",3,4,4,100,40,0,0,3,1,0,3,3,1,16,16,"2.0%"
"4","Ryan Succop","K","TB","2017",3,3,"ppr",4,4,4,100,47,0,1,2,1,0,3,3,1,16,16,"34.3%"
"5","Jason Myers","K","SEA","2017",3,3,"ppr",5,3,3,100,45,0,2,0,1,0,5,5,1,15,15,"55.6%"
"6","Matt Bryant","K","FA","2017",3,3,"ppr",6,3,3,100,48,0,0,1,2,0,3,3,1,14,14,"1.1%"
"7","Jake Elliott","K","PHI","2017",3,3,"ppr",7,2,3,66.7,61,0,0,0,1,1,3,3,1,12,12,"27.9%"
"8","Wil Lutz","K","NO","2017",3,3,"ppr",8,2,3,66.7,50,0,0,1,0,1,4,4,1,12,12,"8.0%"
"9","Greg Zuerlein","K","NYJ","2017",3,3,"ppr",9,2,2,100,48,1,0,0,1,0,5,5,1,12,12,"15.9%"
"10","Brandon McManus","K","DEN","2017",3,3,"ppr",10,3,3,100,38,0,1,2,0,0,1,1,1,10,10,"36.0%"
"11","Kai Forbath","K","LAR","2017",3,3,"ppr",11,2,2,100,37,0,1,1,0,0,4,4,1,10,10,"3.0%"
"12","Robbie Gould","K","SF","2017",3,3,"ppr",12,2,2,100,48,0,0,1,1,0,3,4,1,10,10,"42.9%"
"13","Chandler Catanzaro","K","FA","2017",3,3,"ppr",13,2,3,66.7,40,0,1,0,1,0,2,2,1,9,9,"0.0%"
"14","Dustin Hopkins","K","LAC","2017",3,3,"ppr",14,2,3,66.7,28,0,2,0,0,0,3,3,1,9,9,"2.7%"
"15","Mason Crosby","K","GB","2017",3,3,"ppr",15,2,2,100,28,0,2,0,0,0,3,3,1,9,9,"3.2%"
"16","Graham Gano","K","NYG","2017",3,3,"ppr",16,2,2,100,48,0,0,1,1,0,1,1,1,8,8,"61.0%"
"17","Randy Bullock","K","TEN","2017",3,3,"ppr",17,1,2,50,46,0,0,0,1,0,3,3,1,7,7,"1.5%"
"18","Aldrick Rosas","K","FA","2017",3,3,"ppr",18,1,1,100,41,0,0,0,1,0,3,3,1,7,7,"0.0%"
"19","Adam Vinatieri","K","FA","2017",3,3,"ppr",19,1,1,100,33,0,0,1,0,0,4,4,1,7,7,"0.2%"
"20","Nick Folk","K","NE","2017",3,3,"ppr",20,1,1,100,40,0,0,0,1,0,2,2,1,6,6,"75.5%"
"21","Cairo Santos","K","CHI","2017",3,3,"ppr",21,1,1,100,34,0,0,1,0,0,3,3,1,6,6,"13.3%"
"22","Chris Boswell","K","PIT","2017",3,3,"ppr",22,1,2,50,32,0,0,1,0,0,2,2,1,5,5,"14.1%"
"23","Phil Dawson","K","FA","2017",3,3,"ppr",23,1,2,50,37,0,0,1,0,0,2,2,1,5,5,"0.1%"
"24","Connor Barth","K","FA","2017",3,3,"ppr",24,1,2,50,24,0,1,0,0,0,2,2,1,5,5,"0.0%"
"25","Zane Gonzalez","K","CAR","2017",3,3,"ppr",25,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"0.1%"
"26","Younghoe Koo","K","ATL","2017",3,3,"ppr",26,1,1,100,29,0,1,0,0,0,1,1,1,4,4,"46.2%"
"27","Dan Bailey","K","FA","2017",3,3,"ppr",27,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"0.0%"
"28","Stephen Gostkowski","K","FA","2017",3,3,"ppr",28,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"0.0%"
"29","Giorgio Tavecchio","K","FA","2017",3,3,"ppr",29,1,1,100,22,0,1,0,0,0,1,1,1,4,4,"1.0%"
"30","Blair Walsh","K","FA","2017",3,3,"ppr",30,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"0.1%"
"31","Justin Tucker","K","BAL","2017",3,3,"ppr",31,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"99.0%"
"32","Cody Parkey","K","FA","2017",3,3,"ppr",32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"0.0%"
"33","Michael Palardy","K","NE","2017",3,3,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
