"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"64","Chris Oladokun","QB","KC","2022",15,15,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Davis Cheek","QB","CAR","2022",15,15,"ppr","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Stone Smartt","QB","LAC","2022",15,15,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","Chase Garbers","QB","LV","2022",15,15,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Zach Wilson","QB","NYJ","2022",15,15,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"69","Matt Corral","QB","CAR","2022",15,15,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"70","Carson Strong","QB","ARI","2022",15,15,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Sam Howell","QB","WAS","2022",15,15,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"72","John Wolford","QB","LAR","2022",15,15,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"73","Blaine Gabbert","QB","TB","2022",15,15,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Andy Dalton","QB","NO","2022",15,15,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.2%"
"75","Erik Ainge","QB","NYJ","2022",15,15,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Hunter Cantwell","QB","BAL","2022",15,15,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Case Keenum","QB","BUF","2022",15,15,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"78","Ben Chappell","QB","WAS","2022",15,15,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Adam Froman","QB","ATL","2022",15,15,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Nick Foles","QB","IND","2022",15,15,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Chase Daniel","QB","LAC","2022",15,15,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"82","Brett Ratliff","QB","TEN","2022",15,15,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Brian Brohm","QB","BUF","2022",15,15,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Brian Hoyer","QB","NE","2022",15,15,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"85","Chad Henne","QB","KC","2022",15,15,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"86","Matthew Stafford","QB","LAR","2022",15,15,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.7%"
"87","Keith Null","QB","CAR","2022",15,15,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Matt Ryan","QB","IND","2022",15,15,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.6%"
"89","Davis Webb","QB","NYG","2022",15,15,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Nathan Peterman","QB","CHI","2022",15,15,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"91","Joshua Dobbs","QB","DET","2022",15,15,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","C.J. Beathard","QB","JAC","2022",15,15,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"93","Cooper Rush","QB","DAL","2022",15,15,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"94","Nick Mullens","QB","MIN","2022",15,15,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","PJ Walker","QB","CAR","2022",15,15,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"96","Kevin Hogan","QB","TEN","2022",15,15,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Jacoby Brissett","QB","CLE","2022",15,15,"ppr","97","0","1","0.0","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","4.8%"
"98","Brandon Allen","QB","CIN","2022",15,15,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"99","Nate Sudfeld","QB","DET","2022",15,15,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Danny Etling","QB","GB","2022",15,15,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Tim Boyle","QB","CHI","2022",15,15,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Kyle Allen","QB","HOU","2022",15,15,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"103","Taysom Hill","QB","NO","2022",15,15,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.3%"
"104","Lamar Jackson","QB","BAL","2022",15,15,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.8%"
"105","Mason Rudolph","QB","PIT","2022",15,15,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"106","Logan Woodside","QB","ATL","2022",15,15,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Carson Wentz","QB","WAS","2022",15,15,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5%"
"108","Garrett Gilbert","QB","NE","2022",15,15,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Brett Smith","QB","TB","2022",15,15,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Jimmy Garoppolo","QB","SF","2022",15,15,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.2%"
"111","Ryan Griffin","QB","TB","2022",15,15,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Matt Barkley","QB","BUF","2022",15,15,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Teddy Bridgewater","QB","MIA","2022",15,15,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"114","Trevor Siemian","QB","CHI","2022",15,15,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"115","Jameis Winston","QB","NO","2022",15,15,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"116","Marcus Mariota","QB","ATL","2022",15,15,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.4%"
"117","Brett Hundley","QB","BAL","2022",15,15,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Sean Mannion","QB","SEA","2022",15,15,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Taylor Heinicke","QB","WAS","2022",15,15,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.0%"
"120","Gardner Minshew II","QB","PHI","2022",15,15,"ppr","120","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.2%"
"121","Joe Flacco","QB","NYJ","2022",15,15,"ppr","121","1","3","33.3","1","0.3","0","0","1","0","0","0","1","1","-2.0","-2.0","0.3%"
