"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Dalton Schultz","TE","DAL","2022",12,12,"ppr","1","4","4","31","7.8","15","0","2","0","0","0","0","1","19.1","19.1","96.1%"
"2","Jelani Woods","TE","IND","2022",12,12,"ppr","2","8","9","98","12.3","28","1","0","0","0","0","0","1","17.8","17.8","1.5%"
"3","Josh Oliver","TE","BAL","2022",12,12,"ppr","3","4","6","76","19.0","40","3","1","0","0","0","0","1","17.6","17.6","0.1%"
"4","Travis Kelce","TE","KC","2022",12,12,"ppr","4","4","8","57","14.3","39","2","1","0","0","0","0","1","15.7","15.7","100.0%"
"5","T.J. Hockenson","TE","MIN","2022",12,12,"ppr","5","5","6","43","8.6","14","0","1","0","0","0","0","1","15.3","15.3","98.5%"
"6","Hunter Henry","TE","NE","2022",12,12,"ppr","6","3","5","63","21.0","37","3","1","0","0","0","0","1","15.3","15.3","38.7%"
"7","Jordan Akins","TE","HOU","2022",12,12,"ppr","7","5","5","61","12.2","25","1","1","0","0","0","1","1","15.1","15.1","0.8%"
"8","David Njoku","TE","CLE","2022",12,12,"ppr","8","5","7","29","5.8","12","0","1","0","0","0","0","1","13.9","13.9","87.0%"
"9","Foster Moreau","TE","LV","2022",12,12,"ppr","9","3","7","33","11.0","17","0","1","0","0","0","0","1","12.3","12.3","29.1%"
"10","Hayden Hurst","TE","CIN","2022",12,12,"ppr","10","6","9","57","9.5","29","1","0","0","0","0","0","1","11.7","11.7","38.8%"
"11","John Bates","TE","WAS","2022",12,12,"ppr","11","3","4","24","8.0","16","0","1","0","0","0","0","1","11.4","11.4","0.1%"
"12","Mark Andrews","TE","BAL","2022",12,12,"ppr","12","4","7","50","12.5","25","1","0","0","0","0","0","1","11.0","11.0","99.9%"
"13","MyCole Pruitt","TE","ATL","2022",12,12,"ppr","13","2","3","9","4.5","5","0","1","0","0","0","0","1","8.9","8.9","0.1%"
"14","Jake Ferguson","TE","DAL","2022",12,12,"ppr","14","3","3","57","19.0","30","2","0","0","0","0","0","1","8.7","8.7","0.2%"
"15","Tyler Conklin","TE","NYJ","2022",12,12,"ppr","15","3","3","50","16.7","29","1","0","0","0","0","0","1","8.0","8.0","35.3%"
"16","Gerald Everett","TE","LAC","2022",12,12,"ppr","16","4","4","18","4.5","10","0","0","0","0","0","0","1","7.8","7.8","84.7%"
"17","Ko Kieft","TE","TB","2022",12,12,"ppr","17","1","1","5","5.0","5","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"18","Durham Smythe","TE","MIA","2022",12,12,"ppr","18","1","1","4","4.0","4","0","1","0","0","0","0","1","7.4","7.4","0.1%"
"19","Pat Freiermuth","TE","PIT","2022",12,12,"ppr","19","3","4","39","13.0","17","0","0","0","0","0","0","1","6.9","6.9","93.9%"
"20","Chigoziem Okonkwo","TE","TEN","2022",12,12,"ppr","20","3","5","35","11.7","17","0","0","0","0","0","0","1","6.5","6.5","21.0%"
"21","Noah Fant","TE","SEA","2022",12,12,"ppr","21","3","3","34","11.3","24","1","0","0","0","0","0","1","6.4","6.4","30.3%"
"22","Peyton Hendershot","TE","DAL","2022",12,12,"ppr","22","0","0","0","0","0","0","0","1","2","1","0","1","6.2","6.2","0.1%"
"23","Austin Hooper","TE","TEN","2022",12,12,"ppr","23","3","4","30","10.0","12","0","0","0","0","0","0","1","6.0","6.0","13.8%"
"24","Cole Kmet","TE","CHI","2022",12,12,"ppr","24","3","6","27","9.0","14","0","0","0","0","0","0","1","5.7","5.7","69.3%"
"25","George Kittle","TE","SF","2022",12,12,"ppr","25","3","4","26","8.7","14","0","0","0","0","0","0","1","5.6","5.6","98.9%"
"26","Robert Tonyan","TE","GB","2022",12,12,"ppr","26","3","3","20","6.7","17","0","0","0","0","0","0","1","5.0","5.0","25.9%"
"27","C.J. Uzomah","TE","NYJ","2022",12,12,"ppr","27","3","3","17","5.7","8","0","0","0","0","0","0","1","4.7","4.7","0.3%"
"28","Jody Fortson","TE","KC","2022",12,12,"ppr","28","2","3","26","13.0","21","1","0","0","0","0","0","1","4.6","4.6","0.1%"
"29","Ian Thomas","TE","CAR","2022",12,12,"ppr","29","2","2","21","10.5","15","0","0","0","0","0","0","1","4.1","4.1","0.1%"
"30","Teagan Quitoriano","TE","HOU","2022",12,12,"ppr","30","2","2","20","10.0","13","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"31","Johnny Mundt","TE","MIN","2022",12,12,"ppr","31","2","2","20","10.0","13","0","0","0","0","0","0","1","4.0","4.0","0.1%"
"32","Dawson Knox","TE","BUF","2022",12,12,"ppr","32","2","2","17","8.5","15","0","0","0","0","0","0","1","3.7","3.7","74.4%"
