"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Deshaun Watson","QB","CLE","2018",8,8,"ppr","1","16","20","80.0","239","12.0","5","0","0","1","14","0","0","1","31.0","31.0","75.7%"
"2","Cam Newton","QB","FA","2018",8,8,"ppr","2","21","29","72.4","219","7.6","2","0","0","10","52","1","0","1","28.0","28.0","9.1%"
"3","Derek Carr","QB","LV","2018",8,8,"ppr","3","21","28","75.0","244","8.7","3","0","0","2","0","1","0","1","27.8","27.8","64.3%"
"4","Jared Goff","QB","DET","2018",8,8,"ppr","4","19","35","54.3","295","8.4","3","0","5","5","7","0","0","1","26.5","26.5","60.4%"
"5","Patrick Mahomes II","QB","KC","2018",8,8,"ppr","5","24","34","70.6","303","8.9","4","1","2","2","-1","0","0","1","26.0","26.0","100.0%"
"6","Carson Wentz","QB","WAS","2018",8,8,"ppr","6","21","30","70.0","286","9.5","3","1","4","6","28","0","1","1","23.6","23.6","6.5%"
"7","Andrew Luck","QB","FA","2018",8,8,"ppr","7","22","31","71.0","239","7.7","3","0","0","2","-2","0","0","1","23.4","23.4","2.2%"
"8","Russell Wilson","QB","DEN","2018",8,8,"ppr","8","14","17","82.4","248","14.6","3","0","2","2","15","0","0","1","23.4","23.4","43.7%"
"9","Mitch Trubisky","QB","PIT","2018",8,8,"ppr","9","16","29","55.2","220","7.6","2","0","2","6","51","0","0","1","21.9","21.9","0.8%"
"10","Kirk Cousins","QB","MIN","2018",8,8,"ppr","10","31","41","75.6","359","8.8","2","1","4","2","3","0","0","1","20.7","20.7","87.8%"
"11","Andy Dalton","QB","NO","2018",8,8,"ppr","11","21","34","61.8","280","8.2","2","0","2","3","10","0","0","1","20.2","20.2","12.2%"
"12","Blake Bortles","QB","FA","2018",8,8,"ppr","12","24","41","58.5","286","7.0","1","0","4","8","43","0","0","1","19.7","19.7","0.0%"
"13","Ryan Fitzpatrick","QB","FA","2018",8,8,"ppr","13","11","15","73.3","194","12.9","2","0","1","1","18","0","0","1","19.6","19.6","0.0%"
"14","Josh Rosen","QB","FA","2018",8,8,"ppr","14","23","40","57.5","252","6.3","2","1","3","2","12","0","0","1","19.3","19.3","0.0%"
"15","Matthew Stafford","QB","LAR","2018",8,8,"ppr","15","27","40","67.5","310","7.8","2","1","3","1","6","0","1","1","17.0","17.0","29.7%"
"16","Ben Roethlisberger","QB","FA","2018",8,8,"ppr","16","24","36","66.7","257","7.1","2","1","1","2","6","0","0","1","16.9","16.9","13.6%"
"17","Aaron Rodgers","QB","GB","2018",8,8,"ppr","17","18","30","60.0","286","9.5","1","0","3","1","5","0","0","1","15.9","15.9","75.1%"
"18","Case Keenum","QB","BUF","2018",8,8,"ppr","18","23","34","67.6","262","7.7","2","1","5","1","9","0","1","1","15.4","15.4","0.4%"
"19","Baker Mayfield","QB","LAR","2018",8,8,"ppr","19","22","36","61.1","180","5.0","2","1","2","1","9","0","0","1","14.1","14.1","6.6%"
"20","Tom Brady","QB","TB","2018",8,8,"ppr","20","29","45","64.4","324","7.2","0","0","2","1","8","0","0","1","13.8","13.8","86.0%"
