"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Marcedes Lewis","TE","GB","2017",3,3,"ppr","1","4","5","62","15.5","30","1","3","0","0","0","0","1","28.2","28.2","0.1%"
"2","Rob Gronkowski","TE","FA","2017",3,3,"ppr","2","8","10","89","11.1","22","1","1","0","0","0","0","1","22.9","22.9","1.0%"
"3","Zach Ertz","TE","ARI","2017",3,3,"ppr","3","8","10","55","6.9","12","0","1","0","0","0","1","1","17.5","17.5","32.6%"
"4","Ryan Griffin","TE","CHI","2017",3,3,"ppr","4","5","6","61","12.2","35","1","1","0","0","0","0","1","17.1","17.1","0.0%"
"5","Vernon Davis","TE","FA","2017",3,3,"ppr","5","5","5","58","11.6","26","1","1","0","0","0","0","1","16.8","16.8","1.6%"
"6","Charles Clay","TE","FA","2017",3,3,"ppr","6","6","6","39","6.5","10","0","1","0","0","0","0","1","15.9","15.9","0.0%"
"7","Jared Cook","TE","FA","2017",3,3,"ppr","7","4","6","43","10.8","21","1","1","0","0","0","0","1","14.3","14.3","0.0%"
"8","Luke Willson","TE","FA","2017",3,3,"ppr","8","3","4","53","17.7","27","1","1","0","0","0","0","1","14.3","14.3","0.0%"
"9","Jimmy Graham","TE","FA","2017",3,3,"ppr","9","7","11","72","10.3","26","1","0","0","0","0","0","1","14.2","14.2","0.0%"
"10","Cameron Brate","TE","TB","2017",3,3,"ppr","10","4","4","33","8.3","18","0","1","0","0","0","0","1","13.3","13.3","1.6%"
"11","Lance Kendricks","TE","FA","2017",3,3,"ppr","11","2","3","52","26.0","51","1","1","0","0","0","0","1","13.2","13.2","0.0%"
"12","Benjamin Watson","TE","FA","2017",3,3,"ppr","12","3","3","12","4.0","6","0","1","0","0","0","0","1","10.2","10.2","2.8%"
"13","Jermaine Gresham","TE","FA","2017",3,3,"ppr","13","5","9","47","9.4","20","1","0","0","0","0","0","1","9.7","9.7","0.0%"
"14","Evan Engram","TE","JAC","2017",3,3,"ppr","14","5","7","45","9.0","14","0","0","0","0","0","0","1","9.5","9.5","68.5%"
"15","Jonnu Smith","TE","NE","2017",3,3,"ppr","15","1","2","24","24.0","24","1","1","0","0","0","0","1","9.4","9.4","1.1%"
"16","David Njoku","TE","CLE","2017",3,3,"ppr","16","2","4","12","6.0","11","0","1","0","0","0","0","1","9.2","9.2","87.0%"
"17","Austin Seferian-Jenkins","TE","FA","2017",3,3,"ppr","17","5","6","31","6.2","13","0","0","0","0","0","0","1","8.1","8.1","0.0%"
"18","Adam Shaheen","TE","MIA","2017",3,3,"ppr","18","1","1","2","2.0","2","0","1","0","0","0","0","1","7.2","7.2","0.0%"
"19","Garrett Celek","TE","FA","2017",3,3,"ppr","19","1","2","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"20","Delanie Walker","TE","FA","2017",3,3,"ppr","20","4","6","31","7.8","11","0","0","0","0","0","0","1","7.1","7.1","0.1%"
"21","Tyler Kroft","TE","SF","2017",3,3,"ppr","21","3","4","28","9.3","14","0","0","0","0","0","0","1","5.8","5.8","0.0%"
"22","Antonio Gates","TE","FA","2017",3,3,"ppr","22","2","5","30","15.0","16","0","0","0","0","0","0","1","5.0","5.0","0.2%"
"23","Seth DeValve","TE","FA","2017",3,3,"ppr","23","2","5","29","14.5","20","1","0","0","0","0","0","1","4.9","4.9","0.0%"
"24","Virgil Green","TE","FA","2017",3,3,"ppr","24","3","3","18","6.0","14","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"25","Julius Thomas","TE","FA","2017",3,3,"ppr","25","3","5","16","5.3","7","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"26","Martellus Bennett","TE","FA","2017",3,3,"ppr","26","3","4","12","4.0","6","0","0","0","0","0","0","1","4.2","4.2","23.0%"
"27","Nick O'Leary","TE","FA","2017",3,3,"ppr","27","1","1","31","31.0","31","1","0","0","0","0","0","1","4.1","4.1","0.0%"
"28","Jesse James","TE","CLE","2017",3,3,"ppr","28","2","4","19","9.5","14","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"29","Nick Boyle","TE","BAL","2017",3,3,"ppr","29","2","2","14","7.0","7","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"30","Coby Fleener","TE","FA","2017",3,3,"ppr","30","1","1","21","21.0","21","1","0","0","0","0","0","1","3.1","3.1","0.0%"
"31","Eric Ebron","TE","FA","2017",3,3,"ppr","31","2","7","9","4.5","8","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"32","Jacob Hollister","TE","FA","2017",3,3,"ppr","32","1","1","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"33","Trey Burton","TE","FA","2017",3,3,"ppr","33","2","3","7","3.5","8","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"34","Derek Carrier","TE","FA","2017",3,3,"ppr","34","1","1","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"35","Zach Miller","TE","FA","2017",3,3,"ppr","35","1","3","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.0%"
