"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Harrison Butker","K","KC","2019",9,9,"ppr",1,4,4,100,54,0,1,0,2,1,2,2,1,18,18,"91.8%"
"2","Michael Badgley","K","DET","2019",9,9,"ppr",2,4,5,80,43,0,1,1,2,0,2,2,1,16,16,"27.0%"
"3","Chris Boswell","K","PIT","2019",9,9,"ppr",3,4,4,100,51,0,2,1,0,1,2,2,1,16,16,"14.1%"
"4","Brett Maher","K","DAL","2019",9,9,"ppr",4,3,4,75,52,0,1,1,0,1,4,4,1,15,15,"75.1%"
"5","Austin Seibert","K","FA","2019",9,9,"ppr",5,4,4,100,39,0,1,3,0,0,1,1,1,13,13,"0.3%"
"6","Sam Ficken","K","DET","2019",9,9,"ppr",6,3,4,75,52,0,1,0,1,1,1,1,1,13,13,"0.0%"
"7","Aldrick Rosas","K","FA","2019",9,9,"ppr",7,4,4,100,29,0,4,0,0,0,0,1,1,12,12,"0.0%"
"8","Matt Gay","K","LAR","2019",9,9,"ppr",8,2,3,66.7,45,0,0,0,2,0,4,4,1,12,12,"41.5%"
"9","Ka'imi Fairbairn","K","HOU","2019",9,9,"ppr",9,2,3,66.7,52,0,0,0,1,1,2,3,1,11,11,"2.0%"
"10","Jake Elliott","K","PHI","2019",9,9,"ppr",10,3,3,100,38,0,2,1,0,0,1,2,1,10,10,"27.9%"
"11","Dustin Hopkins","K","LAC","2019",9,9,"ppr",11,3,3,100,39,0,1,2,0,0,0,0,1,9,9,"2.7%"
"12","Nick Folk","K","NE","2019",9,9,"ppr",12,2,2,100,22,1,1,0,0,0,2,2,1,8,8,"75.5%"
"13","Jason Myers","K","SEA","2019",9,9,"ppr",13,2,4,50,37,0,1,1,0,0,2,3,1,8,8,"55.6%"
"14","Brandon McManus","K","DEN","2019",9,9,"ppr",14,1,1,100,43,0,0,0,1,0,3,3,1,7,7,"36.0%"
"15","Daniel Carlson","K","LV","2019",9,9,"ppr",15,1,2,50,32,0,0,1,0,0,4,4,1,7,7,"96.6%"
"16","Justin Tucker","K","BAL","2019",9,9,"ppr",16,1,1,100,39,0,0,1,0,0,4,5,1,7,7,"99.0%"
"17","Stephen Hauschka","K","FA","2019",9,9,"ppr",17,1,1,100,42,0,0,0,1,0,3,3,1,7,7,"0.0%"
"18","Jason Sanders","K","MIA","2019",9,9,"ppr",18,1,2,50,26,0,1,0,0,0,3,3,1,6,6,"13.2%"
"19","Joey Slye","K","WAS","2019",9,9,"ppr",19,1,2,50,35,0,0,1,0,0,3,4,1,6,6,"2.0%"
"20","Matt Prater","K","ARI","2019",9,9,"ppr",20,1,1,100,23,0,1,0,0,0,3,3,1,6,6,"14.9%"
"21","Mason Crosby","K","GB","2019",9,9,"ppr",21,1,1,100,54,0,0,0,0,1,0,0,1,5,5,"3.2%"
"22","Zane Gonzalez","K","CAR","2019",9,9,"ppr",22,1,1,100,36,0,0,1,0,0,2,2,1,5,5,"0.1%"
"23","Dan Bailey","K","FA","2019",9,9,"ppr",23,1,1,100,29,0,1,0,0,0,2,3,1,5,5,"0.0%"
"24","Robbie Gould","K","SF","2019",9,9,"ppr",24,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"42.9%"
"25","Adam Vinatieri","K","FA","2019",9,9,"ppr",25,1,2,50,25,0,1,0,0,0,1,2,1,4,4,"0.2%"
"26","Josh Lambo","K","FA","2019",9,9,"ppr",26,1,1,100,30,0,0,1,0,0,0,0,1,3,3,"0.0%"
"27","Eddy Pineiro","K","CAR","2019",9,9,"ppr",27,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"2.2%"
"28","Ryan Succop","K","TB","2019",9,9,"ppr",28,0,3,0,0,0,0,0,0,0,2,2,1,2,2,"34.3%"
"29","Michael Palardy","K","NE","2019",9,9,"ppr",29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
"30","Ty Long","K","FA","2019",9,9,"ppr",30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
