"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Justin Jackson","RB","DET","2021",16,16,"ppr","1","11","64","5.8","17","0","2","8","9","98","12.3","0","1","1","34.2","34.2","1.1%"
"2","Joe Mixon","RB","CIN","2021",16,16,"ppr","2","18","65","3.6","19","0","1","6","6","70","11.7","1","0","1","31.5","31.5","99.9%"
"3","Rex Burkhead","RB","HOU","2021",16,16,"ppr","3","22","149","6.8","36","3","2","2","2","0","0.0","0","0","1","28.9","28.9","12.7%"
"4","Damien Harris","RB","NE","2021",16,16,"ppr","4","18","103","5.7","31","2","3","0","0","0","0","0","0","1","28.3","28.3","56.6%"
"5","Nick Chubb","RB","CLE","2021",16,16,"ppr","5","17","126","7.4","27","1","1","3","4","58","19.3","0","0","1","27.4","27.4","99.9%"
"6","Chase Edmonds","RB","DEN","2021",16,16,"ppr","6","16","56","3.5","11","0","1","8","9","71","8.9","0","0","1","26.7","26.7","23.9%"
"7","David Montgomery","RB","CHI","2021",16,16,"ppr","7","21","45","2.1","11","0","1","7","9","61","8.7","0","0","1","23.6","23.6","95.6%"
"8","Sony Michel","RB","LAC","2021",16,16,"ppr","8","27","131","4.9","16","0","1","1","4","4","4.0","0","0","1","20.5","20.5","2.2%"
"9","Rashaad Penny","RB","SEA","2021",16,16,"ppr","9","17","135","7.9","32","5","1","0","1","0","0","0","0","1","19.5","19.5","15.7%"
"10","Devin Singletary","RB","BUF","2021",16,16,"ppr","10","12","39","3.3","7","0","1","5","6","39","7.8","0","0","1","18.8","18.8","91.7%"
"11","Ezekiel Elliott","RB","DAL","2021",16,16,"ppr","11","9","37","4.1","11","0","1","1","1","5","5.0","1","0","1","17.2","17.2","97.0%"
"12","Ronald Jones II","RB","KC","2021",16,16,"ppr","12","20","65","3.3","16","0","1","2","3","16","8.0","0","0","1","16.1","16.1","2.5%"
"13","Alexander Mattison","RB","MIN","2021",16,16,"ppr","13","13","41","3.2","18","0","1","3","4","29","9.7","0","0","1","16.0","16.0","27.5%"
"14","Najee Harris","RB","PIT","2021",16,16,"ppr","14","19","93","4.9","21","1","0","5","7","17","3.4","0","0","1","16.0","16.0","97.4%"
"15","Dare Ogunbowale","RB","HOU","2021",16,16,"ppr","15","17","57","3.4","9","0","1","2","4","15","7.5","0","0","1","15.2","15.2","3.7%"
"16","Jeff Wilson Jr.","RB","MIA","2021",16,16,"ppr","16","14","45","3.2","9","0","1","3","3","12","4.0","0","0","1","14.7","14.7","76.6%"
"17","Michael Carter","RB","NYJ","2021",16,16,"ppr","17","16","118","7.4","38","2","0","2","3","6","3.0","0","0","1","14.4","14.4","73.8%"
"18","Antonio Gibson","RB","WAS","2021",16,16,"ppr","18","6","29","4.8","15","0","0","2","4","29","14.5","1","0","1","13.8","13.8","85.6%"
"19","Aaron Jones","RB","GB","2021",16,16,"ppr","19","12","66","5.5","27","1","0","5","6","21","4.2","0","0","1","13.7","13.7","99.6%"
"20","Derrick Gore","RB","NO","2021",16,16,"ppr","20","12","43","3.6","10","0","0","3","3","61","20.3","0","0","1","13.4","13.4","0.0%"
"21","Ke'Shawn Vaughn","RB","TB","2021",16,16,"ppr","21","7","70","10.0","55","4","1","0","1","0","0","0","0","1","13.0","13.0","0.5%"
"22","Darrel Williams","RB","ARI","2021",16,16,"ppr","22","11","55","5.0","12","0","0","3","3","30","10.0","0","0","1","11.5","11.5","1.5%"
"23","Josh Jacobs","RB","LV","2021",16,16,"ppr","23","27","129","4.8","19","0","0","1","3","-5","-5.0","0","1","1","11.4","11.4","99.3%"
"24","Jonathan Taylor","RB","IND","2021",16,16,"ppr","24","27","108","4.0","43","3","0","0","2","0","0","0","0","1","10.8","10.8","100.0%"
"25","Clyde Edwards-Helaire","RB","KC","2021",16,16,"ppr","25","9","27","3.0","7","0","1","1","1","4","4.0","0","0","1","10.1","10.1","40.4%"
"26","Boston Scott","RB","PHI","2021",16,16,"ppr","26","12","41","3.4","9","0","1","0","0","0","0","0","0","1","10.1","10.1","1.3%"
"27","Devonta Freeman","RB","FA","2021",16,16,"ppr","27","6","17","2.8","8","0","1","2","2","3","1.5","0","0","1","10.0","10.0","0.0%"
"28","Javonte Williams","RB","DEN","2021",16,16,"ppr","28","7","12","1.7","3","0","1","2","2","8","4.0","0","0","1","10.0","10.0","24.5%"
"29","Khalil Herbert","RB","CHI","2021",16,16,"ppr","29","2","21","10.5","20","1","1","1","1","7","7.0","0","0","1","9.8","9.8","33.3%"
"30","Peyton Barber","RB","FA","2021",16,16,"ppr","30","5","22","4.4","8","0","1","1","1","0","0.0","0","0","1","9.2","9.2","1.0%"
"31","AJ Dillon","RB","GB","2021",16,16,"ppr","31","9","41","4.6","8","0","0","3","3","15","5.0","0","0","1","8.6","8.6","77.4%"
"32","Devontae Booker","RB","FA","2021",16,16,"ppr","32","6","27","4.5","10","0","0","4","4","19","4.8","0","0","1","8.6","8.6","0.0%"
"33","Cordarrelle Patterson","RB","ATL","2021",16,16,"ppr","33","7","14","2.0","6","0","1","1","2","-1","-1.0","0","0","1","8.3","8.3","85.6%"
"34","Craig Reynolds","RB","DET","2021",16,16,"ppr","34","11","29","2.6","5","0","0","3","4","22","7.3","0","0","1","8.1","8.1","0.5%"
"35","Alvin Kamara","RB","NO","2021",16,16,"ppr","35","13","52","4.0","19","0","0","2","4","7","3.5","0","0","1","7.9","7.9","99.3%"
