"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","John Brown","WR","BUF","2019",11,11,"ppr","1","9","14","137","15.2","40","4","2","0","0","0","0","1","34.7","34.7","0.1%"
"2","DJ Chark Jr.","WR","DET","2019",11,11,"ppr","2","8","15","104","13.0","34","3","2","0","0","0","0","1","30.4","30.4","40.6%"
"3","Calvin Ridley","WR","JAC","2019",11,11,"ppr","3","8","8","143","17.9","36","5","1","0","0","0","0","1","28.3","28.3","1.6%"
"4","Michael Thomas","WR","NO","2019",11,11,"ppr","4","8","10","114","14.3","41","3","1","0","0","0","0","1","25.4","25.4","26.7%"
"5","Michael Gallup","WR","DAL","2019",11,11,"ppr","5","9","13","148","16.4","41","5","0","0","0","0","0","1","23.8","23.8","65.8%"
"6","Stefon Diggs","WR","BUF","2019",11,11,"ppr","6","5","5","121","24.2","54","7","1","0","0","0","0","1","23.1","23.1","100.0%"
"7","Randall Cobb","WR","GB","2019",11,11,"ppr","7","4","7","115","28.8","49","5","1","0","0","0","0","1","21.5","21.5","5.6%"
"8","Deebo Samuel","WR","SF","2019",11,11,"ppr","8","8","10","134","16.8","26","4","0","0","0","0","0","1","21.4","21.4","95.6%"
"9","Keenan Allen","WR","LAC","2019",11,11,"ppr","9","8","12","71","8.9","30","2","1","0","0","0","0","1","21.1","21.1","98.1%"
"10","DeVante Parker","WR","NE","2019",11,11,"ppr","10","7","10","135","19.3","50","7","0","0","0","0","0","1","20.5","20.5","13.6%"
"11","Marvin Jones Jr.","WR","JAC","2019",11,11,"ppr","11","4","5","43","10.8","25","1","2","1","-4","0","0","1","19.9","19.9","13.1%"
"12","Jakeem Grant Sr.","WR","CLE","2019",11,11,"ppr","12","3","3","32","10.7","12","0","0","1","7","1","0","1","18.9","18.9","0.0%"
"13","Courtland Sutton","WR","DEN","2019",11,11,"ppr","13","5","9","113","22.6","48","6","0","2","10","0","0","1","18.8","18.8","80.1%"
"14","Jamison Crowder","WR","BUF","2019",11,11,"ppr","14","5","8","76","15.2","29","1","1","0","0","0","0","1","18.6","18.6","1.3%"
"15","DJ Moore","WR","CAR","2019",11,11,"ppr","15","8","15","95","11.9","31","2","0","0","0","0","0","1","17.5","17.5","91.8%"
"16","DeAndre Hopkins","WR","ARI","2019",11,11,"ppr","16","7","12","80","11.4","20","1","0","0","0","0","0","1","15.0","15.0","98.4%"
"17","Julian Edelman","WR","FA","2019",11,11,"ppr","17","5","10","53","10.6","14","0","0","0","0","0","0","1","14.9","14.9","12.1%"
"18","Julio Jones","WR","TB","2019",11,11,"ppr","18","6","8","91","15.2","48","3","0","1","-4","0","0","1","14.7","14.7","18.9%"
"19","Jarvis Landry","WR","NO","2019",11,11,"ppr","19","4","7","43","10.8","25","1","1","0","0","0","0","1","14.3","14.3","21.3%"
"20","Marcus Johnson","WR","NYG","2019",11,11,"ppr","20","4","4","38","9.5","17","0","1","0","0","0","0","1","13.8","13.8","0.0%"
"21","Chris Godwin","WR","TB","2019",11,11,"ppr","21","3","6","47","15.7","30","2","1","0","0","0","0","1","13.7","13.7","96.0%"
"22","Kendrick Bourne","WR","NE","2019",11,11,"ppr","22","4","6","31","7.8","19","0","1","0","0","0","0","1","13.1","13.1","1.0%"
"23","Taylor Gabriel","WR","FA","2019",11,11,"ppr","23","7","14","57","8.1","15","0","0","0","0","0","0","1","12.7","12.7","0.1%"
"24","Larry Fitzgerald","WR","FA","2019",11,11,"ppr","24","5","5","37","7.4","12","0","1","0","0","0","1","1","12.7","12.7","0.1%"
"25","Pharoh Cooper","WR","ARI","2019",11,11,"ppr","25","3","4","35","11.7","23","1","1","0","0","0","0","1","12.5","12.5","0.0%"
"26","Phillip Dorsett II","WR","HOU","2019",11,11,"ppr","26","3","5","33","11.0","15","0","1","0","0","0","0","1","12.3","12.3","0.7%"
"27","Tyrell Williams","WR","FA","2019",11,11,"ppr","27","4","4","82","20.5","24","3","0","0","0","0","0","1","12.2","12.2","0.0%"
"28","Chris Conley","WR","TEN","2019",11,11,"ppr","28","6","8","58","9.7","24","1","0","0","0","0","0","1","11.8","11.8","0.1%"
"29","Tim Patrick","WR","DEN","2019",11,11,"ppr","29","4","8","77","19.3","38","3","0","0","0","0","0","1","11.7","11.7","0.7%"
"30","Hunter Renfrow","WR","LV","2019",11,11,"ppr","30","5","6","66","13.2","27","2","0","0","0","0","0","1","11.6","11.6","26.2%"
"31","Anthony Miller","WR","PIT","2019",11,11,"ppr","31","6","11","54","9.0","16","0","0","0","0","0","0","1","11.4","11.4","0.0%"
"32","Scotty Miller","WR","TB","2019",11,11,"ppr","32","4","6","71","17.8","48","3","0","0","0","0","0","1","11.1","11.1","0.1%"
"33","Mike Evans","WR","TB","2019",11,11,"ppr","33","4","8","69","17.3","27","2","0","0","0","0","0","1","10.9","10.9","98.6%"
"34","Kelvin Harmon","WR","FA","2019",11,11,"ppr","34","5","6","53","10.6","24","1","0","0","0","0","0","1","10.3","10.3","0.0%"
"35","Christian Kirk","WR","JAC","2019",11,11,"ppr","35","6","9","41","6.8","11","0","0","1","1","0","0","1","10.2","10.2","94.9%"
"36","Odell Beckham Jr.","WR","FA","2019",11,11,"ppr","36","4","10","60","15.0","42","3","0","0","0","0","0","1","10.0","10.0","19.2%"
"37","Terry McLaurin","WR","WAS","2019",11,11,"ppr","37","3","4","69","23.0","41","4","0","0","0","0","0","1","9.9","9.9","98.1%"
"38","Mike Williams","WR","LAC","2019",11,11,"ppr","38","2","6","76","38.0","50","5","0","0","0","0","0","1","9.6","9.6","95.8%"
"39","Auden Tate","WR","FA","2019",11,11,"ppr","39","4","6","56","14.0","20","1","0","0","0","0","0","1","9.6","9.6","0.0%"
