"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"35","Alex Smith","QB","FA","2020",14,14,"ppr","35","8","19","42.1","57","3.0","0","1","1","0","0","0","0","1","1.3","1.3","5.0%"
"36","Chase Daniel","QB","LAC","2020",14,14,"ppr","36","3","6","50.0","29","4.8","0","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"37","Geno Smith","QB","SEA","2020",14,14,"ppr","37","4","5","80.0","33","6.6","0","0","1","2","-2","0","0","1","1.1","1.1","87.0%"
"38","Dwayne Haskins","QB","FA","2020",14,14,"ppr","38","7","12","58.3","51","4.3","0","0","1","4","-12","0","0","1","0.8","0.8","0.1%"
"39","Trace McSorley","QB","ARI","2020",14,14,"ppr","39","1","4","25.0","13","3.3","0","0","0","2","1","0","0","1","0.6","0.6","0.1%"
"40","Ryan Finley","QB","FA","2020",14,14,"ppr","40","1","2","50.0","5","2.5","0","0","2","0","0","0","0","1","0.2","0.2","0.0%"
"41","Ryan Fitzpatrick","QB","FA","2020",14,14,"ppr","41","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"42","AJ McCarron","QB","FA","2020",14,14,"ppr","42","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"43","Jacoby Brissett","QB","CLE","2020",14,14,"ppr","43","0","0","0","0","0","0","0","0","2","-2","0","0","1","-0.2","-0.2","4.8%"
"44","Colt McCoy","QB","ARI","2020",14,14,"ppr","44","2","3","66.7","18","6.0","0","0","2","0","0","0","1","1","-1.3","-1.3","2.3%"
