"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","George Kittle","TE","SF","2020",4,4,"ppr","1","15","15","183","12.2","38","3","1","1","8","0","0","1","40.1","40.1","98.9%"
"2","Robert Tonyan","TE","GB","2020",4,4,"ppr","2","6","6","98","16.3","27","3","3","0","0","0","0","1","33.8","33.8","25.9%"
"3","Mark Andrews","TE","BAL","2020",4,4,"ppr","3","3","3","57","19.0","25","2","2","0","0","0","0","1","20.7","20.7","99.9%"
"4","Dalton Schultz","TE","DAL","2020",4,4,"ppr","4","4","8","72","18.0","26","2","1","0","0","0","0","1","17.2","17.2","96.1%"
"5","Darren Waller","TE","LV","2020",4,4,"ppr","5","9","11","88","9.8","22","1","0","0","0","0","1","1","15.8","15.8","74.7%"
"6","Austin Hooper","TE","TEN","2020",4,4,"ppr","6","5","7","34","6.8","12","0","1","0","0","0","0","1","14.4","14.4","13.8%"
"7","O.J. Howard","TE","HOU","2020",4,4,"ppr","7","3","6","50","16.7","28","1","1","0","0","0","0","1","14.0","14.0","0.3%"
"8","T.J. Hockenson","TE","MIN","2020",4,4,"ppr","8","2","4","9","4.5","8","0","1","0","0","0","0","1","10.9","10.9","98.5%"
"9","Travis Kelce","TE","KC","2020",4,4,"ppr","9","3","7","70","23.3","45","4","0","0","0","0","0","1","10.0","10.0","100.0%"
"10","Jason Witten","TE","FA","2020",4,4,"ppr","10","2","2","18","9.0","15","0","1","0","0","0","0","1","9.8","9.8","0.0%"
"11","Evan Engram","TE","JAC","2020",4,4,"ppr","11","6","10","35","5.8","12","0","0","0","0","0","0","1","9.5","9.5","68.5%"
"12","Hayden Hurst","TE","CIN","2020",4,4,"ppr","12","4","6","51","12.8","18","0","0","0","0","0","0","1","9.1","9.1","38.8%"
"13","Donald Parham Jr.","TE","LAC","2020",4,4,"ppr","13","1","1","19","19.0","19","0","1","0","0","0","0","1","8.9","8.9","0.1%"
"14","Noah Fant","TE","SEA","2020",4,4,"ppr","14","5","6","35","7.0","11","0","0","0","0","0","0","1","8.5","8.5","30.3%"
"15","Greg Olsen","TE","FA","2020",4,4,"ppr","15","5","7","35","7.0","11","0","0","0","0","0","0","1","8.5","8.5","7.0%"
"16","Ian Thomas","TE","CAR","2020",4,4,"ppr","16","2","5","5","2.5","3","0","1","0","0","0","0","1","8.5","8.5","0.1%"
"17","Mo Alie-Cox","TE","IND","2020",4,4,"ppr","17","1","2","13","13.0","13","0","1","0","0","0","0","1","8.3","8.3","2.0%"
"18","Dan Arnold","TE","JAC","2020",4,4,"ppr","18","4","4","39","9.8","25","1","0","0","0","0","0","1","7.9","7.9","0.1%"
"19","Drew Sample","TE","CIN","2020",4,4,"ppr","19","3","5","47","15.7","23","1","0","0","0","0","0","1","7.7","7.7","0.0%"
"20","Harrison Bryant","TE","CLE","2020",4,4,"ppr","20","4","4","37","9.3","16","0","0","0","0","0","0","1","7.7","7.7","2.2%"
"21","Jordan Akins","TE","HOU","2020",4,4,"ppr","21","3","3","46","15.3","26","1","0","0","0","0","0","1","7.6","7.6","0.8%"
"22","Cameron Brate","TE","TB","2020",4,4,"ppr","22","1","1","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","1.6%"
"23","Jimmy Graham","TE","FA","2020",4,4,"ppr","23","4","5","33","8.3","11","0","0","0","0","0","0","1","7.3","7.3","0.0%"
"24","Jordan Thomas","TE","FA","2020",4,4,"ppr","24","1","1","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"25","Zach Ertz","TE","ARI","2020",4,4,"ppr","25","4","5","9","2.3","8","0","0","0","0","0","0","1","6.9","6.9","32.6%"
"26","Richard Rodgers","TE","LAC","2020",4,4,"ppr","26","3","4","35","11.7","23","1","0","0","0","0","0","1","6.5","6.5","0.0%"
"27","Gerald Everett","TE","LAC","2020",4,4,"ppr","27","1","1","10","10.0","10","0","0","1","2","1","1","1","6.2","6.2","84.7%"
"28","Hunter Henry","TE","NE","2020",4,4,"ppr","28","2","4","39","19.5","29","1","0","0","0","0","0","1","5.9","5.9","38.7%"
"29","Tyler Higbee","TE","LAR","2020",4,4,"ppr","29","3","4","20","6.7","8","0","0","0","0","0","0","1","5.0","5.0","71.9%"
"30","Durham Smythe","TE","MIA","2020",4,4,"ppr","30","2","2","30","15.0","18","0","0","0","0","0","0","1","5.0","5.0","0.1%"
"31","Kyle Rudolph","TE","TB","2020",4,4,"ppr","31","2","2","27","13.5","19","0","0","0","0","0","0","1","4.7","4.7","0.6%"
"32","Blake Bell","TE","KC","2020",4,4,"ppr","32","2","2","24","12.0","12","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"33","Tyler Eifert","TE","FA","2020",4,4,"ppr","33","2","6","22","11.0","13","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"34","Jesse James","TE","CLE","2020",4,4,"ppr","34","1","2","31","31.0","31","2","0","0","0","0","0","1","4.1","4.1","0.0%"
"35","Darren Fells","TE","FA","2020",4,4,"ppr","35","2","2","21","10.5","14","0","0","0","0","0","0","1","4.1","4.1","0.0%"
"36","Ryan Griffin","TE","CHI","2020",4,4,"ppr","36","3","3","10","3.3","4","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"37","Rob Gronkowski","TE","FA","2020",4,4,"ppr","37","1","3","29","29.0","29","1","0","0","0","0","0","1","3.9","3.9","1.0%"
"38","James O'Shaughnessy","TE","MIN","2020",4,4,"ppr","38","1","2","26","26.0","26","1","0","0","0","0","0","1","3.6","3.6","0.0%"
"39","Trey Burton","TE","FA","2020",4,4,"ppr","39","2","5","16","8.0","8","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"40","Dawson Knox","TE","BUF","2020",4,4,"ppr","40","2","3","16","8.0","9","0","0","0","0","0","0","1","3.6","3.6","74.4%"
"41","Will Dissly","TE","SEA","2020",4,4,"ppr","41","2","2","15","7.5","14","0","0","0","0","0","0","1","3.5","3.5","3.3%"
"42","Cethan Carter","TE","MIA","2020",4,4,"ppr","42","1","1","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","0.0%"
"43","Chris Manhertz","TE","JAC","2020",4,4,"ppr","43","1","1","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"44","Mike Gesicki","TE","MIA","2020",4,4,"ppr","44","1","3","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","37.4%"
"45","Jack Doyle","TE","FA","2020",4,4,"ppr","45","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","2.0%"
"46","Tyler Kroft","TE","SF","2020",4,4,"ppr","46","1","3","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"47","Chris Herndon IV","TE","FA","2020",4,4,"ppr","47","1","3","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"48","Kaden Smith","TE","FA","2020",4,4,"ppr","48","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
