"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Justin Jefferson","WR","MIN","2022",17,17,"ppr","1","11","15","223","20.3","47","8","0","0","0","0","0","1","33.3","33.3","100.0%"
"2","Jerry Jeudy","WR","DEN","2022",17,17,"ppr","2","8","9","73","9.1","18","0","3","0","0","0","0","1","33.3","33.3","89.9%"
"3","Ja'Marr Chase","WR","CIN","2022",17,17,"ppr","3","10","15","119","11.9","20","1","1","1","6","0","0","1","28.5","28.5","99.9%"
"4","Mike Williams","WR","LAC","2022",17,17,"ppr","4","6","6","116","19.3","55","5","1","0","0","0","0","1","23.6","23.6","95.8%"
"5","Chris Moore","WR","HOU","2022",17,17,"ppr","5","10","11","124","12.4","36","4","0","0","0","0","0","1","22.4","22.4","14.6%"
"6","JuJu Smith-Schuster","WR","KC","2022",17,17,"ppr","6","9","11","74","8.2","20","1","1","0","0","0","0","1","22.4","22.4","93.5%"
"7","Zay Jones","WR","JAC","2022",17,17,"ppr","7","8","12","77","9.6","20","1","1","0","0","0","0","1","21.7","21.7","61.7%"
"8","DJ Chark Jr.","WR","DET","2022",17,17,"ppr","8","6","7","94","15.7","48","3","1","0","0","0","0","1","21.4","21.4","40.6%"
"9","Keenan Allen","WR","LAC","2022",17,17,"ppr","9","12","14","92","7.7","18","0","0","0","0","0","0","1","21.2","21.2","98.1%"
"10","Marquise Goodwin","WR","SEA","2022",17,17,"ppr","10","5","6","95","19.0","38","3","1","1","-2","0","0","1","20.3","20.3","2.0%"
"11","Adam Thielen","WR","MIN","2022",17,17,"ppr","11","7","8","65","9.3","23","1","1","0","0","0","0","1","19.5","19.5","90.7%"
"12","Donovan Peoples-Jones","WR","CLE","2022",17,17,"ppr","12","8","12","114","14.3","28","2","0","0","0","0","0","1","19.4","19.4","57.2%"
"13","Richie James Jr.","WR","NYG","2022",17,17,"ppr","13","7","9","61","8.7","19","0","1","0","0","0","0","1","19.1","19.1","7.1%"
"14","Tyreek Hill","WR","MIA","2022",17,17,"ppr","14","4","10","81","20.3","60","4","1","0","0","0","0","1","18.1","18.1","100.0%"
"15","DK Metcalf","WR","SEA","2022",17,17,"ppr","15","5","10","71","14.2","25","1","1","0","0","0","0","1","18.1","18.1","97.8%"
"16","DeVonta Smith","WR","PHI","2022",17,17,"ppr","16","5","8","64","12.8","41","3","1","0","0","0","0","1","17.4","17.4","93.5%"
"17","Tyler Lockett","WR","SEA","2022",17,17,"ppr","17","5","9","60","12.0","23","1","1","0","0","0","0","1","17.0","17.0","94.8%"
"18","A.J. Brown","WR","PHI","2022",17,17,"ppr","18","4","6","70","17.5","33","2","1","0","0","0","0","1","17.0","17.0","99.9%"
